,grid_id,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,Incident_ID,Service_Area,Date,Hour,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
1525,44245,True,11.571,0.0,1718.162,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,27.0,1.0,393484,Teunis,2022-02-18,17,7.4175,70.582306,2.4175,-1.8616257,0.3,0.3,0.0,0.0,51.0,986.2,985.71967,51.82625,249.67677,102.6,8.1675,7.8675003,7.5175004,9.8175,0.732,0.727,0.702,0.681
1526,44245,True,11.571,0.0,1718.162,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,27.0,1.0,435348,Teunis,2023-07-15,17,20.774,74.25155,16.024,19.736752,0.0,0.0,0.0,0.0,1.0,1004.3,1003.94995,21.313093,217.45065,35.64,22.574001,19.574001,16.424002,11.224,0.516,0.496,0.53,0.661
1527,44246,True,11.467,0.4,1889.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,1.0,112353,Teunis,2011-09-07,9,15.537001,72.61587,10.637,10.170845,0.0,0.0,0.0,0.0,1.0,1007.8,1007.5617,38.175278,268.37888,62.639996,15.437,15.287001,15.287001,12.687,0.633,0.63,0.555,0.555
1528,44255,True,13.773,0.0,1979.545,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,354328,Teunis,2020-08-22,12,18.3545,85.09175,15.804501,16.074955,0.9,0.9,0.0,0.0,53.0,1013.1,1012.38806,29.237675,232.0012,56.88,20.3545,20.404501,18.0045,12.554501,0.59,0.486,0.465,0.622
1529,44255,True,13.773,0.0,1979.545,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,354353,Teunis,2020-08-22,19,17.7045,73.96633,13.0045,15.391447,0.0,0.0,0.0,0.0,2.0,1013.0,1012.28644,22.392464,233.49846,42.839996,19.5545,20.3045,18.0045,12.554501,0.586,0.488,0.465,0.621
1530,44256,True,11.5,0.0,1992.167,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,301645,Teunis,2018-05-01,5,6.4045,87.957985,4.5545,-0.39512014,0.8,0.8,0.0,0.0,53.0,1002.0,1001.2657,37.641953,282.7071,68.4,7.7545004,9.804501,10.4545,8.2045,0.749,0.725,0.662,0.662
1531,44257,True,13.714,0.0,1968.846,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,435170,Teunis,2023-07-13,9,16.798,80.104935,13.348,14.601101,0.4,0.4,0.0,0.0,51.0,1015.4,1014.5631,22.406927,246.3179,43.56,18.448,18.698,16.348,11.098,0.558,0.501,0.529,0.662
1532,44273,True,8.912,0.0,1514.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,303851,Teunis,2018-05-29,19,21.598,88.40325,19.598,24.631004,0.0,0.0,0.0,0.0,2.0,1010.5,1009.68066,4.3349743,318.36655,11.879999,22.748,20.298,14.198,9.198,0.564,0.528,0.61,0.658
1533,44277,True,12.5,0.0,1985.5,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,430476,Hendrik,2023-06-03,9,16.798,55.161613,7.748,15.010344,0.0,0.0,0.0,0.0,0.0,1023.5,1022.6564,12.397806,64.17907,27.0,15.398,13.698,12.248,9.498,0.483,0.534,0.62,0.675
1534,44279,True,13.875,0.0,1963.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,123665,Hendrik,2012-07-11,18,15.2415,77.29205,11.2915,12.813116,0.0,0.0,0.0,0.0,3.0,1009.0,1008.0442,19.386593,238.67136,43.199997,17.2915,16.6415,14.8914995,10.1915,0.706,0.672,0.613,0.651
1535,44281,True,13.25,0.0,1982.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,433398,Hendrik,2023-07-05,10,13.2545,84.53858,10.7045,7.5286865,2.6,2.6,0.0,0.0,63.0,1004.4,1003.6815,40.78182,265.9505,91.079994,13.1545,16.3545,15.9545,10.7545,0.731,0.519,0.547,0.666
1536,44281,True,13.25,0.0,1982.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,434128,Hendrik,2023-07-05,10,13.2545,84.53858,10.7045,7.5286865,2.6,2.6,0.0,0.0,63.0,1004.4,1003.6815,40.78182,265.9505,91.079994,13.1545,16.3545,15.9545,10.7545,0.731,0.519,0.547,0.666
1537,44282,True,14.5,0.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,437469,Hendrik,2023-08-15,18,18.661001,76.32218,14.411,19.280895,0.0,0.0,0.0,0.0,0.0,1017.9,1017.30444,5.6920996,288.43503,21.599998,21.011,18.861,15.911,12.361,0.597,0.6,0.556,0.649
1538,44283,True,8.25,0.0,987.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,393794,Nico,2022-02-19,4,4.674,65.100006,-1.326,-2.949091,0.0,0.0,0.0,0.0,1.0,1005.8,1005.42914,36.361782,270.56726,65.88,6.074,7.574,7.574,9.824,0.712,0.721,0.703,0.681
1539,44297,True,12.879,0.0,1991.3,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,394388,Nico,2022-02-21,9,4.1175003,83.17215,1.5174999,-4.139867,2.6,1.4999999,0.77,0.0,73.0,992.4,991.9111,43.738148,235.39426,74.520004,4.9675,6.7675004,7.5675,9.7675,0.745,0.742,0.717,0.682
1540,44297,True,12.879,0.0,1991.3,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,394412,Nico,2022-02-21,11,6.9675,77.0348,3.2175,-1.4311666,1.0,1.0,0.0,0.0,55.0,991.3,990.8165,46.8,270.0,85.32,5.2675004,6.6675,7.5675,9.7675,0.752,0.743,0.717,0.682
1541,44337,True,13.854,0.0,1173.125,18.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,122251,Zebra,2012-06-09,3,11.2805,77.454056,7.4805,5.71471,0.0,0.0,0.0,0.0,1.0,1005.8,1005.67926,33.697998,220.6676,57.6,12.1305,14.3805,12.4805,9.0305,0.612,0.611,0.614,0.653
1542,44337,True,13.854,0.0,1173.125,18.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,382384,Zebra,2021-10-02,22,16.380499,87.676025,14.330501,11.835983,0.7,0.7,0.0,0.0,53.0,992.3,992.1828,40.908737,186.06169,72.36,13.7805,13.2805,14.8805,13.1305,0.703,0.533,0.504,0.617
1543,44570,True,17.5,0.75,1579.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,424370,Osdorp,2023-03-13,13,14.311001,63.003048,7.361,6.3444004,0.0,0.0,0.0,0.0,0.0,991.9,991.31067,49.95835,227.92079,89.64,11.861,6.311,5.961,9.461,0.705,0.704,0.682,0.667
1544,44572,True,10.833,0.403,2004.158,7.0,9.0,0.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,127538,Osdorp,2012-09-24,18,14.574,74.40701,10.074,7.371332,0.0,0.0,0.0,0.0,3.0,989.6,989.13007,49.644768,225.8813,77.03999,13.824,13.174,14.474,13.524,0.652,0.641,0.546,0.577
1545,44573,True,11.091,0.474,2004.925,11.0,6.0,1.0,0.0,1.0,5.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,55972,Osdorp,2007-07-10,11,16.5935,81.65828,13.4435,16.255114,0.2,0.2,0.0,0.0,51.0,1011.4,1011.28094,12.371645,261.6342,27.72,18.0935,15.9935,15.143499,12.3435,0.603,0.585,0.544,0.582
1546,44574,True,12.071,0.479,2003.381,15.0,6.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,314987,Osdorp,2019-03-09,15,8.437,76.46583,4.537,0.6056309,1.0,1.0,0.0,0.0,55.0,1006.2,1006.07806,44.693676,280.6763,90.0,9.287001,8.087001,7.887,9.737,0.731,0.697,0.647,0.608
1547,44574,True,12.071,0.479,2003.381,15.0,6.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,315617,Osdorp,2019-03-16,18,9.887,73.07218,5.287,2.2906528,0.0,0.0,0.0,0.0,2.0,999.2,999.07947,44.162773,229.29749,83.159996,9.387,7.837,7.787,9.637,0.719,0.723,0.687,0.611
1548,44575,True,12.047,0.4,1995.512,2.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,13.0,1.0,435363,Osdorp,2023-07-15,21,17.786999,63.789032,10.837001,14.480118,0.0,0.0,0.0,0.0,0.0,1006.3,1006.1817,24.458813,222.61401,44.28,19.737,19.637,16.437,11.237,0.515,0.496,0.53,0.66
1549,44580,True,8.062,0.0,1991.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,433395,Teunis,2023-07-05,10,13.2805,84.54149,10.7305,7.5624237,2.6,2.6,0.0,0.0,63.0,1004.4,1004.1606,40.78182,265.9505,91.079994,13.1805,16.380499,15.9805,10.7805,0.731,0.519,0.547,0.666
1550,44580,True,8.062,0.0,1991.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,434125,Teunis,2023-07-05,10,13.2805,84.54149,10.7305,7.5624237,2.6,2.6,0.0,0.0,63.0,1004.4,1004.1606,40.78182,265.9505,91.079994,13.1805,16.380499,15.9805,10.7805,0.731,0.519,0.547,0.666
1551,44581,True,10.312,0.0,1983.812,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,430194,Teunis,2023-05-30,12,14.037001,73.81675,9.437,11.382749,0.0,0.0,0.0,0.0,3.0,1028.3,1028.1776,17.22742,26.029541,34.92,15.037001,13.437,12.087001,9.437,0.509,0.555,0.633,0.677
1552,44585,True,11.333,0.25,1982.444,3.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,110558,Teunis,2011-07-14,17,14.874,88.69269,13.024,9.060724,2.7,2.7,0.0,0.0,63.0,1008.1,1007.6219,46.44558,307.75818,78.84,14.824,15.424,14.874,10.824,0.663,0.531,0.442,0.56
1553,44588,True,10.405,0.575,1996.238,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,394134,Teunis,2022-02-20,9,9.1675,89.41808,7.5175004,3.0356183,0.4,0.4,0.0,0.0,51.0,1003.2,1002.7146,37.641953,236.3099,66.96,6.7175,6.5175004,7.5675,9.8175,0.75,0.738,0.706,0.682
1554,44588,True,10.405,0.575,1996.238,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,434909,Teunis,2023-07-10,11,21.0175,62.846844,13.6675,20.089897,0.1,0.1,0.0,0.0,51.0,1021.6,1021.1255,20.478907,259.8754,38.88,22.2675,19.8675,16.067501,10.9675,0.527,0.511,0.534,0.663
1555,44597,True,15.5,0.0,1976.214,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,298224,Teunis,2018-03-17,14,-0.5955,55.58119,-8.3955,-9.213511,0.0,0.0,0.0,0.0,3.0,1007.8,1007.0425,37.705597,79.54842,69.84,1.8544999,3.8545,5.5045004,8.4045,0.673,0.679,0.668,0.656
1556,44623,True,12.912,0.0,1869.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,293655,Hendrik,2018-01-18,14,4.924,85.9766,2.774,-0.6052134,0.3,0.3,0.0,0.0,51.0,998.4,998.0323,26.554728,285.73206,50.399998,5.274,4.974,6.874,10.874,0.733,0.724,0.692,0.63
1557,44624,True,12.769,0.0,1831.692,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,435526,Hendrik,2023-07-17,23,15.0045,91.93822,13.7045,14.7591095,0.0,0.0,0.0,0.0,1.0,1020.5,1019.7745,9.885262,213.11136,16.199999,17.0045,18.5545,16.4545,11.304501,0.556,0.495,0.533,0.66
1558,44639,True,10.211,0.0,1983.35,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,435419,Nico,2023-07-16,15,20.224,54.563587,10.774,16.249245,0.0,0.0,0.0,0.0,1.0,1012.9,1012.54626,32.151043,235.95401,59.399998,22.174002,19.024,16.474,11.274,0.534,0.496,0.534,0.66
1559,44643,True,8.975,0.0,1892.4,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,373304,Nico,2021-05-21,13,14.080501,51.317097,4.1805,6.4919033,0.1,0.1,0.0,0.0,51.0,999.6,999.3623,44.548454,225.32738,78.84,14.080501,11.3805,9.830501,8.580501,0.666,0.644,0.59,0.666
1560,44908,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82560,GBA,2009-05-26,5,16.3435,95.629524,15.643499,16.951227,1.9,1.9,0.0,0.0,61.0,1005.8,1005.68115,9.007196,177.70944,18.359999,15.9435,15.7935,12.0435,8.6935,0.485,0.48,0.513,0.59
1561,44937,True,16.5,0.0,1978.214,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,357414,Teunis,2020-10-04,12,12.874,68.29674,7.174,7.348734,0.1,0.1,0.0,0.0,51.0,989.5,989.14545,32.908016,190.08054,64.439995,12.274,12.674,14.574,13.624,0.666,0.63,0.504,0.611
1562,44937,True,16.5,0.0,1978.214,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,374806,Teunis,2021-06-11,20,16.780499,87.14779,14.6305,16.592937,0.0,0.0,0.0,0.0,1.0,1018.4,1018.1602,11.792404,238.73633,21.96,19.9305,18.0805,13.080501,8.9805,0.482,0.529,0.576,0.66
1563,44939,True,12.773,0.0,1958.636,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322011,Teunis,2019-06-08,9,12.4305,83.04311,9.6305,6.91846,0.4,0.4,0.0,0.0,51.0,1009.2,1008.9585,37.19342,205.82094,70.56,13.330501,14.9805,13.2805,9.9305,0.669,0.593,0.536,0.617
1564,44947,True,6.794,0.0,1145.842,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,340668,Teunis,2020-02-09,11,8.374,82.82632,5.624,0.41787195,0.4,0.4,0.0,0.0,51.0,997.7,997.3369,47.131134,198.71184,101.159996,6.574,6.174,7.424,10.274,0.685,0.677,0.685,0.653
1565,44948,True,9.048,0.0,1928.606,0.0,6.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,11.0,0.0,434539,Teunis,2023-07-06,11,18.8305,64.231964,11.9305,17.730135,0.0,0.0,0.0,0.0,1.0,1017.2,1016.96204,17.22742,243.97047,33.12,19.0805,15.7805,15.8805,10.830501,0.627,0.537,0.547,0.665
1566,44955,True,7.676,0.0,1994.353,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,431961,Teunis,2023-06-20,17,23.385,74.22194,18.535,25.544907,0.7,0.7,0.0,0.0,53.0,1008.7,1007.65485,6.830519,198.43504,24.48,24.685,20.085,15.185,10.085,0.414,0.414,0.556,0.667
1567,44959,True,9.333,0.0,1844.893,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,11.0,0.0,7.0,0.0,112371,Teunis,2011-09-07,18,15.0175,72.764084,10.1675,11.295653,0.0,0.0,0.0,0.0,2.0,1008.6,1008.12164,25.959969,250.55988,42.12,15.6675,15.5175,15.0675,12.0175,0.689,0.687,0.598,0.617
1568,44959,True,9.333,0.0,1844.893,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,11.0,0.0,7.0,0.0,440952,Teunis,2023-10-02,9,19.167501,88.47913,17.2175,20.102283,0.0,0.0,0.0,0.0,3.0,1019.4,1018.92365,11.212135,227.60262,24.84,16.917501,16.2175,15.867499,13.7175,0.621,0.629,0.599,0.639
1569,44960,True,11.7,0.0,1877.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,433216,Teunis,2023-07-05,9,13.598,79.657234,10.148,5.982807,2.5,2.5,0.0,0.0,63.0,1001.4,1000.5652,52.620377,267.2551,104.76,13.198,16.448,15.948,10.748,0.727,0.509,0.547,0.666
1570,44960,True,11.7,0.0,1877.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,433946,Teunis,2023-07-05,9,13.598,79.657234,10.148,5.982807,2.5,2.5,0.0,0.0,63.0,1001.4,1000.5652,52.620377,267.2551,104.76,13.198,16.448,15.948,10.748,0.727,0.509,0.547,0.666
1571,44961,True,12.5,0.0,1759.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,112604,Hendrik,2011-09-12,18,17.317501,74.14189,12.6675,12.2204895,0.0,0.0,0.0,0.0,0.0,1004.8,1004.32733,40.70548,231.10278,73.799995,17.667501,16.7675,15.0675,12.117499,0.652,0.658,0.611,0.617
1572,44979,True,13.423,0.457,1746.882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.0,315459,Nico,2019-03-15,12,10.9805,86.886246,8.8805,6.7949276,0.1,0.1,0.0,0.0,51.0,1000.9,1000.6592,26.693459,259.90256,64.079994,8.9805,7.0805,7.7305,9.6305,0.73,0.722,0.683,0.61
1573,44979,True,13.423,0.457,1746.882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.0,350461,Nico,2020-06-29,12,17.280499,58.75368,9.1305,13.067482,0.0,0.0,0.0,0.0,3.0,1010.1,1009.86237,32.056175,237.38077,67.32,19.9805,18.4305,15.3805,10.580501,0.379,0.388,0.491,0.646
1574,44979,True,13.423,0.457,1746.882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.0,381737,Nico,2021-09-23,10,18.024,71.40944,12.774,14.502953,0.0,0.0,0.0,0.0,2.0,1017.4,1017.0421,30.141266,262.45065,55.44,16.124,14.724,15.324,12.824,0.516,0.529,0.534,0.63
1575,44997,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368775,Nico,2021-03-11,15,9.774,73.30584,5.224,3.1241345,0.2,0.2,0.0,0.0,51.0,994.6,994.3598,37.57993,246.87344,63.36,9.024,6.274,6.524,9.224,0.684,0.659,0.668,0.657
1576,44997,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393789,Nico,2022-02-19,2,5.324,65.72541,-0.57600003,-2.6684718,0.0,0.0,0.0,0.0,2.0,1003.0,1002.75397,39.640884,267.3975,69.84,6.224,7.424,7.424,9.874,0.711,0.719,0.692,0.648
1577,45292,True,9.39,0.0,1990.732,3.0,0.0,5.0,4.0,3.0,4.0,2.0,0.0,3.0,6.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,325804,Teunis,2019-07-26,20,22.774,78.91206,18.924002,24.275393,0.0,0.0,0.0,0.0,1.0,1005.5,1005.15204,12.599998,233.13002,20.16,26.924002,23.724,16.524,11.674,0.397,0.435,0.499,0.607
1578,45305,True,11.643,0.0,1985.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,393311,Hendrik,2022-02-18,16,8.6915,68.62181,3.2415,-0.45859623,0.1,0.1,0.0,0.0,51.0,984.7,983.74567,51.984802,233.44743,106.92,8.5415,7.8415003,7.4915004,9.7915,0.733,0.727,0.702,0.681
1579,45305,True,11.643,0.0,1985.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,393820,Hendrik,2022-02-19,8,4.8415003,67.07085,-0.7585,-1.9366775,0.0,0.0,0.0,0.0,0.0,1009.6,1008.6079,31.129074,264.02576,58.32,5.3415003,7.2915,7.5415,9.7915,0.709,0.719,0.703,0.681
1580,45325,True,8.192,0.0,1985.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,340863,Nico,2020-02-09,16,11.324,78.52428,7.724,2.9250607,0.6,0.6,0.0,0.0,53.0,987.5,987.1443,53.538425,209.84036,97.56,8.824,6.524,7.424,10.274,0.682,0.679,0.686,0.653
1581,45346,True,10.636,0.0,1069.231,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,275290,Zebra,2017-06-06,20,12.580501,73.3091,7.9305,7.4251423,0.1,0.1,0.0,0.0,51.0,1000.0,999.8803,31.65135,213.87085,61.56,15.2805,16.630499,14.7805,9.330501,0.334,0.416,0.527,0.615
1582,45349,True,14.781,0.0,1983.312,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,321782,Zebra,2019-06-06,7,13.8175,80.48927,10.5175,10.358465,0.1,0.1,0.0,0.0,51.0,1008.7,1008.3399,24.858253,259.9921,44.639996,14.4175,16.3675,13.3175,9.9675,0.669,0.47,0.524,0.6
1583,45634,True,10.541,0.0,1890.744,22.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,315626,Teunis,2019-03-16,19,9.987,72.8372,5.337,2.6173062,0.0,0.0,0.0,0.0,2.0,998.7,998.5795,42.6824,230.1326,80.28,9.237,7.887,7.787,9.637,0.718,0.722,0.687,0.611
1584,45645,True,12.167,0.15,1962.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,391846,Teunis,2022-02-05,20,7.9045,82.76755,5.1545,1.3309593,0.4,0.4,0.0,0.0,51.0,1011.7,1010.96246,36.95396,234.91644,65.159996,6.6045003,6.1045003,7.1545,10.1545,0.699,0.698,0.686,0.676
1585,45645,True,12.167,0.15,1962.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,391852,Teunis,2022-02-05,23,8.0045,87.49615,6.0545,1.552042,0.6,0.6,0.0,0.0,53.0,1009.1,1008.36456,37.47633,238.75313,66.6,6.6545,6.1545,7.1545,10.1545,0.717,0.699,0.686,0.676
1586,45645,True,12.167,0.15,1962.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,391866,Teunis,2022-02-06,9,8.461,90.28562,6.961,2.668757,1.7,1.7,0.0,0.0,61.0,998.9,998.2944,34.38895,239.13918,62.279995,7.211,6.461,7.161,10.111,0.738,0.708,0.687,0.676
1587,45645,True,12.167,0.15,1962.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,391896,Teunis,2022-02-06,13,7.9545,76.11875,4.0045004,1.9086547,0.0,0.0,0.0,0.0,3.0,998.1,997.37256,31.712711,267.3975,54.0,6.6045003,6.5545,7.1545,10.1045,0.747,0.734,0.688,0.676
1588,45645,True,12.167,0.15,1962.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,392894,Teunis,2022-02-18,15,9.111,66.09408,3.111,-1.132968,0.4,0.4,0.0,0.0,51.0,984.9,984.3041,59.31703,225.7376,106.56,8.761001,7.861,7.511,9.811001,0.737,0.726,0.702,0.681
1589,45647,True,9.65,0.0,1894.8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,8.0,0.0,115506,Hendrik,2011-12-07,18,7.035,61.729206,0.185,-2.2168517,0.0,0.0,0.0,0.0,1.0,1002.8,1001.7003,49.072365,280.56796,83.159996,6.185,6.235,8.985001,12.035001,0.7,0.695,0.637,0.618
1590,45649,True,14.5,0.0,1963.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,394259,Hendrik,2022-02-20,17,9.674,91.298584,8.324,3.0772724,0.9,0.9,0.0,0.0,53.0,995.2,994.83936,42.224483,230.88245,74.159996,8.174,6.824,7.574,9.824,0.755,0.738,0.708,0.682
