Date,grid_id,LAT,LON,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2018-01-18,26437,52.33599981981991,4.79935824384912,11,True,19.0,,1970.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.63700008392334,77.09249114990234,1.937000036239624,-2.85365629196167,0.10000000149011612,0.10000000149011612,0.0,0.0,51.0,992.2000122070312,992.2000122070312,42.29999923706055,33.0,21.0,0.0,0.07153318077325821,0.20940136909484863,45.83465576171875,69.3941421508789,302.8163146972656,303.3603210449219,127.44000244140625,5.336999893188477,4.986999988555908,6.936999797821045,10.88700008392334,0.7300000190734863,0.7210000157356262,0.6930000185966492,0.6430000066757202
2022-01-31,35048,52.35852234234245,4.889371991431695,9,True,12.533,0.4,1975.174,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,0.0,6.0,0.0,12.0,0.0,1.0,0.0,5.841500282287598,80.77208709716797,2.7914998531341553,-2.8359975814819336,0.5,0.5,0.0,0.0,53.0,1007.2000122070312,1006.3369750976562,100.0,100.0,100.0,0.0,0.05054514482617378,0.17827153205871582,48.16605758666992,74.86788177490234,312.27362060546875,313.4413757324219,88.19999694824219,4.941500186920166,6.241500377655029,6.941500186920166,10.341499328613281,0.722000002861023,0.6690000295639038,0.6850000023841858,0.6740000247955322
2022-02-18,11498,52.296360180180216,4.960202481332736,22,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.843500137329102,57.9377326965332,-1.80649995803833,-3.267923355102539,0.0,0.0,0.0,0.0,0.0,997.0,997.0,0.0,0.0,0.0,0.0,0.08965618908405304,0.3900139331817627,46.109519958496094,64.54850769042969,250.85763549804688,251.46389770507812,77.4000015258789,6.843500137329102,7.893500328063965,7.44350004196167,9.793499946594238,0.7229999899864197,0.7279999852180481,0.7059999704360962,0.6790000200271606
2023-07-07,26490,52.33599981981991,4.87756690978152,10,True,11.786,,1997.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.043498992919922,46.71593475341797,11.943499565124512,23.531082153320312,0.0,0.0,0.0,0.0,0.0,1020.0999755859375,1020.2169189453125,0.0,0.0,0.0,0.0,0.508484423160553,1.5943703651428223,15.141413688659668,20.456745147705078,151.60707092285156,151.63104248046875,30.96000099182129,19.89349937438965,16.443500518798828,15.843500137329102,10.943499565124512,0.5730000138282776,0.527999997138977,0.5339999794960022,0.6600000262260437
2023-07-07,13565,52.30176558558563,4.982337009426812,14,True,7.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.36750030517578,37.012413024902344,10.517499923706055,26.011632919311523,0.0,0.0,0.0,0.0,0.0,1019.2000122070312,1018.7352294921875,0.0,0.0,0.0,0.0,0.5830299258232117,2.16395902633667,13.281023025512695,17.373497009277344,122.82854461669922,124.01939392089844,25.19999885559082,23.967500686645508,17.16750144958496,15.817500114440918,10.917499542236328,0.5490000247955322,0.4950000047683716,0.5329999923706055,0.6600000262260437
2009-05-17,27203,52.33780162162171,4.920360330763399,8,True,6.955,0.314,1256.364,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.687000274658203,91.19158935546875,11.28700065612793,10.857494354248047,0.5,0.5,0.0,0.0,53.0,1011.0999755859375,1011.0999755859375,100.0,43.0,99.0,100.0,0.07249478995800018,0.1294107437133789,15.273505210876465,24.251283645629883,171.86997985839844,174.03561401367188,30.599998474121094,12.487000465393066,12.78700065612793,11.13700008392334,8.237000465393066,0.6489999890327454,0.5450000166893005,0.5659999847412109,0.6340000033378601
2011-06-28,33301,52.35401783783794,4.834773488799641,20,True,15.962,,1979.615,5.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3804988861084,79.35126495361328,18.6304988861084,23.285579681396484,0.0,0.0,0.0,0.0,1.0,1013.0,1012.6487426757812,26.100000381469727,0.0,4.0,79.0,0.059498127549886703,0.5586268901824951,15.745627403259277,27.288854598999023,280.53912353515625,278.34381103515625,25.559999465942383,23.180500030517578,20.33049964904785,14.080500602722168,10.080500602722168,0.46399998664855957,0.46700000762939453,0.4519999921321869,0.5649999976158142
2017-09-13,21669,52.32338720720728,4.828870947974554,10,True,18.812,,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.880499839782715,64.21485137939453,8.180500030517578,7.041297912597656,0.0,0.0,0.0,0.0,1.0,995.2000122070312,995.0818481445312,41.70000076293945,27.0,29.0,0.0,0.2228589951992035,0.6062420606613159,50.4886360168457,74.7032470703125,259.73175048828125,259.4482421875,92.87999725341797,14.680500030517578,14.530500411987305,15.380499839782715,13.780500411987305,0.7179999947547913,0.7039999961853027,0.5339999794960022,0.6100000143051147
2023-08-06,30624,52.346810630630735,4.921835965969672,3,True,7.67,0.173,1993.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,14.043499946594238,95.24177551269531,13.293499946594238,13.843847274780273,0.800000011920929,0.800000011920929,0.0,0.0,53.0,1004.7000122070312,1004.8196411132812,100.0,13.0,100.0,100.0,0.0,0.07635319232940674,8.5873384475708,15.79083251953125,33.02387237548828,43.15241241455078,18.35999870300293,14.343500137329102,16.293498992919922,16.14349937438965,12.193499565124512,0.6430000066757202,0.5619999766349792,0.5120000243186951,0.6389999985694885
2022-02-19,34291,52.35672054054065,4.78165062137386,14,True,7.184,0.15,2015.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.800000190734863,63.485294342041016,0.3499999940395355,0.2601776123046875,0.10000000149011612,0.10000000149011612,0.0,0.0,51.0,1010.5999755859375,1010.846923828125,100.0,26.0,100.0,100.0,0.11928018182516098,0.3616480231285095,30.652894973754883,45.23124313354492,236.4965362548828,236.68934631347656,57.23999786376953,7.5,7.25,7.650000095367432,9.899999618530273,0.7059999704360962,0.7129999995231628,0.7009999752044678,0.6790000200271606
2019-06-09,28143,52.340504324324414,4.793455703024033,11,True,6.0,,1922.852,0.0,2.0,0.0,1.0,6.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,1.0,17.386999130249023,57.21583557128906,8.837000846862793,15.512918472290039,0.0,0.0,0.0,0.0,1.0,1022.5999755859375,1022.5999755859375,46.5,24.0,34.0,15.0,0.3543112277984619,0.8502857685089111,13.276144027709961,17.33989715576172,220.60121154785156,221.63345336914062,30.23999786376953,16.836999893188477,14.437000274658203,13.237000465393066,9.987000465393066,0.6489999890327454,0.6299999952316284,0.5569999814033508,0.6340000033378601
2019-08-10,42896,52.37924306306319,4.862810557718803,15,True,9.953,,1928.933,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.180500030517578,57.391475677490234,12.430500030517578,15.755199432373047,0.0,0.0,0.0,0.0,1.0,1008.0999755859375,1007.8659057617188,21.299999237060547,15.0,13.0,0.0,0.34373700618743896,1.0718350410461426,42.406715393066406,63.610069274902344,229.82083129882812,229.82083129882812,78.83999633789062,21.530498504638672,18.930500030517578,17.230499267578125,12.330500602722168,0.5849999785423279,0.4869999885559082,0.49000000953674316,0.6029999852180481
2019-08-11,44985,52.384648468468605,4.917409060350856,16,True,10.75,,1993.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,19.81100082397461,59.75822067260742,11.761000633239746,16.82320213317871,0.0,0.0,0.0,0.0,3.0,1011.9000244140625,1011.3102416992188,96.30000305175781,13.0,91.0,100.0,0.23885078728199005,0.9304513931274414,24.216522216796875,35.428462982177734,228.0128631591797,227.88304138183594,45.36000061035156,20.56100082397461,18.81100082397461,17.211000442504883,12.361000061035156,0.5509999990463257,0.48899999260902405,0.4909999966621399,0.6029999852180481
2022-02-06,16657,52.30987369369374,5.002995902314614,18,True,13.5,,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.986999988555908,81.36615753173828,3.0369999408721924,-0.23893356323242188,0.6000000238418579,0.6000000238418579,0.0,0.0,53.0,999.2999877929688,999.2999877929688,64.5,5.0,100.0,0.0,0.028336159884929657,0.17450964450836182,31.667722702026367,49.362022399902344,278.49847412109375,280.0805358886719,59.7599983215332,5.936999797821045,6.486999988555908,7.0370001792907715,10.13700008392334,0.7419999837875366,0.7329999804496765,0.6819999814033508,0.6579999923706055
2023-07-05,42579,52.37834216216231,4.8997014378755965,9,True,21.5,,1946.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.597999572753906,79.65723419189453,10.14799976348877,5.982807159423828,2.5,2.5,0.0,0.0,63.0,1001.4000244140625,1000.565185546875,100.0,87.0,100.0,100.0,0.08446799963712692,0.3171813488006592,52.62037658691406,82.45256805419922,267.2550964355469,268.99932861328125,104.76000213623047,13.197999954223633,16.447999954223633,15.947999954223633,10.748000144958496,0.7269999980926514,0.5090000033378601,0.546999990940094,0.6660000085830688
2023-07-05,23419,52.327891711711786,4.887896356225422,9,True,5.19,,1988.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,13.367499351501465,81.78192138671875,10.317500114440918,6.430597305297852,3.200000047683716,3.200000047683716,0.0,0.0,63.0,1002.2999877929688,1001.94140625,100.0,88.0,100.0,100.0,0.07513359189033508,0.27982473373413086,48.3057746887207,75.25377655029297,267.00970458984375,268.9035949707031,97.91999816894531,13.067500114440918,16.517499923706055,15.967499732971191,10.817500114440918,0.7329999804496765,0.4740000069141388,0.5379999876022339,0.6610000133514404
2023-07-05,39105,52.36933315315328,4.820017136736924,8,True,17.409,,1992.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.230500221252441,81.49152374267578,10.130499839782715,5.26209831237793,6.699999809265137,6.699999809265137,0.0,0.0,63.0,999.2999877929688,999.1807861328125,100.0,94.0,100.0,94.0,0.07756738364696503,0.28176164627075195,55.0081901550293,85.3625259399414,255.59994506835938,258.07403564453125,103.31999969482422,13.180500030517578,16.6304988861084,15.980500221252441,10.830500602722168,0.746999979019165,0.4560000002384186,0.5379999876022339,0.6610000133514404
2023-07-05,17995,52.31347729729736,4.958726846126464,8,True,14.316,0.351,2014.1,20.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,13.12399959564209,82.02415466308594,10.12399959564209,5.332157135009766,6.400000095367432,6.400000095367432,0.0,0.0,63.0,999.2999877929688,999.0614624023438,100.0,100.0,100.0,67.0,0.07379870116710663,0.27175962924957275,53.78477096557617,82.3605728149414,244.6356201171875,247.91949462890625,98.63999938964844,13.324000358581543,16.82400131225586,16.174001693725586,10.87399959564209,0.7260000109672546,0.4090000092983246,0.5360000133514404,0.6510000228881836
2023-07-05,18930,52.31618000000006,4.82444404235574,10,True,21.5,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.173999786376953,84.81139373779297,10.673999786376953,7.592182159423828,2.299999952316284,2.299999952316284,0.0,0.0,61.0,1005.0,1004.7600708007812,100.0,24.0,100.0,100.0,0.07126182317733765,0.23036658763885498,39.732322692871094,63.10276794433594,265.3226623535156,266.7295837402344,86.39999389648438,13.074000358581543,16.424001693725586,15.973999977111816,10.824000358581543,0.7269999980926514,0.4860000014305115,0.5379999876022339,0.6610000133514404
2023-07-05,22052,52.32428810810818,4.889371991431695,10,True,10.192,,1666.985,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,2.0,18.0,9.0,0.0,8.0,0.0,0.0,4.0,0.0,13.173999786376953,84.81139373779297,10.673999786376953,7.592182159423828,2.299999952316284,2.299999952316284,0.0,0.0,61.0,1005.0,1004.7600708007812,100.0,24.0,100.0,100.0,0.07126182317733765,0.23036658763885498,39.732322692871094,63.10276794433594,265.3226623535156,266.7295837402344,86.39999389648438,13.074000358581543,16.424001693725586,15.973999977111816,10.824000358581543,0.7269999980926514,0.4860000014305115,0.5379999876022339,0.6610000133514404
2022-02-19,39502,52.37023405405417,4.901177073081867,9,True,12.375,,1993.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.565500259399414,64.5933837890625,-0.5845000147819519,-0.9819097518920898,0.0,0.0,0.0,0.0,0.0,1010.2999877929688,1008.9388427734375,5.100000381469727,0.0,0.0,17.0,0.08909798413515091,0.32204920053482056,29.72344398498535,44.92073059082031,258.8262023925781,260.311279296875,52.91999816894531,5.615499973297119,7.265500068664551,7.565500259399414,9.815499305725098,0.7049999833106995,0.7149999737739563,0.7009999752044678,0.6790000200271606
2023-07-05,40119,52.372035855855984,4.802309514261664,10,True,21.5,0.893,1806.636,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,13.180500030517578,84.8121109008789,10.680500030517578,7.600612640380859,2.299999952316284,2.299999952316284,0.0,0.0,61.0,1005.0,1004.8800659179688,100.0,24.0,100.0,100.0,0.07127951830625534,0.2304532527923584,39.732322692871094,63.10276794433594,265.3226623535156,266.7295837402344,86.39999389648438,13.080500602722168,16.430500030517578,15.980500221252441,10.830500602722168,0.7269999980926514,0.4860000014305115,0.5379999876022339,0.6610000133514404
2023-07-05,43954,52.38194576576591,4.910030884319498,10,True,11.069,,1935.756,1.0,4.0,0.0,0.0,22.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,13.248000144958496,84.5378646850586,10.697999954223633,7.520254135131836,2.5999999046325684,2.5999999046325684,0.0,0.0,63.0,1004.4000244140625,1003.561767578125,100.0,29.0,100.0,100.0,0.07163303345441818,0.23564887046813965,40.78181838989258,64.83598327636719,265.95050048828125,268.09088134765625,91.07999420166016,13.14799976348877,16.347999572753906,15.947999954223633,10.748000144958496,0.7310000061988831,0.5189999938011169,0.546999990940094,0.6660000085830688
2019-03-16,35001,52.35852234234245,4.820017136736924,14,True,12.5,,1639.765,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.380499839782715,67.98727416992188,5.680500030517578,2.644437313079834,0.0,0.0,0.0,0.0,3.0,1001.7000122070312,1001.5797729492188,100.0,98.0,0.0,95.0,0.16798435151576996,0.4316617250442505,52.5649299621582,78.63590240478516,233.91482543945312,234.12681579589844,97.19999694824219,9.480500221252441,7.630500316619873,7.780500411987305,9.580500602722168,0.7300000190734863,0.7319999933242798,0.7020000219345093,0.6290000081062317
2012-01-03,19029,52.31618000000006,4.970531927776637,13,True,8.379,,1370.621,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,10.443499565124512,80.84455871582031,7.2935004234313965,2.550776481628418,0.4000000059604645,0.4000000059604645,0.0,0.0,51.0,996.0,996.0,100.0,100.0,96.0,94.0,0.06563536077737808,0.24270737171173096,49.34101486206055,75.7549819946289,209.7447967529297,211.19717407226562,88.19999694824219,7.7935004234313965,6.993500232696533,7.893500328063965,11.093500137329102,0.7250000238418579,0.7179999947547913,0.6909999847412109,0.6309999823570251
2022-02-19,46656,52.38915297297313,4.859859287306261,9,True,13.5,,1474.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.567500114440918,65.30329895019531,-0.4325000047683716,-1.1219701766967773,0.0,0.0,0.0,0.0,0.0,1010.0999755859375,1009.6048583984375,10.200000762939453,0.0,1.0,32.0,0.08872693032026291,0.31563645601272583,30.853069305419922,46.46371078491211,258.5589904785156,259.73492431640625,54.0,5.617500305175781,7.267500400543213,7.567500114440918,9.817500114440918,0.7080000042915344,0.718999981880188,0.703000009059906,0.6809999942779541
2020-02-09,14277,52.30356738738744,5.023654795202418,16,True,9.711,0.258,2002.684,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.130499839782715,77.4305191040039,7.33050012588501,1.9826602935791016,0.5,0.5,0.0,0.0,53.0,988.2999877929688,988.18115234375,100.0,100.0,100.0,97.0,0.08049792051315308,0.2993215322494507,58.00917053222656,87.7433090209961,208.95089721679688,210.036376953125,101.5199966430664,8.830500602722168,6.58050012588501,7.430500030517578,10.330500602722168,0.6729999780654907,0.671999990940094,0.675000011920929,0.6269999742507935
2023-07-08,11411,52.296360180180216,4.8318222183870985,14,True,19.833,,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.817501068115234,37.76520538330078,14.767499923706055,32.18516159057617,0.0,0.0,0.0,0.0,1.0,1015.9000244140625,1015.6719360351562,29.10000228881836,0.0,8.0,81.0,0.6025139689445496,2.7661397457122803,10.163227081298828,13.049689292907715,157.06787109375,155.55606079101562,19.440000534057617,26.66750144958496,20.067501068115234,16.317501068115234,12.817500114440918,0.2590000033378601,0.2770000100135803,0.26100000739097595,0.367000013589859
2020-02-09,29598,52.34410792792802,4.921835965969672,16,True,8.85,0.287,1907.867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,11.143499374389648,77.43255615234375,7.343500137329102,1.9988250732421875,0.5,0.5,0.0,0.0,53.0,988.2999877929688,988.4188842773438,100.0,100.0,100.0,97.0,0.08054329454898834,0.299552321434021,58.00917053222656,87.7433090209961,208.95089721679688,210.036376953125,101.5199966430664,8.843500137329102,6.593500137329102,7.44350004196167,10.343500137329102,0.6729999780654907,0.671999990940094,0.675000011920929,0.6269999742507935
2018-12-07,41198,52.37473855855869,4.8805181801940645,17,True,15.429,,1956.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.248000144958496,80.11967468261719,4.047999858856201,2.8269290924072266,1.5,1.5,0.0,0.0,61.0,996.9000244140625,996.0502319335938,57.000003814697266,0.0,81.0,28.0,0.02271791733801365,0.20303505659103394,20.630229949951172,36.74998474121094,299.24871826171875,299.32708740234375,63.720001220703125,9.097999572753906,9.04800033569336,9.14799976348877,12.998000144958496,0.734000027179718,0.6320000290870667,0.5070000290870667,0.6029999852180481
2012-09-24,32290,52.35131513513524,4.856908016893717,18,True,6.75,0.213,1978.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,14.39799976348877,74.87612915039062,9.998000144958496,8.098630905151367,0.0,0.0,0.0,0.0,3.0,990.7999877929688,989.9765014648438,100.0,22.0,87.0,100.0,0.08967655897140503,0.41256606578826904,43.301876068115234,63.89872741699219,222.9786376953125,224.3153076171875,70.91999816894531,13.79800033569336,12.89799976348877,14.39799976348877,12.847999572753906,0.7229999899864197,0.7020000219345093,0.5989999771118164,0.6430000066757202
2023-07-05,31667,52.34951333333344,4.946921764476291,9,True,11.603,,1942.581,2.0,0.0,1.0,11.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,13.369500160217285,82.88011169433594,10.519499778747559,6.41135311126709,2.299999952316284,2.299999952316284,0.0,0.0,61.0,1001.9000244140625,1002.4977416992188,100.0,98.0,100.0,100.0,0.07095500081777573,0.2629886865615845,48.856651306152344,74.99501037597656,258.5245056152344,261.4421081542969,91.43999481201172,13.219499588012695,16.769500732421875,16.219501495361328,10.919499397277832,0.7200000286102295,0.42100000381469727,0.5360000133514404,0.6510000228881836
2023-07-05,30945,52.34771153153162,4.8908476266379655,9,True,12.533,,1972.667,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,13.37399959564209,81.78276824951172,10.324000358581543,6.438985824584961,3.200000047683716,3.200000047683716,0.0,0.0,63.0,1002.2999877929688,1002.0610961914062,100.0,88.0,100.0,100.0,0.07515273988246918,0.2799302339553833,48.3057746887207,75.25377655029297,267.00970458984375,268.9035949707031,97.91999816894531,13.074000358581543,16.52400016784668,15.973999977111816,10.824000358581543,0.7329999804496765,0.4740000069141388,0.5379999876022339,0.6610000133514404
2022-02-18,32007,52.35041423423434,4.943970494063747,18,True,15.133,,1987.542,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0435004234313965,64.93115234375,0.8934999704360962,-2.6984152793884277,0.0,0.0,0.0,0.0,1.0,989.4000244140625,989.5209350585938,49.19999694824219,36.0,28.0,0.0,0.08362268656492233,0.3531761169433594,53.208194732666016,78.8630142211914,261.047607421875,262.12890625,91.43999481201172,7.94350004196167,7.843500137329102,7.44350004196167,9.843500137329102,0.7269999980926514,0.7250000238418579,0.6959999799728394,0.6629999876022339
2023-07-06,10477,52.29365747747751,4.967580657364095,17,True,3.0,,2001.571,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.743499755859375,53.718013763427734,10.093500137329102,18.136226654052734,0.0,0.0,0.0,0.0,3.0,1017.7999877929688,1017.7999877929688,100.0,78.0,41.0,100.0,0.22361916303634644,1.065732717514038,11.304228782653809,15.111424446105957,260.8377380371094,257.6192626953125,25.919998168945312,20.793498992919922,16.693500518798828,15.893499374389648,10.893499374389648,0.5899999737739563,0.4959999918937683,0.5370000004768372,0.6600000262260437
2019-03-09,43513,52.381044864865,4.7639429988986,15,True,13.5,0.4,1985.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47599983215332,76.47225189208984,4.576000213623047,0.6526470184326172,1.0,1.0,0.0,0.0,55.0,1006.2000122070312,1006.8104248046875,29.700000762939453,25.0,12.0,0.0,0.09446790814399719,0.26121997833251953,44.69367599487305,68.69588470458984,280.6763000488281,281.4865417480469,90.0,9.326000213623047,8.12600040435791,7.926000118255615,9.776000022888184,0.7310000061988831,0.6970000267028809,0.6470000147819519,0.6079999804496765
2023-07-05,33359,52.35401783783794,4.920360330763399,9,True,10.597,,1983.375,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,13.304500579833984,82.8721694946289,10.454500198364258,6.327269554138184,2.299999952316284,2.299999952316284,0.0,0.0,61.0,1001.9000244140625,1001.3028564453125,100.0,98.0,100.0,100.0,0.07077448815107346,0.2619999647140503,48.856651306152344,74.99501037597656,258.5245056152344,261.4421081542969,91.43999481201172,13.154500007629395,16.704500198364258,16.15450096130371,10.854499816894531,0.7200000286102295,0.42100000381469727,0.5360000133514404,0.6510000228881836
2023-07-05,18995,52.31618000000006,4.920360330763399,9,True,15.1,0.425,1899.952,0.0,0.0,3.0,0.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.343500137329102,82.8769302368164,10.493499755859375,6.377711296081543,2.299999952316284,2.299999952316284,0.0,0.0,61.0,1001.9000244140625,1002.019287109375,100.0,98.0,100.0,100.0,0.07088279724121094,0.2625929117202759,48.856651306152344,74.99501037597656,258.5245056152344,261.4421081542969,91.43999481201172,13.193499565124512,16.743499755859375,16.193500518798828,10.893499374389648,0.7200000286102295,0.42100000381469727,0.5360000133514404,0.6510000228881836
2021-04-05,22689,52.326089909909975,4.820017136736924,11,True,17.5,0.4,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.33050012588501,46.767913818359375,-6.069499969482422,-3.4989962577819824,0.10000000149011612,0.0,0.07000000029802322,0.0,71.0,1011.7000122070312,1011.575439453125,40.80000305175781,10.0,53.0,0.0,0.2013854682445526,0.4442000985145569,35.04595947265625,49.623878479003906,326.3099060058594,326.54046630859375,70.55999755859375,6.08050012588501,7.430500030517578,8.080500602722168,8.780500411987305,0.6129999756813049,0.6190000176429749,0.6629999876022339,0.6819999814033508
2019-07-31,30283,52.34590972972983,4.923311601175943,19,True,10.412,0.356,1977.595,3.0,0.0,0.0,0.0,34.0,2.0,0.0,7.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,16.0,0.0,18.187000274658203,70.2805404663086,12.687000274658203,16.46846580505371,0.0,0.0,0.0,0.0,2.0,1015.0,1015.0,56.099998474121094,18.0,30.0,73.0,0.08683663606643677,0.6210038661956787,17.581125259399414,28.90106964111328,227.48959350585938,230.55996704101562,35.63999938964844,19.836999893188477,20.437000274658203,17.437000274658203,11.937000274658203,0.375,0.3869999945163727,0.4790000021457672,0.5989999771118164
2023-07-05,44935,52.384648468468605,4.843627300037271,12,True,11.818,,1973.846,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,13.687000274658203,90.65929412841797,12.187000274658203,9.682514190673828,0.10000000149011612,0.10000000149011612,0.0,0.0,51.0,1008.0999755859375,1007.9799194335938,100.0,25.0,100.0,100.0,0.07925276458263397,0.14646971225738525,32.136932373046875,50.911685943603516,260.32672119140625,261.8699951171875,64.43999481201172,13.437000274658203,16.23699951171875,15.987000465393066,10.78700065612793,0.703000009059906,0.49799999594688416,0.546999990940094,0.6660000085830688
