grid_id,has_roadsign,Gemiddelde hoogte onderkant bord,Gemiddelde kijkrichting,Scheiding,Buispaal,Flespaal,Lichtmast,Overig,Mast,Bouwwerk,Portaal,Hekwerk,VRI-Mast,Muur,Incident_ID,Service_Area,Date,Hour,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
9224,True,2.328,200.113,0.0,1.0,44.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,354559,Nico,2020-08-25,21,17.417501,81.23599,14.1675,13.206032,0.2,0.2,0.0,0.0,51.0,998.4,997.9306,38.214302,222.70937,69.12,17.0175,17.567501,17.817501,12.7175,0.604,0.504,0.466,0.621
9226,True,2.337,131.914,0.0,8.0,12.0,23.0,7.0,25.0,0.0,4.0,0.0,0.0,0.0,315608,IJsbrand,2019-03-16,18,9.867499,73.06861,5.2675004,2.2669635,0.0,0.0,0.0,0.0,2.0,999.2,998.7177,44.162773,229.29749,83.159996,9.367499,7.8175,7.7675004,9.617499,0.719,0.723,0.687,0.611
9235,True,2.219,179.549,1.0,18.0,59.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,115130,IJsbrand,2011-11-27,12,11.524,88.11408,9.624,5.123537,0.8,0.8,0.0,0.0,53.0,1013.2,1012.8354,43.273434,273.3384,84.96,10.724,9.174,9.474,12.324,0.616,0.613,0.624,0.618
9322,True,2.295,171.163,0.0,9.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275222,Willem,2017-06-06,13,15.1305,56.843155,6.6305003,7.858773,0.1,0.1,0.0,0.0,51.0,995.8,995.6821,44.496056,216.77728,78.84,17.380499,16.4805,14.580501,9.2805,0.4,0.448,0.542,0.625
9324,True,2.416,228.71,0.0,2.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340889,Duivendrecht,2020-02-09,16,11.111,77.42745,7.311,1.9584169,0.5,0.5,0.0,0.0,53.0,988.3,987.8252,58.00917,208.9509,101.52,8.811001,6.561,7.411,10.311001,0.673,0.672,0.675,0.627
9329,True,2.396,196.5,0.0,11.0,6.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10678,Willem,2019-01-13,16,9.3435,81.81329,6.3935003,2.9031215,0.1,0.1,0.0,0.0,51.0,1001.7,1001.82117,37.923225,289.9832,66.24,7.9435,6.8935003,7.6435003,11.6935,0.671,0.626,0.574,0.596
9331,True,2.408,192.864,0.0,95.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,315020,Willem,2019-03-09,16,8.091499,71.72191,3.2914999,0.6514931,0.0,0.0,0.0,0.0,0.0,1007.9,1007.04333,40.32321,290.37653,79.92,9.2415,8.0415,7.8415003,9.7415,0.715,0.696,0.642,0.601
9333,True,2.49,198.233,0.0,31.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314891,Victor,2019-03-08,1,7.0415,82.08177,4.1915,0.19666862,0.5,0.5,0.0,0.0,53.0,998.1,997.24854,37.44692,268.89832,65.88,7.5415,8.1414995,7.7915,9.7415,0.72,0.695,0.637,0.601
9334,True,2.692,197.479,0.0,30.0,13.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,373354,Victor,2021-05-21,20,11.548,64.79909,5.148,5.458397,0.2,0.2,0.0,0.0,51.0,997.5,996.78217,33.626774,217.60606,60.479996,12.148,11.698,9.848,8.598,0.672,0.647,0.592,0.653
9337,True,2.582,187.309,0.0,4.0,38.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,340790,Victor,2020-02-09,15,11.135,77.16707,7.285,2.2646399,0.1,0.1,0.0,0.0,51.0,990.2,989.2487,56.03062,205.90645,102.6,8.735001,6.435,7.3849998,10.285001,0.67,0.672,0.675,0.627
9340,True,2.247,133.759,1.0,5.0,32.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,97090,Nico,2010-06-25,19,18.328499,69.39292,12.6285,17.609364,0.0,0.0,0.0,0.0,0.0,1017.5,1016.3081,10.594036,9.782338,22.319998,20.828499,17.478498,12.8285,8.8285,0.395,0.474,0.552,0.647
9340,True,2.247,133.759,1.0,5.0,32.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,321616,Nico,2019-06-06,0,12.098,95.80242,11.448,11.016904,3.4,3.4,0.0,0.0,63.0,1005.0,1004.27795,10.483357,285.94547,27.72,14.498,16.848,13.148,9.898,0.757,0.45,0.524,0.61
9341,True,2.521,214.644,0.0,0.0,35.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,315647,Nico,2019-03-16,23,10.574,66.18186,4.524,3.4893146,0.0,0.0,0.0,0.0,3.0,995.9,995.66016,39.555794,220.94055,68.76,9.074,7.924,7.724,9.624,0.711,0.719,0.682,0.605
9341,True,2.521,214.644,0.0,0.0,35.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,383696,Nico,2021-10-21,3,10.591499,87.43838,8.591499,5.9800797,3.0,3.0,0.0,0.0,63.0,985.1,984.2701,29.088802,216.44453,48.6,12.2915,13.6915,12.9915,13.1915,0.761,0.723,0.59,0.625
9342,True,2.24,177.429,0.0,0.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,353828,Nico,2020-08-16,10,25.561,67.96686,19.211,27.810276,0.0,0.0,0.0,0.0,0.0,1011.5,1010.9218,10.8955765,97.59455,24.84,23.811,21.561,17.811,12.261001,0.612,0.435,0.467,0.624
9343,True,2.541,171.629,0.0,17.0,27.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,117440,Nico,2012-01-22,17,6.311,80.26839,3.161,-0.36618137,0.0,0.0,0.0,0.0,2.0,1006.9,1006.2847,34.921856,307.46063,73.439995,6.011,5.611,6.761,10.611,0.724,0.713,0.695,0.648
9344,True,3.058,153.656,0.0,10.0,7.0,11.0,1.0,5.0,1.0,15.0,0.0,0.0,0.0,341130,Nico,2020-02-10,16,7.0565,75.96828,3.1065,-0.44146013,0.6,0.6,0.0,0.0,53.0,994.4,994.6424,40.480396,231.49931,69.479996,7.4065,7.1565,7.5065,10.2565,0.725,0.727,0.692,0.653
9348,True,3.041,194.2,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,340657,Nico,2020-02-09,10,7.937,81.91246,5.037,0.27375317,0.5,0.5,0.0,0.0,53.0,1000.0,999.8784,44.25511,201.97456,80.64,6.387,6.137,7.437,10.287001,0.682,0.677,0.685,0.653
9359,True,2.162,123.333,0.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315635,Zebra,2019-03-16,20,10.024,73.09723,5.424,2.906876,0.0,0.0,0.0,0.0,2.0,997.9,997.539,41.079456,228.90865,77.4,9.074,7.924,7.774,9.624,0.716,0.722,0.688,0.611
9361,True,2.348,203.69,0.0,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392879,Zebra,2022-02-18,15,9.117499,66.095505,3.1175,-1.125247,0.4,0.4,0.0,0.0,51.0,984.9,984.42346,59.31703,225.7376,106.56,8.7675,7.8675003,7.5175004,9.8175,0.737,0.726,0.702,0.681
9363,True,2.572,159.154,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434580,IJsbrand,2023-07-06,16,18.974,52.095394,8.924,16.57764,0.0,0.0,0.0,0.0,2.0,1018.0,1017.6429,14.494192,255.61856,32.760002,20.974,16.474,15.824,10.824,0.601,0.535,0.546,0.665
9444,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340864,Willem,2020-02-09,16,11.124,77.4295,7.324,1.9745789,0.5,0.5,0.0,0.0,53.0,988.3,988.06256,58.00917,208.9509,101.52,8.824,6.574,7.424,10.324,0.673,0.672,0.675,0.627
9450,True,2.308,183.35,0.0,6.0,4.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,376589,Willem,2021-07-06,16,16.8435,71.66024,11.6935,12.627834,0.2,0.2,0.0,0.0,51.0,1005.7,1005.8185,32.49785,219.15543,68.03999,18.8935,17.3935,14.9935,10.143499,0.66,0.647,0.563,0.643
9461,True,2.619,209.476,0.0,52.0,14.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,391399,Victor,2022-01-31,9,5.8915,81.06568,2.8915,-2.7076287,0.2,0.2,0.0,0.0,51.0,1006.6,1005.7378,47.75533,310.41382,83.88,4.8915,5.9915004,6.7915,10.2915,0.709,0.662,0.679,0.657
9461,True,2.619,209.476,0.0,52.0,14.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,392951,Victor,2022-02-18,15,9.1915,65.4144,3.0414999,-1.5230436,0.1,0.1,0.0,0.0,51.0,985.7,984.8656,62.454556,228.03741,105.479996,8.841499,7.7415004,7.3915,9.7915,0.736,0.724,0.695,0.663
9463,True,2.329,187.771,0.0,0.0,46.0,12.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,314600,Nico,2019-03-04,6,7.8935003,82.47881,5.0935,-0.5384307,1.1,1.1,0.0,0.0,55.0,984.4,984.51965,49.608208,232.9637,91.439995,8.9435,8.5435,7.5935,9.8435,0.69,0.647,0.632,0.601
9464,True,2.298,176.943,0.0,2.0,29.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,320799,Nico,2019-05-26,18,16.2175,71.78137,11.117499,12.427265,0.4,0.4,0.0,0.0,51.0,1009.3,1008.9424,28.357855,241.15744,54.36,19.0175,14.867499,11.7175,9.6675,0.378,0.451,0.544,0.612
9466,True,2.288,248.091,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293385,Nico,2018-01-18,10,5.061,81.52999,2.161,-7.4411144,0.0,0.0,0.0,0.0,3.0,985.0,984.51624,73.61098,290.91687,130.68,5.011,4.811,6.861,10.861,0.733,0.723,0.688,0.618
9466,True,2.288,248.091,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341139,Victor,2020-02-10,18,7.174,82.67556,4.424,-0.033620834,1.8,1.8,0.0,0.0,61.0,990.9,990.6585,40.257275,244.58075,78.479996,6.524,7.124,7.474,10.274,0.752,0.729,0.683,0.627
9474,True,2.022,180.235,6.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46179,Nico,2007-01-10,11,11.6675,79.64986,8.2675,5.272375,0.7,0.7,0.0,0.0,53.0,1006.6,1006.1174,40.742077,223.56796,71.64,10.7675,9.617499,8.7675,12.0675,0.703,0.707,0.689,0.619
9568,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346300,Duivendrecht,2020-04-28,8,9.4805,80.99089,6.3805003,6.080085,0.3,0.3,0.0,0.0,51.0,1005.6,1005.47845,17.057314,45.85501,30.960001,10.080501,12.0305,10.4305,9.2305,0.343,0.457,0.574,0.666
9583,True,2.725,193.935,0.0,66.0,31.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,342692,Victor,2020-03-03,12,7.5045004,79.31833,4.1545,3.293416,0.0,0.0,0.0,0.0,3.0,1000.9,1000.29095,19.33639,245.82089,42.839996,6.5545,5.3545003,7.3545003,9.804501,0.707,0.718,0.713,0.651
9586,True,2.714,201.451,0.0,46.0,24.0,27.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,46383,Victor,2007-01-12,15,10.9045,82.856285,8.1045,5.173378,0.0,0.0,0.0,0.0,3.0,1015.8,1015.0673,35.902668,243.17809,64.079994,9.4045,8.5045,8.9045,12.0045,0.709,0.719,0.696,0.621
9586,True,2.714,201.451,0.0,46.0,24.0,27.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,122236,Victor,2012-06-08,21,13.1545,69.29333,7.6545,8.134588,0.0,0.0,0.0,0.0,0.0,1006.3,1005.5799,30.248568,218.23386,53.639996,14.6545,14.7545,12.4545,9.1045,0.625,0.62,0.612,0.657
9595,True,2.735,126.31,0.0,6.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42741,Nico,2006-11-11,20,9.861,81.60058,6.861,3.1465063,0.5,0.5,0.0,0.0,53.0,1009.2,1008.59125,40.550766,276.11542,73.439995,9.461,9.961,12.261001,13.511001,0.672,0.633,0.57,0.604
9595,True,2.735,126.31,0.0,6.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116691,Nico,2012-01-03,10,8.474,84.283325,5.974,-0.26173258,0.3,0.3,0.0,0.0,51.0,999.1,998.7364,53.00931,208.82774,95.399994,6.624,7.074,8.074,11.224,0.735,0.72,0.691,0.63
9595,True,2.735,126.31,0.0,6.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393063,Nico,2022-02-18,15,9.2915,65.436676,3.1415,-1.6178484,0.1,0.1,0.0,0.0,51.0,985.2,984.3664,63.91901,226.59743,103.67999,8.7415,7.6415,7.3915,9.841499,0.735,0.723,0.69,0.648
9595,True,2.735,126.31,0.0,6.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397908,Nico,2022-04-07,21,6.7,76.99141,2.95,0.007795334,0.0,0.0,0.0,0.0,3.0,990.7,990.94214,34.75445,283.17255,60.479996,7.35,8.35,7.85,9.05,0.686,0.634,0.605,0.664
9603,True,2.359,186.458,0.0,2.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391482,Zebra,2022-01-31,14,6.624,78.35296,3.124,-0.77398396,0.0,0.0,0.0,0.0,3.0,1011.2,1010.95294,39.81704,322.7156,68.03999,5.274,5.874,6.874,10.374,0.696,0.664,0.671,0.641
9682,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393817,Anton,2022-02-19,8,4.7,68.02584,-0.7,-1.7769246,0.0,0.0,0.0,0.0,1.0,1009.8,1010.04865,29.122198,261.46933,52.199997,5.05,7.2,7.5,9.85,0.708,0.718,0.697,0.664
9682,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393943,Anton,2022-02-19,13,7.15,60.649002,0.05,0.61202765,0.3,0.3,0.0,0.0,51.0,1011.3,1011.54645,30.319181,240.08644,59.76,7.4,7.05,7.5,9.85,0.709,0.716,0.697,0.664
9692,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116805,Duivendrecht,2012-01-05,11,7.887,66.05907,1.937,-0.5786233,0.0,0.0,0.0,0.0,1.0,989.2,989.2,45.66469,292.72415,86.399994,6.987,6.937,8.037001,10.987,0.702,0.714,0.677,0.618
9706,True,2.357,163.848,0.0,47.0,4.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,436905,Victor,2023-08-06,21,13.554501,87.70935,11.554501,10.289676,0.3,0.3,0.0,0.0,51.0,1011.8,1011.19727,25.683926,301.23917,50.039997,14.2545,15.7545,16.0045,12.2045,0.669,0.597,0.513,0.639
9709,True,2.53,201.0,0.0,4.0,9.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30843,Victor,2006-03-26,7,10.1045,92.56837,8.9545,5.527172,0.0,0.0,0.0,0.0,3.0,1005.6,1004.8725,29.515608,239.99516,52.56,8.2545,5.9545,4.3045,7.9545,0.69,0.644,0.662,0.636
9710,True,2.671,191.607,0.0,55.0,35.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,122227,Victor,2012-06-08,19,14.4545,66.11131,8.2045,9.488718,0.0,0.0,0.0,0.0,0.0,1005.3,1004.58374,30.827856,222.63371,57.239998,16.1045,14.7545,12.4545,9.1045,0.627,0.62,0.613,0.657
9715,True,2.343,167.021,8.0,2.0,59.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,86454,Victor,2009-09-14,16,16.685,73.78947,11.985001,13.9721985,0.0,0.0,0.0,0.0,2.0,1020.8,1019.7176,22.828087,37.954285,46.079998,17.635,15.835,15.585,12.585,0.491,0.5,0.492,0.622
9717,True,2.099,205.094,5.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267273,Victor,2017-02-22,10,9.804501,86.18255,7.6045003,4.4582787,0.5,0.5,0.0,0.0,53.0,1005.2,1004.5933,32.402,269.3634,62.639996,8.5045,7.3545003,5.2545004,8.3545,0.642,0.634,0.622,0.611
9731,True,2.382,195.342,1.0,7.0,34.0,16.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,315667,Zebra,2019-03-17,9,6.287,83.733536,3.737,1.515161,0.3,0.3,0.0,0.0,51.0,997.8,997.8,22.61419,256.18494,39.6,7.137,7.937,7.787,9.687,0.735,0.718,0.668,0.596
9732,True,2.341,195.938,0.0,8.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,314822,Zebra,2019-03-07,12,9.324,77.950264,5.674,3.268856,0.0,0.0,0.0,0.0,3.0,992.1,991.86005,34.17157,221.58331,70.56,9.374,7.924,7.774,9.874,0.709,0.678,0.621,0.594
9733,True,2.223,144.431,6.0,5.0,28.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,392888,Zebra,2022-02-18,15,9.35,65.44971,3.2,-1.5483179,0.1,0.1,0.0,0.0,51.0,985.2,985.4383,63.91901,226.59743,103.67999,8.8,7.7,7.45,9.9,0.735,0.723,0.69,0.648
9733,True,2.223,144.431,6.0,5.0,28.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,424381,Zebra,2023-03-13,14,14.2,61.27572,6.85,5.537959,0.0,0.0,0.0,0.0,0.0,991.3,991.536,53.88588,229.60637,91.079994,12.35,6.6,6.15,9.65,0.695,0.697,0.666,0.637
9735,True,2.34,185.917,0.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10662,Zebra,2019-01-13,15,9.587001,82.976776,6.837,3.1482773,0.0,0.0,0.0,0.0,1.0,1002.0,1002.0,38.6208,286.23892,65.159996,7.937,6.837,7.637,11.787001,0.67,0.619,0.558,0.592
9820,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391548,Duivendrecht,2022-02-01,11,8.237,88.42658,6.437,2.9220366,0.2,0.2,0.0,0.0,51.0,1012.2,1012.2,30.274265,267.27374,50.76,6.037,5.587,6.837,10.337001,0.68,0.672,0.678,0.657
9838,True,2.531,139.774,0.0,11.0,38.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,329921,Victor,2019-09-24,14,17.774,79.463615,14.174,15.733252,0.2,0.2,0.0,0.0,51.0,1005.1,1004.8639,23.34455,162.96214,43.92,17.124,15.574,14.974,13.574,0.526,0.463,0.466,0.588
9841,True,2.365,208.306,5.0,3.0,55.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,298215,Victor,2018-03-17,12,-1.5085001,60.524727,-8.158501,-9.987591,0.1,0.0,0.07,0.0,71.0,1008.4,1007.5127,36.896046,72.97939,72.72,1.0914999,3.9415,5.5415,8.341499,0.672,0.678,0.665,0.647
9843,True,2.719,154.873,0.0,10.0,15.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,340856,Victor,2020-02-09,16,11.148,77.6982,7.398,1.8072739,0.5,0.5,0.0,0.0,53.0,987.7,986.9883,59.444706,208.58267,101.52,8.848,6.498,7.398,10.348,0.671,0.672,0.675,0.619
9857,True,2.04,169.342,2.0,0.0,33.0,13.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,326847,Zebra,2019-08-10,15,21.587,54.014034,11.887,15.823696,0.0,0.0,0.0,0.0,1.0,1008.2,1008.2,43.516838,231.04408,78.84,21.786999,19.087,17.437,12.437,0.547,0.414,0.462,0.588
9858,True,1.844,201.25,0.0,2.0,21.0,18.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,130728,Zebra,2012-11-25,12,9.5,69.0307,4.1,0.8184991,0.0,0.0,0.0,0.0,1.0,1003.1,1003.2213,49.91683,226.75337,87.84,8.7,7.7,9.3,12.3,0.695,0.688,0.687,0.665
9858,True,1.844,201.25,0.0,2.0,21.0,18.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,358658,Zebra,2020-10-21,23,14.2565,86.34054,12.0065,11.087208,0.0,0.0,0.0,0.0,0.0,1005.5,1005.8585,26.009844,228.36655,48.6,13.7065,12.2565,12.4565,13.7565,0.667,0.629,0.523,0.6
9928,True,2.501,235.188,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354427,Anton,2020-08-24,8,17.3435,80.9636,14.0435,16.217846,0.1,0.1,0.0,0.0,51.0,1013.8,1013.91943,16.746773,244.5367,34.92,16.7435,18.5935,18.043499,12.7435,0.549,0.437,0.448,0.614
9942,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393773,Duivendrecht,2022-02-18,23,5.2805004,64.05796,-0.9695,-3.0986047,0.0,0.0,0.0,0.0,0.0,997.6,997.4775,41.896328,250.9422,81.36,6.3805003,7.7305,7.4805,9.830501,0.717,0.723,0.696,0.663
9953,True,2.464,211.732,1.0,50.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394251,Victor,2022-02-20,17,9.8,91.61655,8.5,3.188414,1.2,1.2,0.0,0.0,55.0,995.7,995.9402,42.63987,229.45126,72.36,8.3,6.75,7.5,9.8,0.758,0.739,0.701,0.665
9959,True,2.586,140.618,0.0,8.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322296,Victor,2019-06-10,21,15.561001,95.9119,14.911,16.359068,0.4,0.4,0.0,0.0,51.0,1009.8,1009.3221,5.7599998,90.0,6.8399997,17.361,16.061,13.411,10.011001,0.706,0.55,0.523,0.61
9968,True,2.609,136.889,0.0,10.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392852,Victor,2022-02-18,14,9.661,74.05351,5.261,1.3251934,0.0,0.0,0.0,0.0,1.0,986.7,986.2235,49.195023,218.4634,87.84,8.811001,7.611,7.411,9.861,0.739,0.722,0.69,0.648
9969,True,2.646,232.375,0.0,7.0,8.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,70033,Nico,2008-06-22,16,19.7675,64.86009,12.9675,15.6732235,0.0,0.0,0.0,0.0,1.0,1010.1,1009.6289,34.653625,235.15419,63.0,22.0175,17.2175,14.0175,10.1675,0.477,0.498,0.553,0.653
9969,True,2.646,232.375,0.0,7.0,8.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,297479,Nico,2018-03-08,17,4.761,83.2521,2.161,-1.7559571,0.4,0.4,0.0,0.0,51.0,994.9,994.41113,32.569557,246.55193,56.16,5.011,3.661,3.661,8.711,0.71,0.661,0.652,0.624
9980,True,2.634,134.227,0.0,1.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,130740,Zebra,2012-11-25,13,9.824,63.95778,3.324,1.0443931,0.0,0.0,0.0,0.0,0.0,1003.5,1003.1367,49.552006,229.71483,86.399994,8.874,7.724,9.274,12.274,0.693,0.688,0.687,0.665
9982,True,2.501,172.827,2.0,6.0,60.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,363316,Zebra,2020-12-27,19,3.824,91.22327,2.524,-0.15601826,0.0,0.0,0.0,0.0,2.0,974.2,973.9599,15.617529,205.97433,34.56,4.524,5.774,8.274,12.124,0.734,0.73,0.669,0.601
10052,True,1.88,197.41,18.0,0.0,16.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10271,Anton,2019-01-08,9,7.3,74.67881,3.1,-0.28651762,0.4,0.4,0.0,0.0,51.0,1015.9,1016.0235,41.079456,311.09134,72.72,6.4,6.45,7.65,11.85,0.63,0.618,0.568,0.595
10054,True,1.485,183.821,0.0,2.0,10.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,279923,Anton,2017-07-30,19,16.8,70.01286,11.3,14.861973,0.0,0.0,0.0,0.0,1.0,1009.9,1010.138,16.039202,225.90929,33.12,19.1,18.3,16.6,12.5,0.635,0.585,0.483,0.611
10079,True,2.312,181.429,0.0,23.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120168,Victor,2012-04-09,23,9.124,90.95194,7.724,4.531336,0.3,0.3,0.0,0.0,51.0,992.1,991.85974,27.438046,199.14822,47.88,7.974,7.524,7.774,8.024,0.658,0.597,0.612,0.643
10080,True,2.416,158.255,0.0,19.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393010,Victor,2022-02-18,15,9.237,65.424545,3.087,-1.4690208,0.1,0.1,0.0,0.0,51.0,985.7,985.7,62.454556,228.03741,105.479996,8.887,7.787,7.437,9.837001,0.736,0.724,0.695,0.663
10085,True,2.601,183.038,0.0,20.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322071,Victor,2019-06-08,16,16.161001,56.908546,7.611,9.723991,0.0,0.0,0.0,0.0,1.0,1015.6,1015.1203,39.888584,233.44028,74.88,16.661001,15.061001,13.361,9.961,0.623,0.537,0.525,0.61
10087,True,2.7,182.0,0.0,44.0,43.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315611,Victor,2019-03-16,18,10.0785,71.10369,5.0785003,2.3977394,0.0,0.0,0.0,0.0,3.0,999.6,998.5154,44.436306,229.60017,79.92,9.3285,7.6785,7.6785,9.5785,0.718,0.722,0.681,0.605
10091,True,2.686,201.795,0.0,13.0,43.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263236,Victor,2017-01-04,18,4.8589997,69.057785,-0.34100002,-0.72990227,0.0,0.0,0.0,0.0,0.0,1018.4,1016.89954,23.400002,345.74994,43.199997,0.35899997,1.0090001,5.559,10.809,0.625,0.619,0.604,0.616
10105,True,2.403,138.714,0.0,14.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127509,Zebra,2012-09-24,16,14.261001,82.71431,11.361,7.9283314,0.1,0.1,0.0,0.0,51.0,987.4,986.81335,46.30725,210.35254,78.479996,14.461,12.811001,14.411,12.861,0.734,0.7,0.598,0.643
10105,True,2.403,138.714,0.0,14.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279892,Zebra,2017-07-30,11,19.811,76.7493,15.611,17.764925,0.2,0.2,0.0,0.0,51.0,1004.3,1003.8316,27.105392,239.68887,55.079998,19.311,17.661001,16.661001,12.561001,0.682,0.597,0.481,0.601
10109,True,2.195,177.05,0.0,6.0,43.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,138468,Zebra,2013-04-18,18,10.437,69.947876,5.187,3.8625984,0.0,0.0,0.0,0.0,0.0,1015.1,1014.97754,37.008278,232.90707,60.839996,12.137,10.537001,6.187,6.987,0.587,0.608,0.627,0.689
10169,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363248,Anton,2020-12-27,4,4.7565,84.14551,2.3065,-3.8527513,0.6,0.6,0.0,0.0,53.0,991.0,991.2434,47.093998,191.9112,82.079994,4.9065,5.6565,8.356501,12.0565,0.71,0.705,0.678,0.607
