,id,zipcode,service_area,geometry
126,1131,1424,Aalsmeer,"POLYGON ((4.727918798592283 52.219128685149144, 4.730866527676752 52.219128685149144, 4.730866527676752 52.21732688334734, 4.727918798592283 52.21732688334734, 4.727918798592283 52.219128685149144))"
127,1132,1424,Aalsmeer,"POLYGON ((4.727918798592283 52.22093048695095, 4.730866527676752 52.22093048695095, 4.730866527676752 52.219128685149144, 4.727918798592283 52.219128685149144, 4.727918798592283 52.22093048695095))"
128,1133,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.22273228875275, 4.730866527676752 52.22273228875275, 4.730866527676752 52.22093048695095, 4.727918798592283 52.22093048695095, 4.727918798592283 52.22273228875275))"
129,1134,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.224534090554556, 4.730866527676752 52.224534090554556, 4.730866527676752 52.22273228875275, 4.727918798592283 52.22273228875275, 4.727918798592283 52.224534090554556))"
130,1135,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.22633589235636, 4.730866527676752 52.22633589235636, 4.730866527676752 52.224534090554556, 4.727918798592283 52.224534090554556, 4.727918798592283 52.22633589235636))"
131,1136,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.228137694158164, 4.730866527676752 52.228137694158164, 4.730866527676752 52.22633589235636, 4.727918798592283 52.22633589235636, 4.727918798592283 52.228137694158164))"
132,1137,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.22993949595997, 4.730866527676752 52.22993949595997, 4.730866527676752 52.228137694158164, 4.727918798592283 52.228137694158164, 4.727918798592283 52.22993949595997))"
133,1138,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.23174129776177, 4.730866527676752 52.23174129776177, 4.730866527676752 52.22993949595997, 4.727918798592283 52.22993949595997, 4.727918798592283 52.23174129776177))"
134,1139,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.233543099563576, 4.730866527676752 52.233543099563576, 4.730866527676752 52.23174129776177, 4.727918798592283 52.23174129776177, 4.727918798592283 52.233543099563576))"
135,1140,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.23534490136538, 4.730866527676752 52.23534490136538, 4.730866527676752 52.233543099563576, 4.727918798592283 52.233543099563576, 4.727918798592283 52.23534490136538))"
136,1141,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.237146703167184, 4.730866527676752 52.237146703167184, 4.730866527676752 52.23534490136538, 4.727918798592283 52.23534490136538, 4.727918798592283 52.237146703167184))"
137,1142,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.23894850496899, 4.730866527676752 52.23894850496899, 4.730866527676752 52.237146703167184, 4.727918798592283 52.237146703167184, 4.727918798592283 52.23894850496899))"
138,1143,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.24075030677079, 4.730866527676752 52.24075030677079, 4.730866527676752 52.23894850496899, 4.727918798592283 52.23894850496899, 4.727918798592283 52.24075030677079))"
139,1144,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.242552108572596, 4.730866527676752 52.242552108572596, 4.730866527676752 52.24075030677079, 4.727918798592283 52.24075030677079, 4.727918798592283 52.242552108572596))"
140,1145,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.2443539103744, 4.730866527676752 52.2443539103744, 4.730866527676752 52.242552108572596, 4.727918798592283 52.242552108572596, 4.727918798592283 52.2443539103744))"
141,1146,1433,Aalsmeer,"POLYGON ((4.727918798592283 52.246155712176204, 4.730866527676752 52.246155712176204, 4.730866527676752 52.2443539103744, 4.727918798592283 52.2443539103744, 4.727918798592283 52.246155712176204))"
142,1147,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.24795751397801, 4.730866527676752 52.24795751397801, 4.730866527676752 52.246155712176204, 4.727918798592283 52.246155712176204, 4.727918798592283 52.24795751397801))"
143,1148,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.24975931577981, 4.730866527676752 52.24975931577981, 4.730866527676752 52.24795751397801, 4.727918798592283 52.24795751397801, 4.727918798592283 52.24975931577981))"
144,1149,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.251561117581616, 4.730866527676752 52.251561117581616, 4.730866527676752 52.24975931577981, 4.727918798592283 52.24975931577981, 4.727918798592283 52.251561117581616))"
145,1150,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.25336291938342, 4.730866527676752 52.25336291938342, 4.730866527676752 52.251561117581616, 4.727918798592283 52.251561117581616, 4.727918798592283 52.25336291938342))"
146,1151,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.255164721185224, 4.730866527676752 52.255164721185224, 4.730866527676752 52.25336291938342, 4.727918798592283 52.25336291938342, 4.727918798592283 52.255164721185224))"
147,1152,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.25696652298703, 4.730866527676752 52.25696652298703, 4.730866527676752 52.255164721185224, 4.727918798592283 52.255164721185224, 4.727918798592283 52.25696652298703))"
148,1153,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.25876832478883, 4.730866527676752 52.25876832478883, 4.730866527676752 52.25696652298703, 4.727918798592283 52.25696652298703, 4.727918798592283 52.25876832478883))"
149,1154,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.260570126590636, 4.730866527676752 52.260570126590636, 4.730866527676752 52.25876832478883, 4.727918798592283 52.25876832478883, 4.727918798592283 52.260570126590636))"
150,1155,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.26237192839244, 4.730866527676752 52.26237192839244, 4.730866527676752 52.260570126590636, 4.727918798592283 52.260570126590636, 4.727918798592283 52.26237192839244))"
151,1156,1431,Aalsmeer,"POLYGON ((4.727918798592283 52.264173730194244, 4.730866527676752 52.264173730194244, 4.730866527676752 52.26237192839244, 4.727918798592283 52.26237192839244, 4.727918798592283 52.264173730194244))"
152,1233,1165,GBA,"POLYGON ((4.727918798592283 52.40291246893315, 4.730866527676752 52.40291246893315, 4.730866527676752 52.40111066713135, 4.727918798592283 52.40111066713135, 4.727918798592283 52.40291246893315))"
153,1250,1165,Aalsmeer,"POLYGON ((4.730866527676752 52.20831787433832, 4.733814256761221 52.20831787433832, 4.733814256761221 52.206516072536516, 4.730866527676752 52.206516072536516, 4.730866527676752 52.20831787433832))"
154,1251,1424,Aalsmeer,"POLYGON ((4.730866527676752 52.210119676140124, 4.733814256761221 52.210119676140124, 4.733814256761221 52.20831787433832, 4.730866527676752 52.20831787433832, 4.730866527676752 52.210119676140124))"
155,1252,1424,Aalsmeer,"POLYGON ((4.730866527676752 52.21192147794193, 4.733814256761221 52.21192147794193, 4.733814256761221 52.210119676140124, 4.730866527676752 52.210119676140124, 4.730866527676752 52.21192147794193))"
156,1253,1424,Aalsmeer,"POLYGON ((4.730866527676752 52.21372327974373, 4.733814256761221 52.21372327974373, 4.733814256761221 52.21192147794193, 4.730866527676752 52.21192147794193, 4.730866527676752 52.21372327974373))"
157,1254,1424,Aalsmeer,"POLYGON ((4.730866527676752 52.215525081545536, 4.733814256761221 52.215525081545536, 4.733814256761221 52.21372327974373, 4.730866527676752 52.21372327974373, 4.730866527676752 52.215525081545536))"
158,1255,1424,Aalsmeer,"POLYGON ((4.730866527676752 52.21732688334734, 4.733814256761221 52.21732688334734, 4.733814256761221 52.215525081545536, 4.730866527676752 52.215525081545536, 4.730866527676752 52.21732688334734))"
159,1256,1424,Aalsmeer,"POLYGON ((4.730866527676752 52.219128685149144, 4.733814256761221 52.219128685149144, 4.733814256761221 52.21732688334734, 4.730866527676752 52.21732688334734, 4.730866527676752 52.219128685149144))"
160,1257,1424,Aalsmeer,"POLYGON ((4.730866527676752 52.22093048695095, 4.733814256761221 52.22093048695095, 4.733814256761221 52.219128685149144, 4.730866527676752 52.219128685149144, 4.730866527676752 52.22093048695095))"
161,1258,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.22273228875275, 4.733814256761221 52.22273228875275, 4.733814256761221 52.22093048695095, 4.730866527676752 52.22093048695095, 4.730866527676752 52.22273228875275))"
162,1259,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.224534090554556, 4.733814256761221 52.224534090554556, 4.733814256761221 52.22273228875275, 4.730866527676752 52.22273228875275, 4.730866527676752 52.224534090554556))"
163,1260,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.22633589235636, 4.733814256761221 52.22633589235636, 4.733814256761221 52.224534090554556, 4.730866527676752 52.224534090554556, 4.730866527676752 52.22633589235636))"
164,1261,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.228137694158164, 4.733814256761221 52.228137694158164, 4.733814256761221 52.22633589235636, 4.730866527676752 52.22633589235636, 4.730866527676752 52.228137694158164))"
165,1262,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.22993949595997, 4.733814256761221 52.22993949595997, 4.733814256761221 52.228137694158164, 4.730866527676752 52.228137694158164, 4.730866527676752 52.22993949595997))"
166,1263,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.23174129776177, 4.733814256761221 52.23174129776177, 4.733814256761221 52.22993949595997, 4.730866527676752 52.22993949595997, 4.730866527676752 52.23174129776177))"
167,1264,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.233543099563576, 4.733814256761221 52.233543099563576, 4.733814256761221 52.23174129776177, 4.730866527676752 52.23174129776177, 4.730866527676752 52.233543099563576))"
168,1265,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.23534490136538, 4.733814256761221 52.23534490136538, 4.733814256761221 52.233543099563576, 4.730866527676752 52.233543099563576, 4.730866527676752 52.23534490136538))"
169,1266,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.237146703167184, 4.733814256761221 52.237146703167184, 4.733814256761221 52.23534490136538, 4.730866527676752 52.23534490136538, 4.730866527676752 52.237146703167184))"
170,1267,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.23894850496899, 4.733814256761221 52.23894850496899, 4.733814256761221 52.237146703167184, 4.730866527676752 52.237146703167184, 4.730866527676752 52.23894850496899))"
171,1268,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.24075030677079, 4.733814256761221 52.24075030677079, 4.733814256761221 52.23894850496899, 4.730866527676752 52.23894850496899, 4.730866527676752 52.24075030677079))"
172,1269,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.242552108572596, 4.733814256761221 52.242552108572596, 4.733814256761221 52.24075030677079, 4.730866527676752 52.24075030677079, 4.730866527676752 52.242552108572596))"
173,1270,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.2443539103744, 4.733814256761221 52.2443539103744, 4.733814256761221 52.242552108572596, 4.730866527676752 52.242552108572596, 4.730866527676752 52.2443539103744))"
174,1271,1433,Aalsmeer,"POLYGON ((4.730866527676752 52.246155712176204, 4.733814256761221 52.246155712176204, 4.733814256761221 52.2443539103744, 4.730866527676752 52.2443539103744, 4.730866527676752 52.246155712176204))"
175,1272,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.24795751397801, 4.733814256761221 52.24795751397801, 4.733814256761221 52.246155712176204, 4.730866527676752 52.246155712176204, 4.730866527676752 52.24795751397801))"
176,1273,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.24975931577981, 4.733814256761221 52.24975931577981, 4.733814256761221 52.24795751397801, 4.730866527676752 52.24795751397801, 4.730866527676752 52.24975931577981))"
177,1274,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.251561117581616, 4.733814256761221 52.251561117581616, 4.733814256761221 52.24975931577981, 4.730866527676752 52.24975931577981, 4.730866527676752 52.251561117581616))"
178,1275,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.25336291938342, 4.733814256761221 52.25336291938342, 4.733814256761221 52.251561117581616, 4.730866527676752 52.251561117581616, 4.730866527676752 52.25336291938342))"
179,1276,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.255164721185224, 4.733814256761221 52.255164721185224, 4.733814256761221 52.25336291938342, 4.730866527676752 52.25336291938342, 4.730866527676752 52.255164721185224))"
180,1277,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.25696652298703, 4.733814256761221 52.25696652298703, 4.733814256761221 52.255164721185224, 4.730866527676752 52.255164721185224, 4.730866527676752 52.25696652298703))"
181,1278,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.25876832478883, 4.733814256761221 52.25876832478883, 4.733814256761221 52.25696652298703, 4.730866527676752 52.25696652298703, 4.730866527676752 52.25876832478883))"
182,1279,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.260570126590636, 4.733814256761221 52.260570126590636, 4.733814256761221 52.25876832478883, 4.730866527676752 52.25876832478883, 4.730866527676752 52.260570126590636))"
183,1280,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.26237192839244, 4.733814256761221 52.26237192839244, 4.733814256761221 52.260570126590636, 4.730866527676752 52.260570126590636, 4.730866527676752 52.26237192839244))"
184,1281,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.264173730194244, 4.733814256761221 52.264173730194244, 4.733814256761221 52.26237192839244, 4.730866527676752 52.26237192839244, 4.730866527676752 52.264173730194244))"
185,1282,1431,Aalsmeer,"POLYGON ((4.730866527676752 52.26597553199605, 4.733814256761221 52.26597553199605, 4.733814256761221 52.264173730194244, 4.730866527676752 52.264173730194244, 4.730866527676752 52.26597553199605))"
186,1358,1047,GBA,"POLYGON ((4.730866527676752 52.40291246893315, 4.733814256761221 52.40291246893315, 4.733814256761221 52.40111066713135, 4.730866527676752 52.40111066713135, 4.730866527676752 52.40291246893315))"
187,1359,1047,GBA,"POLYGON ((4.730866527676752 52.40471427073496, 4.733814256761221 52.40471427073496, 4.733814256761221 52.40291246893315, 4.730866527676752 52.40291246893315, 4.730866527676752 52.40471427073496))"
188,1360,1047,GBA,"POLYGON ((4.730866527676752 52.40651607253676, 4.733814256761221 52.40651607253676, 4.733814256761221 52.40471427073496, 4.730866527676752 52.40471427073496, 4.730866527676752 52.40651607253676))"
189,1361,1047,GBA,"POLYGON ((4.730866527676752 52.408317874338564, 4.733814256761221 52.408317874338564, 4.733814256761221 52.40651607253676, 4.730866527676752 52.40651607253676, 4.730866527676752 52.408317874338564))"
190,1362,1047,GBA,"POLYGON ((4.730866527676752 52.41011967614037, 4.733814256761221 52.41011967614037, 4.733814256761221 52.408317874338564, 4.730866527676752 52.408317874338564, 4.730866527676752 52.41011967614037))"
191,1363,1047,GBA,"POLYGON ((4.730866527676752 52.41192147794217, 4.733814256761221 52.41192147794217, 4.733814256761221 52.41011967614037, 4.730866527676752 52.41011967614037, 4.730866527676752 52.41192147794217))"
192,1375,1047,Aalsmeer,"POLYGON ((4.733814256761221 52.20831787433832, 4.73676198584569 52.20831787433832, 4.73676198584569 52.206516072536516, 4.733814256761221 52.206516072536516, 4.733814256761221 52.20831787433832))"
193,1376,1424,Aalsmeer,"POLYGON ((4.733814256761221 52.210119676140124, 4.73676198584569 52.210119676140124, 4.73676198584569 52.20831787433832, 4.733814256761221 52.20831787433832, 4.733814256761221 52.210119676140124))"
194,1377,1424,Aalsmeer,"POLYGON ((4.733814256761221 52.21192147794193, 4.73676198584569 52.21192147794193, 4.73676198584569 52.210119676140124, 4.733814256761221 52.210119676140124, 4.733814256761221 52.21192147794193))"
195,1378,1424,Aalsmeer,"POLYGON ((4.733814256761221 52.21372327974373, 4.73676198584569 52.21372327974373, 4.73676198584569 52.21192147794193, 4.733814256761221 52.21192147794193, 4.733814256761221 52.21372327974373))"
196,1379,1424,Aalsmeer,"POLYGON ((4.733814256761221 52.215525081545536, 4.73676198584569 52.215525081545536, 4.73676198584569 52.21372327974373, 4.733814256761221 52.21372327974373, 4.733814256761221 52.215525081545536))"
197,1380,1424,Aalsmeer,"POLYGON ((4.733814256761221 52.21732688334734, 4.73676198584569 52.21732688334734, 4.73676198584569 52.215525081545536, 4.733814256761221 52.215525081545536, 4.733814256761221 52.21732688334734))"
198,1381,1424,Aalsmeer,"POLYGON ((4.733814256761221 52.219128685149144, 4.73676198584569 52.219128685149144, 4.73676198584569 52.21732688334734, 4.733814256761221 52.21732688334734, 4.733814256761221 52.219128685149144))"
199,1382,1424,Aalsmeer,"POLYGON ((4.733814256761221 52.22093048695095, 4.73676198584569 52.22093048695095, 4.73676198584569 52.219128685149144, 4.733814256761221 52.219128685149144, 4.733814256761221 52.22093048695095))"
200,1383,1424,Aalsmeer,"POLYGON ((4.733814256761221 52.22273228875275, 4.73676198584569 52.22273228875275, 4.73676198584569 52.22093048695095, 4.733814256761221 52.22093048695095, 4.733814256761221 52.22273228875275))"
201,1384,1433,Aalsmeer,"POLYGON ((4.733814256761221 52.224534090554556, 4.73676198584569 52.224534090554556, 4.73676198584569 52.22273228875275, 4.733814256761221 52.22273228875275, 4.733814256761221 52.224534090554556))"
202,1385,1433,Aalsmeer,"POLYGON ((4.733814256761221 52.22633589235636, 4.73676198584569 52.22633589235636, 4.73676198584569 52.224534090554556, 4.733814256761221 52.224534090554556, 4.733814256761221 52.22633589235636))"
