Date,Hour,grid_id,has_building,Gemiddeld Bouwjaar,Gewogen Gemiddeld Bouwjaar,Voor 1860,1860-1919,1920-1939,1940-1969,1970-1985,1986-2001,Na 2001,LON,LAT,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2022-02-15,9,8242,True,1940.045,1941.851,0.0,18.0,6.0,13.0,0.0,5.0,2.0,4.894465491864784,52.41822778424848,6.037,89.16461,4.387,1.5932674,0.1,0.1,0.0,0.0,51.0,1009.1,1008.9763,33.899998,37.0,0.0,2.0,0.03896503,0.10182619,21.2522,31.731092,243.86905,245.17947,38.16,5.137,6.587,7.287,9.937,0.679,0.684,0.695,0.68
2022-02-16,21,3365,True,1987.4,1987.863,0.0,0.0,0.0,0.0,1.0,9.0,0.0,4.779504057570492,52.41462418064488,11.074,88.66927,9.274,4.3118477,0.9,0.9,0.0,0.0,53.0,988.6,988.2436,100.0,100.0,100.0,0.0,0.025157265,0.14969993,45.09063,71.26545,250.40762,251.74802,92.88,9.774,7.974,7.324,9.874,0.731,0.717,0.697,0.68
2022-02-18,17,3343,True,1988.0,1988.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.779504057570492,52.37498454100519,7.4435,70.58746,2.4435,-1.830945,0.3,0.3,0.0,0.0,51.0,986.2,986.2,48.3,33.0,31.0,0.0,0.07479081,0.3044263,51.82625,82.31414,249.67677,250.85176,102.6,8.1935,7.8935003,7.5435004,9.8435,0.732,0.727,0.702,0.681
2011-02-27,9,6080,True,2000.667,1999.874,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.844354097428811,52.35156111758174,5.0805,91.308174,3.7805,-1.9713836,0.9,0.9,0.0,0.0,53.0,1012.0,1011.62726,100.0,100.0,97.0,40.0,0.027211888,0.07644284,38.305763,55.310104,310.426,312.09802,62.279995,5.1305003,5.5805,4.9305,7.4305,0.652,0.612,0.605,0.59
2018-03-18,9,12601,True,2017.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.997636009821202,52.38939895541962,-2.4,48.694485,-11.75,-11.148092,0.0,0.0,0.0,0.01,2.0,1013.2,1013.4559,73.8,1.0,77.0,89.0,0.09711634,0.26358503,36.792282,50.835262,73.51547,74.38895,65.520004,0.35,2.7,5.5,8.35,0.661,0.674,0.662,0.626
2020-02-15,15,3476,True,1979.5,1976.802,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.78245178665496,52.38939895541962,12.117499,76.27951,8.0675,6.71443,0.0,0.0,0.0,0.0,3.0,1009.7,1009.2165,100.0,100.0,3.0,100.0,0.08623622,0.33575726,33.588207,52.48227,197.46402,198.80789,63.0,9.4175,7.0675,7.3675003,10.117499,0.696,0.708,0.702,0.657
2022-02-20,14,6711,True,1914.5,1910.027,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.859092742851156,52.36237192839256,9.261001,90.03708,7.711,2.798452,0.4,0.4,0.0,0.0,51.0,1000.3,999.8162,100.0,100.0,100.0,100.0,0.0363261,0.11662531,40.23795,63.91901,236.3099,237.65257,72.0,7.961,6.711,7.611,9.811001,0.745,0.738,0.705,0.68
2023-03-14,19,11548,True,1983.0,1983.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.974054177145448,52.29390345992402,4.5305004,57.16984,-3.2195,-0.529336,0.0,0.0,0.0,0.0,1.0,1008.5,1008.252,47.7,7.0,69.0,0.0,0.046995107,0.36247095,17.057314,29.655787,277.2749,280.49142,28.8,6.4805,7.5805,6.2305,9.4305,0.702,0.703,0.678,0.671
2013-04-18,14,9346,True,2010.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.920995053625006,52.38038994641061,12.0565,61.40289,4.8564997,4.3062887,0.0,0.0,0.0,0.0,1.0,1015.0,1015.243,35.7,37.0,4.0,0.0,0.2456646,0.54418623,45.429947,64.10123,236.3099,236.22066,81.0,13.7565,10.4065,6.1565,7.0065,0.591,0.61,0.628,0.689
2022-07-10,10,2732,True,1982.0,1982.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.764765412148146,52.400209766230454,18.293499,66.484566,11.9435,16.842396,0.0,0.0,0.0,0.0,3.0,1026.7,1026.7,82.8,26.0,99.0,0.0,0.2915351,0.7050407,14.081477,18.671474,302.47116,303.9965,29.88,18.1935,16.9435,15.2435,10.893499,0.48,0.505,0.502,0.643
2009-11-18,15,4207,True,1982.5,1982.189,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.800138161161775,52.35516472118534,12.887,80.90227,9.687,5.7467346,0.4,0.4,0.0,0.0,51.0,1010.4,1010.1588,100.0,100.0,100.0,96.0,0.07150792,0.28429246,48.46648,72.1169,238.67136,239.72305,83.520004,11.087001,10.337001,10.937,13.037001,0.596,0.582,0.504,0.543
2011-02-04,11,6091,True,1987.0,1987.543,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.844354097428811,52.37138093740158,8.867499,84.03864,6.3175,1.6501989,0.0,0.0,0.0,0.0,3.0,1015.2,1014.5853,100.0,100.0,94.0,0.0,0.055833217,0.1819601,43.130947,64.740974,232.4605,234.27705,74.88,6.6675,4.4175,4.3675003,8.0675,0.596,0.599,0.61,0.585
2013-04-19,11,10110,True,1972.0,1972.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.9386814281318205,52.40561517163585,10.080501,77.79884,6.3805003,7.489196,0.0,0.0,0.0,0.0,2.0,1023.3,1023.05316,68.7,55.0,32.0,0.0,0.2345295,0.2745719,12.57426,15.7908325,293.6294,294.22772,37.8,11.7305,9.5305,6.3805003,6.9805,0.587,0.606,0.627,0.689
2018-01-18,9,11207,True,1946.0,1946.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.965210989892042,52.35516472118534,5.911,76.31683,2.0609999,-5.2881813,0.0,0.0,0.0,0.0,3.0,981.6,981.1194,82.799995,92.0,0.0,0.0,0.063984066,0.22063535,64.55654,97.56597,252.47433,254.37398,108.72,5.011,4.761,6.861,10.861,0.737,0.722,0.688,0.618
2021-02-09,15,8364,True,1948.1,1947.432,0.0,0.0,1.0,9.0,0.0,0.0,0.0,4.897413220949254,52.412822378843074,-1.026,73.43231,-5.176,-5.2420416,0.0,0.0,0.0,0.11,3.0,1009.6,1009.2199,89.1,65.0,51.0,0.0,0.047197916,0.15108913,9.693296,19.05281,68.19853,67.79647,23.759998,1.474,2.224,5.724,10.124,0.692,0.703,0.711,0.669
2021-03-11,9,11802,True,1982.0,1982.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.979949635314387,52.301110667131226,10.874,70.76593,5.774,2.6827664,0.0,0.0,0.0,0.0,0.0,990.7,990.3425,9.0,10.0,0.0,0.0,0.13561389,0.38118118,48.970585,74.54173,228.57643,229.30875,108.0,7.924,5.674,6.574,9.224,0.693,0.66,0.667,0.665
2021-03-11,11,13105,True,1978.25,1978.039,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.009426926159078,52.396606162626846,9.837001,71.5538,4.937,0.36396885,0.4,0.4,0.0,0.0,51.0,990.7,990.7,100.0,100.0,100.0,76.0,0.121329375,0.34613198,56.521145,83.396545,242.29254,243.32442,107.64,8.587001,5.887,6.537,9.287001,0.685,0.66,0.669,0.657
2021-03-11,17,7084,True,1949.0,1949.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.867935930104563,52.35876832478895,8.561001,74.637314,4.311,2.3268223,0.0,0.0,0.0,0.0,3.0,995.6,995.1173,100.0,21.0,93.0,99.0,0.07145206,0.28321767,33.425762,53.217937,247.85477,248.99023,64.079994,8.461,6.411,6.511,9.161,0.682,0.665,0.677,0.683
2022-02-18,15,5980,True,1993.75,1993.304,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.841406368344342,52.396606162626846,9.1045,66.09265,3.1045,-1.1406889,0.4,0.4,0.0,0.0,51.0,984.9,984.18506,6.8999996,7.0,1.0,0.0,0.129579,0.39278573,59.31703,91.403854,225.7376,226.11696,106.56,8.7545,7.8545003,7.5045004,9.804501,0.737,0.726,0.702,0.681
2022-02-19,12,9608,True,1984.0,1984.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.926890511793944,52.40201156803226,6.9694996,58.227135,-0.6805,-0.2844348,0.0,0.0,0.0,0.0,3.0,1011.5,1012.11676,95.1,39.0,66.0,68.0,0.16205035,0.41855782,34.47176,48.176823,245.30846,245.73322,64.799995,7.0195,6.9195,7.5195,9.919499,0.704,0.714,0.693,0.648
2022-02-19,13,10985,True,2012.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.959315531723102,52.40561517163585,7.0,63.532047,0.55,0.37778044,0.4,0.4,0.0,0.0,51.0,1011.1,1011.3464,98.700005,13.0,95.0,100.0,0.14052987,0.3661726,31.435646,43.987816,240.49937,241.12767,60.479996,7.25,6.9,7.5,9.9,0.707,0.714,0.693,0.649
2022-02-21,8,3465,True,1995.571,1999.751,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.78245178665496,52.36957913559978,5.25,67.89622,-0.2,-2.4274783,0.0,0.0,0.0,0.0,3.0,994.6,994.8443,100.0,21.0,100.0,99.0,0.069051675,0.28568488,37.868507,59.430534,245.8716,247.94073,67.32,5.3,6.95,7.65,9.85,0.733,0.743,0.717,0.68
2022-03-04,15,7457,True,1912.818,1908.094,0.0,9.0,2.0,0.0,0.0,0.0,0.0,4.8767791173579695,52.35516472118534,9.935,49.632504,-0.114999995,6.206126,0.0,0.0,0.0,0.0,0.0,1020.4,1019.4156,0.0,0.0,0.0,0.0,0.17243513,0.6169175,10.883676,14.77755,124.21575,124.07724,23.759998,8.535001,5.435,7.035,9.535001,0.666,0.681,0.715,0.692
2021-03-11,12,8972,True,1986.6,1984.862,0.0,0.0,0.0,0.0,11.0,3.0,1.0,4.912151866371598,52.3821917482124,8.998,73.67755,4.548,0.95016146,0.6,0.6,0.0,0.0,53.0,992.5,991.65924,100.0,100.0,100.0,96.0,0.08737529,0.30273747,46.193764,72.064766,248.0327,248.30482,94.67999,8.498,5.948,6.498,9.148,0.684,0.665,0.679,0.68
2018-01-18,9,7971,True,1850.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.888570033695846,52.38038994641061,5.911,77.96489,2.361,-5.4342556,0.0,0.0,0.0,0.0,3.0,980.6,979.9998,90.0,100.0,0.0,0.0,0.06030236,0.20528203,65.92326,101.882545,256.41907,259.20627,114.12,5.061,4.911,6.861,10.861,0.736,0.721,0.692,0.63
2022-11-14,0,9594,True,2006.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.926890511793944,52.37678634280699,5.6,89.75631,4.05,2.5076733,0.0,0.0,0.0,0.0,0.0,1016.4,1016.64905,0.90000004,0.0,0.0,3.0,0.0,0.09339988,11.5199995,24.216522,90.0,101.14285,18.0,6.25,9.55,12.45,13.75,0.608,0.609,0.491,0.598
2022-02-18,18,11435,True,1996.4,2000.291,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.971106448060979,52.31552508154565,7.0305004,64.9282,0.88049996,-2.7135377,0.0,0.0,0.0,0.0,1.0,989.4,989.2795,49.199997,36.0,28.0,0.0,0.08357083,0.35289145,53.208195,78.863014,261.0476,262.1289,91.439995,7.9305,7.8305,7.4305,9.830501,0.727,0.725,0.696,0.663
2010-08-30,18,8981,True,1929.737,1930.84,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.912151866371598,52.398407964428635,15.224,71.35741,10.074,11.672197,0.0,0.0,0.0,0.0,1.0,1020.6,1020.2374,39.0,22.0,32.0,0.0,0.09224864,0.49603057,24.609364,38.268524,354.1227,355.68405,43.56,15.974,14.874,15.424,11.774,0.676,0.669,0.505,0.624
2019-03-16,18,8323,True,1969.15,1972.415,0.0,0.0,0.0,15.0,1.0,0.0,4.0,4.897413220949254,52.33894850496912,9.961,72.07716,5.161,2.4457912,0.0,0.0,0.0,0.0,3.0,999.5,999.0176,90.6,100.0,0.0,2.0,0.07924024,0.34259397,43.421432,67.75751,229.70793,230.38934,82.799995,9.461,7.861,7.811,9.561001,0.723,0.73,0.703,0.629
2019-03-09,15,8330,True,1908.625,1903.057,0.0,6.0,2.0,0.0,0.0,0.0,0.0,4.897413220949254,52.35156111758174,8.7155,75.97972,4.7155004,1.3876324,0.4,0.4,0.0,0.0,51.0,1006.5,1005.15906,28.5,21.0,16.0,0.0,0.10327998,0.27104264,41.493805,63.564217,278.4815,279.78235,96.479996,9.2155,8.065499,7.8655,9.6154995,0.736,0.708,0.665,0.624
2022-02-18,14,7198,True,1974.0,1974.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.870883659189032,52.33894850496912,9.698,69.800064,4.448,1.5607204,0.0,0.0,0.0,0.0,0.0,986.8,986.08514,15.3,5.0,18.0,0.0,0.10460272,0.36406773,46.666885,72.552284,218.10762,220.16951,87.12,8.798,7.898,7.548,9.848,0.735,0.719,0.699,0.679
2022-02-18,15,10479,True,1965.286,1965.102,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.947524615385228,52.394804360825034,9.3175,65.442474,3.1675,-1.5869513,0.1,0.1,0.0,0.0,51.0,985.2,984.84265,9.9,7.0,6.0,0.0,0.13127801,0.40609694,63.91901,94.540276,226.59743,227.62363,103.67999,8.7675,7.6675,7.4175,9.867499,0.735,0.723,0.69,0.648
2018-01-03,13,3987,True,2001.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.794242702992836,52.40921877523947,7.9564996,73.74828,3.5565,-0.79996204,0.4,0.4,0.0,0.0,51.0,988.8,989.0404,51.300003,19.0,56.0,2.0,0.08140366,0.28137308,49.698254,76.53451,277.07346,277.02463,90.36,7.0565,6.9564996,7.7565,11.5565,0.746,0.741,0.693,0.616
2020-02-23,10,8715,True,1936.462,1934.721,5.0,0.0,1.0,0.0,0.0,7.0,0.0,4.90625640820266,52.36957913559978,11.080501,86.895905,8.9805,3.9116106,0.2,0.2,0.0,0.0,51.0,1005.3,1005.1791,100.0,100.0,100.0,97.0,0.049605984,0.17320609,47.334183,74.07607,243.82477,244.68034,87.84,8.830501,7.9805,7.8805003,9.9805,0.75,0.744,0.711,0.682
2011-02-04,14,3460,True,1984.0,1969.716,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.78245178665496,52.360570126590765,9.063,82.34254,6.213,0.8818393,0.0,0.0,0.0,0.0,3.0,1014.2,1014.4453,100.0,62.0,90.0,73.0,0.062894136,0.20396703,49.576847,74.03494,238.96497,239.9442,80.28,7.163,4.713,4.413,8.063,0.595,0.599,0.61,0.585
2018-08-09,21,6566,True,1942.833,1930.519,0.0,1.0,3.0,0.0,2.0,0.0,0.0,4.856145013766686,52.32633589235648,16.135,92.00571,14.835,14.283115,1.6,1.6,0.0,0.0,61.0,1009.6,1008.6467,56.7,0.0,91.0,7.0,0.008495458,0.14671028,23.73271,38.774857,279.60513,282.875,68.76,18.785,20.535,18.435,12.485001,0.524,0.342,0.485,0.638
2019-02-07,14,8363,True,1958.5,1958.77,0.0,0.0,0.0,21.0,0.0,0.0,3.0,4.897413220949254,52.41102057704127,8.617499,69.82798,3.4175,1.0388198,0.0,0.0,0.0,0.0,0.0,1003.8,1003.3133,9.0,10.0,0.0,0.0,0.12379474,0.3382144,41.43911,62.970165,230.64056,231.03325,76.32,7.7175,5.2675004,5.4675,10.617499,0.698,0.687,0.624,0.601
2019-03-09,15,5203,True,1935.333,1976.974,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.8237199938375275,52.34795751397813,8.7805,75.99058,4.7805004,1.4661503,0.4,0.4,0.0,0.0,51.0,1006.5,1006.378,28.5,21.0,16.0,0.0,0.10358467,0.27211207,41.493805,63.564217,278.4815,279.78235,96.479996,9.2805,8.1305,7.9305,9.6805,0.736,0.708,0.665,0.624
2022-06-06,12,10586,True,1905.0,1905.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.950472344469697,52.36237192839256,14.574,76.16631,10.424,10.219284,0.7,0.7,0.0,0.0,53.0,1011.8,1011.55975,100.0,100.0,100.0,35.0,0.17207792,0.39584303,30.811037,42.55468,239.84003,240.61594,53.28,16.974,14.874,12.824,9.724,0.669,0.613,0.527,0.651
2023-01-12,18,12932,True,1910.0,1910.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.006479197074608,52.31011967614025,10.537001,88.324936,8.687,4.913002,0.9,0.9,0.0,0.0,53.0,1001.3,1001.3,100.0,100.0,100.0,84.0,0.021298338,0.14884615,36.204617,56.2338,228.22461,230.19447,64.079994,9.387,8.337001,8.287001,11.437,0.758,0.76,0.697,0.606
2019-06-08,13,7478,True,1970.0,1965.226,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.8767791173579695,52.39300255902323,15.5435,80.723564,12.2435,10.889633,1.9,1.9,0.0,0.0,61.0,1013.2,1013.2,46.2,14.0,34.0,44.0,0.22378667,0.340698,36.71294,54.0048,221.82008,222.83891,77.4,15.3435,14.893499,13.2935,9.9435,0.703,0.594,0.536,0.617
2021-03-11,10,7317,True,1965.0,1965.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.873831388273501,52.328137694158286,10.533,68.52227,4.983,1.6682181,0.1,0.1,0.0,0.0,51.0,990.0,988.0947,100.0,80.0,87.0,0.0,0.16427962,0.40123975,52.416794,78.91229,232.81522,232.97319,112.32,8.333,5.633,6.433,9.133,0.688,0.665,0.677,0.683
2022-09-18,13,8245,True,1993.111,1993.028,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.894465491864784,52.423633189653906,11.9175,86.39528,9.7175,9.433766,2.0,2.0,0.0,0.0,61.0,1014.8,1014.31366,93.3,21.0,100.0,48.0,0.058321446,0.19004285,16.595179,29.28418,310.60123,316.49426,31.319998,12.1675,13.9175,16.5175,13.5175,0.655,0.484,0.451,0.614
2020-03-29,15,7353,True,1965.0,1924.758,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.873831388273501,52.39300255902323,5.087,35.7578,-8.863,-2.916914,0.0,0.0,0.0,0.0,0.0,1034.1,1033.973,0.0,0.0,0.0,0.0,0.20882457,0.5650865,33.221584,48.22522,29.898815,30.010052,63.72,8.487,7.337,7.737,9.337001,0.616,0.636,0.685,0.691
2022-02-19,14,8954,True,1893.5,1894.478,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.912151866371598,52.349759315779934,6.8,63.485294,0.35,0.2601776,0.1,0.1,0.0,0.0,51.0,1010.6,1010.8469,100.0,26.0,100.0,100.0,0.11928018,0.36164802,30.652895,45.231243,236.49654,236.68935,57.239998,7.5,7.25,7.65,9.9,0.706,0.713,0.701,0.679
2022-02-21,8,9196,True,1955.556,1954.287,0.0,0.0,1.0,8.0,0.0,0.0,0.0,4.918047324540537,52.335344901365495,4.9675,68.82984,-0.2825,-2.576878,0.0,0.0,0.0,0.0,3.0,994.6,994.23364,100.0,27.0,100.0,99.0,0.06516663,0.2719782,36.869694,57.718,243.9354,246.47292,63.0,4.8675003,6.7675004,7.4675,9.7675,0.732,0.742,0.713,0.665
2018-01-03,13,6962,True,1934.6,1938.053,0.0,3.0,0.0,0.0,1.0,1.0,0.0,4.864988201020093,52.364173730194366,7.7545004,75.552124,3.7045,-0.63190126,0.2,0.2,0.0,0.0,51.0,989.3,988.69855,54.3,14.0,64.0,11.0,0.074212104,0.25846237,47.357452,72.75385,275.23376,275.9644,89.64,7.1045003,6.9545,7.7545004,11.4545,0.741,0.736,0.695,0.63
2019-02-21,22,5863,True,1962.0,1962.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.838458639259873,52.41102057704127,8.1565,95.02151,7.4065,6.224575,0.0,0.0,0.0,0.0,1.0,1029.7,1029.9503,44.4,43.0,9.0,1.0,0.0,0.054087877,8.654986,19.523155,253.0724,264.71002,16.919998,7.9564996,7.3564997,6.8564997,10.106501,0.647,0.648,0.65,0.605
2018-05-25,19,9457,True,1942.833,1942.576,0.0,3.0,1.0,0.0,1.0,0.0,1.0,4.923942782709474,52.35516472118534,20.061,83.93458,17.261,21.271046,0.0,0.0,0.0,0.0,0.0,1018.6,1018.1253,16.2,2.0,21.0,6.0,0.053091258,0.37711334,9.449572,18.03237,49.635548,63.946568,15.119999,20.761,17.711,13.161,9.011001,0.546,0.531,0.61,0.65
2019-08-10,13,7613,True,2013.0,2012.362,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.8797268464424395,52.41102057704127,21.4805,55.427998,12.1805,16.472527,0.0,0.0,0.0,0.0,1.0,1007.4,1007.1665,26.7,11.0,28.0,0.0,0.40971872,1.1420165,41.079456,60.45107,228.90865,228.62158,76.67999,21.0805,18.8305,17.2305,12.330501,0.592,0.487,0.49,0.603
2022-04-07,14,4447,True,1968.0,1968.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.806033619330712,52.33714670316731,9.237,70.692085,4.187,1.6636834,2.6,2.3,0.21000001,0.0,73.0,982.9,982.9,51.600002,13.0,66.0,1.0,0.17556056,0.34254426,42.437263,63.56524,255.2564,255.5702,89.27999,10.137,8.187,7.787,9.087001,0.718,0.64,0.608,0.686
2023-03-13,11,4602,True,2013.333,2014.362,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.808981348415181,52.391200757221426,13.437,70.537834,8.187,5.4931984,0.0,0.0,0.0,0.0,2.0,992.9,992.78156,60.3,67.0,0.0,0.0,0.19282754,0.45461845,51.218777,76.80075,231.27728,231.08852,90.72,10.437,5.937,5.987,9.487,0.707,0.703,0.682,0.667
2019-01-08,13,7336,True,1895.0,1882.572,0.0,9.0,1.0,0.0,1.0,0.0,0.0,4.873831388273501,52.36237192839256,7.8045,71.16129,2.9045,0.23958588,0.0,0.0,0.0,0.0,2.0,1016.6,1015.98193,61.200005,25.0,22.0,85.0,0.09269996,0.30592263,40.68159,62.438988,323.63705,324.38544,75.24,7.1545,6.6545,7.8045,11.7545,0.64,0.635,0.62,0.609
2020-08-26,11,4571,True,1958.0,1958.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.808981348415181,52.335344901365495,16.661001,84.91128,14.111,12.75119,0.5,0.5,0.0,0.0,53.0,1005.5,1005.02606,100.0,100.0,100.0,0.0,0.100702405,0.2863345,36.0072,55.8,268.85425,270.0,78.84,16.611,17.111,17.711,12.761001,0.644,0.558,0.474,0.625
2023-03-13,10,8584,True,1855.8,1863.942,8.0,2.0,0.0,0.0,0.0,0.0,0.0,4.903308679118192,52.35876832478895,13.4415,73.711685,8.841499,5.50756,0.0,0.0,0.0,0.0,1.0,993.5,992.6714,22.5,25.0,0.0,0.0,0.17085408,0.40575385,52.32399,77.3531,229.18501,229.34094,91.439995,9.841499,5.6915,5.9915004,9.4915,0.717,0.708,0.679,0.665
2018-03-17,13,5696,True,1988.0,1988.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.835510910175403,52.335344901365495,-1.013,58.80078,-8.063,-9.463419,0.1,0.0,0.07,0.01,71.0,1007.8,1007.8,100.0,97.0,100.0,7.0,0.096753865,0.23448142,36.7588,52.99953,75.82764,76.24691,68.76,1.587,4.037,5.587,8.487,0.673,0.68,0.674,0.666
2018-08-09,21,5713,True,1959.8,1959.757,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.835510910175403,52.36597553199617,16.167501,92.00761,14.867499,14.327881,1.6,1.6,0.0,0.0,61.0,1009.6,1009.2423,56.7,0.0,91.0,7.0,0.008511975,0.14697886,23.73271,38.774857,279.60513,282.875,68.76,18.817501,20.567501,18.4675,12.5175,0.524,0.342,0.485,0.638
2020-08-26,11,7738,True,2009.875,2009.261,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8826745755269085,52.41102057704127,16.811,85.47847,14.361,12.992332,0.8,0.8,0.0,0.0,53.0,1005.1,1004.5082,100.0,88.0,61.0,0.0,0.11203767,0.2781998,36.0072,56.170383,268.85425,271.10168,77.03999,16.711,17.161001,17.711,12.711,0.625,0.511,0.466,0.62
2022-01-31,10,9575,True,1948.438,1936.024,0.0,3.0,0.0,12.0,0.0,0.0,1.0,4.926890511793944,52.34255210857271,6.2435,79.13086,2.8935,-1.7829671,0.0,0.0,0.0,0.0,3.0,1007.7,1007.8232,100.0,100.0,100.0,0.0,0.057534404,0.19893312,43.831383,66.7118,312.33694,313.6882,80.64,5.0935,6.0435004,6.8435,10.3435,0.705,0.663,0.679,0.657
2019-11-02,10,11960,True,2011.438,2009.797,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.9828973643988554,52.360570126590765,12.174,89.952484,10.574,8.3063,1.1,1.1,0.0,0.0,55.0,987.9,987.66364,77.700005,0.0,96.0,67.0,0.049975637,0.14273608,27.776047,43.536186,222.37354,223.99501,55.8,11.624,9.274,11.974,13.574,0.71,0.651,0.594,0.585
2018-04-27,16,12093,True,1946.333,1944.23,0.0,0.0,5.0,0.0,0.0,0.0,1.0,4.9858450934833245,52.37498454100519,12.7305,62.855247,5.8305,10.178929,0.0,0.0,0.0,0.0,2.0,1008.7,1008.57965,50.1,4.0,75.0,5.0,0.154268,0.5473775,10.383987,12.979984,56.309914,56.3099,19.8,13.330501,11.0305,10.830501,8.1305,0.586,0.594,0.645,0.636
2020-02-23,11,5856,True,1986.4,1979.817,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.838458639259873,52.398407964428635,11.6305,84.3562,9.080501,4.303746,0.1,0.1,0.0,0.0,51.0,1004.8,1004.5589,100.0,100.0,99.0,100.0,0.06486021,0.21443546,48.60133,76.14489,247.80449,248.65125,88.2,9.080501,7.9805,7.8305,9.9305,0.745,0.742,0.708,0.664
2020-12-03,21,7713,True,1850.0,1850.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8826745755269085,52.36597553199617,5.398,91.32944,4.098,0.12122154,0.8,0.8,0.0,0.0,53.0,984.5,983.7757,100.0,100.0,100.0,100.0,0.0061301216,0.077956855,26.564486,42.694542,153.43501,155.59604,47.519997,5.198,6.798,9.648,12.898,0.697,0.672,0.649,0.617
2022-03-07,10,11046,True,2004.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.962263260807573,52.2902998563204,4.563,68.995995,-0.63699996,0.8490901,0.0,0.0,0.0,0.0,0.0,1028.7,1029.0796,0.0,0.0,0.0,0.0,0.13727306,0.26299918,10.239453,13.138765,100.12462,99.46225,21.96,2.263,4.013,6.813,9.412999,0.651,0.664,0.707,0.695
2020-02-09,11,5588,True,1997.333,1997.753,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.832563181090935,52.36597553199617,8.437,82.54783,5.637,0.43398523,0.4,0.4,0.0,0.0,51.0,998.3,998.3,100.0,100.0,50.0,99.0,0.06136218,0.19325143,47.472248,73.61098,198.57245,200.91689,103.32,6.637,6.237,7.537,10.287001,0.688,0.678,0.69,0.672
2020-09-24,12,10553,True,1992.5,1985.459,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.950472344469697,52.30291246893303,16.75,56.670475,8.1,11.268581,0.0,0.0,0.0,0.0,3.0,1000.3,1000.53564,100.0,70.0,80.0,0.0,0.29501966,0.8271452,34.177254,47.70102,203.59483,204.0503,66.24,15.55,15.2,15.55,13.55,0.568,0.48,0.459,0.605
