Date,Hour,grid_id,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend
2023-11-02,16,5237,True,11.246,0.0,1999.844,0.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,41.0,0.0
2018-05-29,19,8253,True,5.818,0.216,1817.909,0.0,25.0,5.0,0.0,1.0,12.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,21.0,2.0
2023-06-03,9,9838,True,11.4,0.0,1789.941,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,34.0,0.0,2.0,1.0
2012-07-11,18,8099,True,14.26,0.15,1985.829,9.0,7.0,2.0,0.0,7.0,2.0,1.0,0.0,2.0,59.0,12.0,0.0,1.0,1.0,0.0,26.0,0.0
2023-07-05,10,11218,True,10.786,0.25,1987.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-05,10,7816,True,9.75,0.0,1852.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
2008-07-02,10,8438,True,8.872,1.25,1951.958,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0
2022-02-19,4,8082,True,5.885,0.211,1901.247,0.0,33.0,3.0,2.0,0.0,7.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,22.0,0.0
2023-08-15,18,11906,True,13.163,0.0,1737.041,6.0,2.0,7.0,4.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0
2022-02-21,9,3820,True,11.786,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0
2022-02-21,11,8125,True,10.438,0.4,1910.63,1.0,0.0,0.0,0.0,3.0,39.0,1.0,2.0,17.0,0.0,1.0,29.0,0.0,38.0,0.0,7.0,0.0
2012-06-09,3,10666,True,13.19,0.275,1879.85,35.0,1.0,4.0,9.0,11.0,6.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2021-10-02,22,10848,True,9.415,0.275,1989.851,23.0,7.0,1.0,2.0,41.0,24.0,8.0,10.0,11.0,0.0,5.0,24.0,2.0,7.0,4.0,32.0,0.0
2009-05-26,5,11017,True,5.053,0.75,1761.227,0.0,18.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,10.0,0.0
2023-03-13,13,9330,True,9.832,0.15,1977.186,3.0,0.0,0.0,2.0,0.0,17.0,0.0,13.0,28.0,0.0,3.0,1.0,0.0,27.0,0.0,18.0,1.0
2007-07-10,11,13094,True,13.715,0.0,1758.944,9.0,6.0,9.0,12.0,0.0,13.0,22.0,17.0,4.0,0.0,5.0,12.0,1.0,42.0,0.0,26.0,0.0
2012-09-24,18,13252,True,8.641,0.245,1886.344,4.0,6.0,0.0,1.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,53.0,1.0
2019-03-09,15,10143,True,14.953,0.0,1715.983,3.0,2.0,8.0,0.0,103.0,8.0,0.0,12.0,4.0,3.0,0.0,0.0,4.0,1.0,0.0,24.0,1.0
2019-03-16,18,3557,True,9.545,0.355,1811.273,3.0,7.0,6.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
2023-07-15,21,4899,True,13.305,0.35,1978.986,3.0,3.0,2.0,84.0,8.0,5.0,2.0,0.0,8.0,0.0,4.0,2.0,2.0,9.0,29.0,48.0,0.0
2023-05-30,12,2502,True,8.574,0.0,1999.485,7.0,20.0,0.0,0.0,15.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
2023-07-05,10,8438,True,8.872,1.25,1951.958,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0
2023-07-05,10,3015,True,12.436,0.0,1916.766,0.0,0.0,1.0,8.0,4.0,30.0,2.0,26.0,21.0,5.0,4.0,8.0,2.0,5.0,4.0,25.0,0.0
2011-07-14,17,14271,True,12.211,0.362,1918.672,4.0,0.0,11.0,0.0,91.0,2.0,0.0,0.0,6.0,2.0,3.0,0.0,4.0,3.0,1.0,4.0,0.0
2022-02-20,9,5258,True,3.0,0.15,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-10,11,12532,True,3.409,0.15,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
2020-10-04,12,12237,True,15.797,0.0,1958.474,3.0,7.0,3.0,0.0,29.0,1.0,11.0,2.0,3.0,0.0,0.0,0.0,1.0,43.0,0.0,13.0,0.0
2021-06-11,20,9163,True,14.308,0.0,1958.392,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,1.0,59.0,0.0,1.0,0.0,10.0,0.0,13.0,0.0
2018-03-17,14,8988,True,9.364,0.2,1988.983,1.0,0.0,0.0,1.0,13.0,6.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,28.0,0.0
2019-06-08,9,5587,True,16.856,0.0,1736.905,33.0,2.0,7.0,19.0,1.0,6.0,15.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
2020-02-09,11,4065,True,14.231,0.444,1978.29,0.0,0.0,0.0,14.0,17.0,0.0,0.0,6.0,0.0,12.0,0.0,1.0,0.0,0.0,5.0,12.0,2.0
2023-07-06,11,12088,True,10.5,0.75,1930.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,17,11516,True,16.871,0.0,535.85,0.0,0.0,0.0,34.0,0.0,23.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.0
2011-09-07,18,13763,True,12.727,0.45,1775.206,15.0,2.0,2.0,4.0,15.0,27.0,13.0,8.0,14.0,0.0,0.0,0.0,5.0,1.0,6.0,24.0,0.0
2023-10-02,9,13756,True,12.9,0.37,1999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2011-09-12,18,10481,True,9.907,0.433,1907.727,8.0,1.0,5.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,16.0,0.0
2023-07-05,9,6068,True,9.864,0.0,1924.34,18.0,2.0,1.0,142.0,32.0,80.0,8.0,3.0,13.0,19.0,6.0,3.0,29.0,3.0,48.0,214.0,0.0
2023-07-05,9,8590,True,6.924,0.159,1971.557,10.0,26.0,59.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,14,7742,True,7.184,0.164,2002.704,0.0,0.0,1.0,9.0,0.0,22.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,26.0,0.0
2023-07-17,23,7250,True,11.492,0.296,1893.262,10.0,11.0,5.0,21.0,0.0,12.0,8.0,13.0,1.0,0.0,0.0,0.0,1.0,4.0,27.0,16.0,1.0
2019-03-15,12,3691,True,9.1,0.168,1999.133,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,12,9154,True,11.964,0.0,1898.196,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,20.0,2.0,0.0,0.0,54.0,0.0,14.0,0.0
2021-09-23,10,2504,True,10.255,0.0,1745.818,0.0,0.0,1.0,0.0,4.0,52.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0
2023-07-16,15,3311,True,21.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,13,10498,True,7.139,0.4,2000.373,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,12.0,5.0,8.0,0.0,0.0,16.0,0.0,29.0,0.0
2021-03-11,15,4868,True,15.286,0.0,1831.571,6.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2022-02-19,2,11031,True,11.962,0.349,1958.062,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,29.0,15.0,5.0,0.0
2019-03-16,19,4511,True,16.833,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,20,5235,True,9.689,0.164,1942.392,9.0,0.0,4.0,14.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,29.0,0.0
2022-02-05,20,4919,True,12.3,0.28,1984.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,23,13256,True,9.444,0.0,1933.055,0.0,2.0,1.0,0.0,2.0,58.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,71.0,0.0
2022-02-06,9,12405,True,11.747,0.408,1874.983,4.0,0.0,0.0,4.0,2.0,22.0,17.0,1.0,14.0,1.0,0.0,2.0,4.0,33.0,0.0,11.0,1.0
2022-02-06,13,10891,True,10.5,0.25,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-02-18,15,13950,True,16.5,0.517,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2011-12-07,18,6044,True,20.5,0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,12528,True,3.321,0.193,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
2022-02-19,8,4056,True,8.359,0.0,1373.562,2.0,24.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-02-20,17,3353,True,14.278,0.543,1905.818,4.0,4.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,7097,True,9.143,0.0,1963.235,0.0,0.0,0.0,0.0,64.0,3.0,0.0,0.0,18.0,0.0,11.0,0.0,3.0,2.0,0.0,18.0,0.0
2023-07-05,11,10313,True,8.67,0.244,1935.528,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0,41.0,2.0,0.0,0.0,1.0,0.0,25.0,0.0
2023-07-05,11,4067,True,11.629,0.332,1965.598,12.0,17.0,18.0,6.0,0.0,10.0,5.0,1.0,2.0,9.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0
2020-02-09,16,4044,True,10.248,0.0,1071.265,28.0,1.0,13.0,11.0,3.0,4.0,2.0,11.0,5.0,0.0,2.0,2.0,5.0,2.0,0.0,58.0,0.0
2017-06-06,20,8957,True,5.968,0.0,2003.158,0.0,0.0,7.0,0.0,1.0,31.0,0.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,19.0,0.0
2019-06-06,7,12577,True,10.926,0.0,1925.882,7.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0
2020-03-29,12,11688,True,8.211,0.322,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0
2019-06-06,0,11211,True,3.0,0.0,2005.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2019-06-08,8,11202,True,14.609,0.534,1715.957,14.0,0.0,0.0,0.0,3.0,12.0,3.0,1.0,1.0,2.0,0.0,5.0,0.0,22.0,11.0,19.0,1.0
2018-01-03,11,6749,True,0.0,0.0,2019.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0
2020-02-09,13,2843,True,12.681,0.0,1898.748,4.0,0.0,13.0,6.0,15.0,30.0,0.0,5.0,3.0,0.0,0.0,7.0,1.0,2.0,0.0,33.0,0.0
2018-07-15,10,9456,True,15.048,0.47,1737.125,4.0,0.0,0.0,5.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-24,17,12399,True,9.73,0.188,1624.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,40.0,0.0,0.0,1.0
2018-01-24,17,7601,True,10.391,0.361,1958.138,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,14.0,15.0,11.0,0.0
2018-01-03,17,8774,True,11.062,0.461,1788.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0
2023-07-05,9,9989,True,11.385,0.426,1981.071,3.0,0.0,7.0,6.0,5.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2023-07-05,9,8773,True,10.943,0.304,1987.123,10.0,0.0,0.0,20.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,21.0,0.0
2023-07-05,21,6893,True,12.833,0.0,1805.731,6.0,3.0,3.0,26.0,1.0,27.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
2010-11-19,18,7588,True,12.368,0.0,1965.32,10.0,2.0,0.0,32.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0
2023-07-05,10,10500,True,10.0,0.0,1873.013,15.0,0.0,0.0,0.0,17.0,5.0,16.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0
2023-07-05,10,2157,True,11.5,0.321,1983.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,9,3351,True,5.5,0.25,661.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011-06-18,20,8967,True,11.315,0.298,1892.815,0.0,0.0,8.0,8.0,4.0,8.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,23.0,0.0,2.0,0.0
2006-12-07,15,7946,True,11.468,0.0,1984.538,4.0,5.0,0.0,1.0,12.0,9.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,19.0,2.0,7.0,0.0
2017-02-23,20,9821,True,10.843,0.259,1992.776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,7.0,0.0,0.0,1.0,20.0,4.0,8.0,0.0
2011-12-24,0,8767,True,12.517,0.441,1567.874,11.0,2.0,0.0,0.0,49.0,7.0,6.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0
2023-07-07,13,10165,True,13.611,0.591,1907.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,0.0,32.0,0.0
2022-02-18,15,8942,True,12.661,0.444,1968.464,3.0,3.0,1.0,0.0,55.0,3.0,2.0,0.0,14.0,25.0,3.0,0.0,0.0,4.0,0.0,12.0,0.0
2022-02-20,11,9135,True,10.333,0.273,1600.887,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,14.0,0.0
2007-07-03,15,3530,True,13.944,0.0,1951.0,5.0,56.0,40.0,43.0,0.0,32.0,4.0,19.0,13.0,35.0,0.0,17.0,0.0,3.0,6.0,76.0,0.0
2010-08-23,23,14791,True,9.222,0.363,1895.583,0.0,25.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,31.0,0.0,9.0,0.0
2023-07-05,9,7742,True,7.184,0.164,2002.704,0.0,0.0,1.0,9.0,0.0,22.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,26.0,0.0
2023-07-05,9,9130,True,19.633,0.25,1956.892,7.0,5.0,2.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,5.0,0.0
2006-08-14,11,10346,True,14.38,0.4,1902.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
2020-07-05,19,3690,True,5.4,0.175,793.2,0.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-06,12,7966,True,13.984,0.0,1973.459,5.0,0.0,11.0,13.0,0.0,25.0,11.0,2.0,5.0,34.0,0.0,0.0,5.0,6.0,0.0,18.0,0.0
2008-11-22,12,3381,True,11.8,0.348,1944.26,33.0,4.0,6.0,2.0,8.0,21.0,8.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,4.0,0.0
2020-10-21,20,9676,True,8.757,0.0,1973.31,0.0,1.0,10.0,0.0,1.0,0.0,5.0,0.0,0.0,45.0,0.0,41.0,0.0,0.0,5.0,5.0,0.0
2023-09-20,16,10334,True,10.077,0.325,1984.441,0.0,9.0,2.0,0.0,39.0,2.0,0.0,0.0,3.0,41.0,0.0,6.0,0.0,0.0,0.0,34.0,0.0
2023-07-16,12,12042,True,12.599,0.335,1987.28,0.0,0.0,9.0,38.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,39.0,0.0,6.0,0.0
2012-06-18,10,8499,True,11.472,0.0,2005.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2022-06-24,12,4036,True,11.115,0.15,1682.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
2023-07-05,10,11367,True,12.722,0.75,1907.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0
2023-07-05,10,7095,True,12.082,0.75,1913.423,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,8.0,16.0,23.0,0.0,0.0,13.0,35.0,0.0
2020-02-10,13,8268,True,6.951,0.0,1998.134,0.0,0.0,6.0,32.0,0.0,2.0,0.0,3.0,17.0,5.0,29.0,0.0,2.0,0.0,0.0,31.0,0.0
2017-02-23,16,5239,True,13.984,0.4,2004.984,24.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,1.0,51.0,0.0,1.0,4.0,0.0,1.0,23.0,0.0
2023-07-05,11,6564,True,16.5,0.0,1981.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,11,5556,True,11.111,0.424,1675.667,10.0,8.0,17.0,0.0,0.0,9.0,3.0,1.0,7.0,0.0,0.0,0.0,8.0,20.0,3.0,4.0,0.0
2009-03-23,22,2332,True,8.653,0.0,1620.4,17.0,4.0,11.0,0.0,0.0,37.0,0.0,25.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0
2019-06-06,15,2157,True,11.5,0.321,1983.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,16,10995,True,9.972,0.275,1939.16,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,11.0,20.0,3.0,0.0,1.0,0.0,0.0,17.0,0.0
2023-07-05,16,11227,True,3.0,0.0,2010.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,16,7089,True,7.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2018-01-18,10,6943,True,3.0,0.25,1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,11,10687,True,21.5,0.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2019-03-16,18,5721,True,11.537,0.0,1770.661,15.0,0.0,18.0,0.0,44.0,45.0,0.0,0.0,7.0,0.0,10.0,1.0,1.0,1.0,2.0,48.0,0.0
2020-05-04,21,14618,True,12.616,0.396,1979.64,0.0,4.0,2.0,4.0,3.0,12.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
2007-06-08,21,8809,True,9.879,0.0,1965.409,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,30.0,0.0,1.0,0.0,9.0,0.0,7.0,0.0
2022-02-18,16,11406,True,7.5,0.4,1994.667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-06-15,21,13931,True,12.318,0.373,1822.0,0.0,3.0,0.0,0.0,43.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0
2021-02-20,16,5726,True,12.795,0.15,1938.749,29.0,2.0,0.0,293.0,1.0,41.0,1.0,51.0,16.0,0.0,45.0,2.0,33.0,4.0,51.0,256.0,0.0
2018-01-18,11,10522,True,6.25,0.0,1537.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,5.0,0.0
2020-06-13,8,8930,True,3.0,0.4,2001.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,9,4549,True,14.816,0.558,1990.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2022-02-18,22,4338,True,19.9,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,10,7754,True,12.986,0.0,1980.886,9.0,3.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,14,11357,True,12.022,0.193,1901.946,44.0,7.0,6.0,0.0,14.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,1.0
2023-07-05,8,10659,True,14.188,0.354,1756.163,15.0,0.0,1.0,0.0,12.0,33.0,10.0,2.0,11.0,1.0,0.0,11.0,2.0,25.0,5.0,5.0,8.0
2023-07-05,8,12026,True,3.0,0.262,1983.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-07-05,10,9010,True,12.6,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2023-07-05,10,11746,True,7.5,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-02-19,9,4877,True,10.5,0.0,1970.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,10,3538,True,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,10,3649,True,20.5,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-16,14,3523,True,21.0,0.25,1951.784,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-17,8,2160,True,6.885,0.365,2004.231,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03,13,10841,True,10.937,0.0,1983.471,0.0,0.0,0.0,0.0,15.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,40.0,0.0
2022-02-19,9,11162,True,10.037,0.357,1749.827,3.0,23.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0
2011-06-28,20,5583,True,11.403,0.265,1789.448,15.0,0.0,0.0,4.0,0.0,55.0,4.0,55.0,34.0,12.0,5.0,0.0,10.0,1.0,0.0,53.0,0.0
2017-09-13,10,3047,True,9.268,0.57,1972.733,3.0,11.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0
2020-02-09,16,6567,True,14.811,0.296,1963.799,1.0,28.0,308.0,0.0,0.0,32.0,50.0,13.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0
2023-08-06,3,10867,True,21.5,0.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08,14,3034,True,16.312,0.466,1974.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,16,3015,True,12.436,0.0,1916.766,0.0,0.0,1.0,8.0,4.0,30.0,2.0,26.0,21.0,5.0,4.0,8.0,2.0,5.0,4.0,25.0,0.0
2022-02-19,14,2683,True,9.6,0.0,1901.0,2.0,1.0,9.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-12-07,17,9304,True,11.207,0.274,1793.25,0.0,0.0,22.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,21.0,0.0,8.0,0.0
2019-06-09,11,8269,True,14.009,0.75,1982.139,1.0,0.0,0.0,0.0,86.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2019-08-10,15,6231,True,10.959,0.0,1908.627,1.0,0.0,1.0,1.0,0.0,17.0,0.0,8.0,9.0,23.0,4.0,0.0,0.0,2.0,0.0,9.0,0.0
