,Date,Hour,grid_id,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend
1497,2023-07-05,10,37167,True,12.0,,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,2023-07-05,10,42512,True,9.875,0.407,1924.103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
1499,2017-09-13,10,34992,True,7.5,0.25,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1500,2022-02-18,15,41160,True,13.436,0.4,1991.098,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
1501,2023-07-05,17,46340,True,8.438,0.175,2001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1502,2023-07-05,17,30241,True,11.875,0.345,1914.5,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1503,2019-06-08,16,25469,True,13.667,,1914.375,8.0,1.0,9.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1504,2019-06-08,16,35086,True,15.875,,1978.1,1.0,1.0,0.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0
1505,2012-10-07,14,28543,True,7.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
1506,2023-07-05,11,36346,True,12.375,0.498,1976.941,12.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0
1507,2023-07-05,11,47303,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1508,2023-07-13,21,21771,True,10.75,,2006.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
1509,2019-06-08,12,29525,True,6.932,,1990.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0
1510,2012-06-11,18,44259,True,13.031,,1966.188,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1511,2011-09-12,17,39113,True,9.75,,2004.167,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1512,2023-07-05,9,35425,True,14.435,,2003.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0
1513,2023-07-05,9,50472,True,12.559,,1975.588,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1514,2010-08-30,9,28547,True,13.085,,1819.712,0.0,1.0,0.0,6.0,15.0,10.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,14.0,0.0,22.0,0.0
1515,2017-10-29,5,36713,True,19.847,,1928.703,0.0,1.0,0.0,1.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1516,2023-07-05,13,25763,True,10.917,,1992.667,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1517,2023-07-05,13,13881,True,4.5,0.225,2013.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,2023-07-31,8,29904,True,9.0,0.367,1986.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1519,2023-11-02,16,14614,True,6.562,,1755.125,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,2023-07-07,11,37477,True,8.712,,2001.607,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,6.0,0.0,0.0,0.0,8.0,0.0
1521,2008-07-02,10,56581,True,10.737,0.178,2003.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
1522,2018-01-18,15,29861,True,8.721,,1759.442,0.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
1523,2023-07-05,14,56948,True,13.875,0.25,1996.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1524,2023-07-05,14,23106,True,13.0,0.4,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,2022-02-18,17,36718,True,14.25,,1986.033,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
1526,2023-07-15,17,29182,True,9.2,,1990.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
1527,2011-09-07,9,46328,True,14.0,,1985.714,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1528,2020-08-22,12,33689,True,14.029,,1856.941,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,2020-08-22,19,33025,True,13.775,0.15,1976.15,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
1530,2018-05-01,5,20377,True,12.6,0.211,1857.133,0.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1531,2023-07-13,9,34709,True,15.569,,1973.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0
1532,2018-05-29,19,41860,True,7.269,,2003.385,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1533,2023-06-03,9,27902,True,7.5,0.15,2005.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,2012-07-11,18,19995,True,17.167,,1968.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,2023-07-05,10,53882,True,10.75,,1896.913,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0
1536,2023-07-05,10,35738,True,11.696,,1829.946,7.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,8.0,1.0,20.0,0.0
1537,2023-08-15,18,7127,True,10.5,0.4,1984.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,2022-02-19,4,26843,True,21.5,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,2022-02-21,9,11833,True,10.875,0.254,1988.375,2.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1540,2022-02-21,11,21422,True,8.881,,2004.857,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0
1541,2012-06-09,3,17704,True,11.625,0.425,1982.964,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0
1542,2021-10-02,22,39115,True,9.088,,1998.667,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1543,2023-03-13,13,12195,True,13.553,,1929.614,0.0,0.0,0.0,29.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0
1544,2012-09-24,18,25806,True,11.697,,1905.121,0.0,1.0,8.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0
1545,2007-07-10,11,30562,True,9.237,,1895.95,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1546,2019-03-09,15,46688,True,6.66,0.257,1590.44,1.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1547,2019-03-16,18,39824,True,13.278,0.508,1986.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1548,2023-07-15,21,46985,True,4.95,0.15,2002.78,0.0,0.0,4.0,0.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1549,2023-07-05,10,17703,True,10.575,0.34,1979.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,1.0
1550,2023-07-05,10,59327,True,7.688,0.303,1990.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0
1551,2023-05-30,12,46716,True,15.981,,1834.556,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0
1552,2011-07-14,17,41235,True,12.0,,1996.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,2022-02-20,9,54921,True,16.5,,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1554,2023-07-10,11,42228,True,12.214,,1958.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1555,2018-03-17,14,40479,True,8.013,,1797.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0
1556,2018-01-18,14,25111,True,12.364,,1890.727,3.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0
1557,2023-07-17,23,37719,True,3.0,0.292,1728.773,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,2023-07-16,15,14230,True,18.962,0.277,2000.692,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,2021-05-21,13,33670,True,12.365,0.331,1982.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,3.0,0.0
1560,2009-05-26,5,40476,True,21.5,,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1561,2020-10-04,12,29620,True,9.25,,1882.157,1.0,0.0,0.0,21.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0
1562,2021-06-11,20,22719,True,8.871,,1921.948,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0
1563,2019-06-08,9,31247,True,9.529,,2001.471,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0
1564,2020-02-09,11,46253,True,21.5,,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,2023-07-06,11,34657,True,18.625,0.942,1979.067,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1566,2023-06-20,17,45626,True,10.35,0.366,1902.286,2.0,35.0,3.0,5.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0
1567,2011-09-07,18,41178,True,16.125,,1777.632,0.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
1568,2023-10-02,9,16873,True,10.5,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1569,2023-07-05,9,57966,True,7.5,0.25,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,2023-07-05,9,32243,True,3.955,0.264,1999.176,0.0,19.0,0.0,2.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1571,2011-09-12,18,36790,True,5.192,,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0
1572,2019-03-15,12,52861,True,8.526,,2008.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,2020-06-29,12,41473,True,17.667,0.7,1955.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,2021-09-23,10,47046,True,17.688,0.75,1723.34,19.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0
1575,2021-03-11,15,19287,True,17.5,,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,2022-02-19,2,38512,True,17.833,,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1577,2019-07-26,20,34652,True,17.816,0.607,1983.525,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0
1578,2022-02-18,16,36444,True,11.5,,1986.333,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,2022-02-19,8,30916,True,13.833,0.419,1969.048,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1580,2020-02-09,16,42515,True,14.625,,1966.875,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,2017-06-06,20,55234,True,12.071,0.382,1774.263,7.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,2019-06-06,7,50147,True,12.818,,1982.692,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,2019-03-16,19,20019,True,12.071,0.386,1999.0,21.0,0.0,4.0,0.0,0.0,2.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1584,2022-02-05,20,20049,True,9.3,0.15,2000.92,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
1585,2022-02-05,23,35665,True,13.203,0.435,1980.459,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1586,2022-02-06,9,34090,True,5.625,,1503.625,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
1587,2022-02-06,13,23396,True,11.2,,144.143,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1588,2022-02-18,15,19725,True,10.811,,1936.636,12.0,0.0,0.0,4.0,0.0,11.0,0.0,13.0,0.0,3.0,1.0,4.0,4.0,0.0,0.0,14.0,0.0
1589,2011-12-07,18,33712,True,10.154,,1976.346,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
1590,2022-02-20,17,35316,True,12.129,0.371,1977.486,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1591,2022-02-18,16,29179,True,8.01,,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0
1592,2023-07-05,11,11581,True,10.5,0.4,1974.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2023-07-05,11,39788,True,17.944,,1969.545,3.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,2020-03-29,12,30554,True,7.5,,1935.714,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0
1595,2019-06-08,8,44607,True,9.0,,1997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1596,2019-06-06,0,23410,True,17.88,,1893.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,2018-07-15,10,45227,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1598,2023-07-05,21,51486,True,14.25,,1838.393,1.0,2.0,8.0,2.0,0.0,9.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1599,2022-01-31,9,47661,True,12.0,0.355,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1600,2011-12-24,0,54921,True,16.5,,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1601,2023-07-05,9,32953,True,6.93,,1998.692,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,7.0,5.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0
1602,2023-07-05,9,10477,True,3.0,,2001.571,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,2020-07-05,19,56239,True,7.875,0.15,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1604,2021-07-06,12,27908,True,3.0,0.25,1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,2018-01-03,11,15521,True,16.611,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1606,2020-02-09,13,43939,True,16.25,,1990.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1607,2018-01-24,17,24829,True,9.692,0.15,1997.923,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,2012-09-24,17,13231,True,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1609,2023-07-05,9,17229,True,16.0,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,2023-07-05,9,20040,True,14.414,0.323,1878.056,11.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1611,2018-01-03,17,21428,True,5.143,0.25,2008.909,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0
1612,2010-11-19,18,44622,True,8.274,,1997.677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0
1613,2023-07-05,10,19696,True,10.5,0.198,1985.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,2023-07-05,10,49439,True,14.542,,1982.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0
1615,2011-06-18,20,31364,True,10.421,,1908.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
1616,2006-12-07,15,5347,True,10.5,0.314,1993.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,2017-02-23,20,42598,True,13.667,,1997.333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1618,2023-07-07,13,28564,True,11.946,,1971.786,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0
1619,2022-02-18,15,32957,True,12.237,,1982.526,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1620,2022-02-20,11,36116,True,15.0,,1963.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,2007-07-03,15,46383,True,13.765,,1988.667,11.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,2010-08-23,23,35699,True,4.5,,2002.958,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0
1623,2006-08-14,11,34375,True,10.833,0.25,1758.778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1624,2008-11-22,12,27818,True,11.392,,1934.263,2.0,6.0,2.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1625,2020-10-21,20,40126,True,14.019,,1979.939,10.0,6.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0
1626,2023-09-20,16,22120,True,13.808,,1907.439,26.0,5.0,0.0,0.0,0.0,6.0,13.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
1627,2023-07-16,12,22010,True,21.5,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,2023-07-05,10,20732,True,6.395,0.15,1999.632,8.0,17.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0
1629,2023-07-05,10,34698,True,13.143,0.433,1727.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
1630,2017-02-23,16,45300,True,8.5,,1710.581,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,5.0,0.0,2.0,12.0,0.0,10.0,0.0
1631,2009-03-23,22,42909,True,11.864,,625.409,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,0.0,1.0,3.0,0.0
1632,2019-06-06,15,46604,True,12.0,0.4,1987.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,2019-03-16,18,33034,True,7.946,0.408,1757.686,2.0,3.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,8.0,0.0
1634,2020-05-04,21,11840,True,3.0,0.15,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1635,2017-06-15,21,43563,True,16.5,,1971.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,2021-02-20,16,18594,True,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,2020-06-13,8,57266,True,7.125,0.179,1594.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,3.0
1638,2012-06-18,10,18660,True,3.0,0.4,1995.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,2022-06-24,12,39091,True,12.517,0.494,1849.897,0.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1640,2020-02-10,13,55226,True,10.071,0.307,1984.714,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
