grid_id,has_building,Gemiddeld Bouwjaar,Gewogen Gemiddeld Bouwjaar,Voor 1860,1860-1919,1920-1939,1940-1969,1970-1985,1986-2001,Na 2001,Incident_ID,Service_Area,Date,Hour,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
9843,True,1972.667,1979.059,0.0,2.0,0.0,0.0,0.0,2.0,2.0,340856,Victor,2020-02-09,16,11.148,77.6982,7.398,1.8072739,0.5,0.5,0.0,0.0,53.0,987.7,986.9883,59.444706,208.58267,101.52,8.848,6.498,7.398,10.348,0.671,0.672,0.675,0.619
9845,True,1999.0,1997.771,0.0,0.0,0.0,0.0,0.0,5.0,0.0,321618,Nico,2019-06-06,0,12.7,94.56748,11.85,11.895985,3.6,3.6,0.0,0.0,63.0,1004.9,1005.14056,9.449572,287.74475,28.8,14.7,17.1,13.3,10.0,0.742,0.416,0.524,0.6
9857,True,1987.0,1990.226,0.0,0.0,0.0,0.0,1.0,1.0,0.0,392957,Zebra,2022-02-18,15,9.337001,65.44681,3.187,-1.5637722,0.1,0.1,0.0,0.0,51.0,985.2,985.2,63.91901,226.59743,103.67999,8.787001,7.687,7.437,9.887,0.735,0.723,0.69,0.648
9858,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130728,Zebra,2012-11-25,12,9.5,69.0307,4.1,0.8184991,0.0,0.0,0.0,0.0,1.0,1003.1,1003.2213,49.91683,226.75337,87.84,8.7,7.7,9.3,12.3,0.695,0.688,0.687,0.665
9860,True,2014.143,2015.409,0.0,0.0,0.0,0.0,0.0,0.0,7.0,341094,Zebra,2020-02-10,11,7.363,60.045643,0.113000005,-1.6603074,0.3,0.3,0.0,0.0,51.0,995.7,996.1855,47.42855,263.90002,85.32,6.713,7.063,7.513,10.363,0.728,0.729,0.68,0.619
9935,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293502,Duivendrecht,2018-01-18,10,5.087,81.5335,2.187,-7.410507,0.0,0.0,0.0,0.0,3.0,985.0,985.0,73.61098,290.91687,130.68,5.037,4.837,6.887,10.887,0.733,0.723,0.688,0.618
9956,True,1925.4,1912.823,0.0,2.0,2.0,1.0,0.0,0.0,0.0,368629,Victor,2021-03-11,9,10.787001,70.994286,5.737,2.7790728,0.0,0.0,0.0,0.0,0.0,990.3,990.3,47.657528,227.7555,110.88,7.887,5.687,6.587,9.287001,0.687,0.66,0.668,0.654
9956,True,1925.4,1912.823,0.0,2.0,2.0,1.0,0.0,0.0,0.0,391807,Victor,2022-02-05,11,6.574,72.456436,1.974,1.0377836,0.0,0.0,0.0,0.0,1.0,1018.2,1017.95123,25.620771,250.29193,47.519997,5.174,5.624,7.024,10.174,0.689,0.689,0.678,0.658
9959,True,1999.25,1989.133,0.0,0.0,0.0,0.0,1.0,1.0,2.0,292096,Victor,2018-01-03,15,7.4545,78.75645,4.0045004,-0.00503397,0.3,0.3,0.0,0.0,51.0,992.1,991.4962,41.406258,270.99634,83.88,7.0545,6.9045,7.7045,11.4545,0.738,0.735,0.679,0.605
9959,True,1999.25,1989.133,0.0,0.0,0.0,0.0,1.0,1.0,2.0,312744,Victor,2019-02-07,16,7.4045,74.69716,3.2045,0.65111303,0.2,0.2,0.0,0.0,51.0,1005.5,1004.8881,35.50155,239.53453,75.96,7.3545003,5.3545003,5.4545,10.6045,0.697,0.686,0.614,0.596
9959,True,1999.25,1989.133,0.0,0.0,0.0,0.0,1.0,1.0,2.0,322296,Victor,2019-06-10,21,15.561001,95.9119,14.911,16.359068,0.4,0.4,0.0,0.0,51.0,1009.8,1009.3221,5.7599998,90.0,6.8399997,17.361,16.061,13.411,10.011001,0.706,0.55,0.523,0.61
9961,True,1933.0,1934.396,0.0,2.0,0.0,0.0,1.0,0.0,0.0,75319,Victor,2008-11-21,11,4.648,75.28604,0.648,-2.9631748,0.1,0.1,0.0,0.0,51.0,1004.4,1003.53595,38.322674,334.39786,75.24,6.698,8.648,10.248,12.598,0.69,0.674,0.663,0.628
9961,True,1933.0,1934.396,0.0,2.0,0.0,0.0,1.0,0.0,0.0,393035,Victor,2022-02-18,15,9.198,65.415855,3.0479999,-1.5153275,0.1,0.1,0.0,0.0,51.0,985.7,984.9848,62.454556,228.03741,105.479996,8.848,7.748,7.398,9.798,0.736,0.724,0.695,0.663
9962,True,1904.714,1906.086,0.0,7.0,0.0,0.0,0.0,0.0,0.0,322926,Victor,2019-06-18,20,18.148,76.48815,13.948,17.57225,0.0,0.0,0.0,0.0,1.0,1011.8,1011.08826,12.738099,42.709366,25.199999,20.798,18.398,13.948,10.248,0.57,0.593,0.526,0.608
9962,True,1904.714,1906.086,0.0,7.0,0.0,0.0,0.0,0.0,0.0,349387,Victor,2020-06-14,12,20.961,80.92141,17.561,21.46428,0.0,0.0,0.0,0.0,2.0,1014.4,1013.9289,15.188415,275.44025,31.319998,22.361,17.761,13.411,10.111,0.461,0.406,0.514,0.646
9962,True,1904.714,1906.086,0.0,7.0,0.0,0.0,0.0,0.0,0.0,421393,Victor,2023-01-31,15,8.6850004196167,79.49163055419922,5.335000038146973,2.9884605407714844,0.1000000014901161,0.1000000014901161,0.0,0.0,51.0,1019.2000122070312,1018.2122192382812,31.205997467041016,281.3099060058594,55.43999862670898,7.085000038146973,5.384999752044678,6.434999942779541,10.785000801086426,0.6880000233650208,0.6940000057220459,0.7020000219345093,0.6359999775886536
9967,True,1969.0,1972.906,0.0,3.0,0.0,0.0,0.0,5.0,0.0,66575,Victor,2008-03-11,22,9.080501,78.45473,5.5305004,2.996667,0.2,0.2,0.0,0.0,51.0,985.7,985.4613,34.152596,251.56496,69.479996,7.4805,6.8305,7.1305003,9.330501,0.723,0.694,0.666,0.662
9979,True,1968.5,1968.358,0.0,0.0,0.0,2.0,0.0,0.0,0.0,74412,Zebra,2008-10-26,13,13.524,93.06323,12.424,10.724011,1.6,1.6,0.0,0.0,61.0,1012.9,1012.538,24.408424,232.79199,55.8,11.724,10.424,12.124,13.124,0.656,0.63,0.615,0.625
9981,True,1972.4,1970.212,0.0,0.0,0.0,2.0,3.0,0.0,0.0,424390,Zebra,2023-03-13,14,14.180500030517578,61.27109146118164,6.83050012588501,5.513854026794434,0.0,0.0,0.0,0.0,0.0,991.2999877929688,991.1819458007812,53.88587951660156,229.6063690185547,91.07999420166016,12.330500602722168,6.58050012588501,6.130500316619873,9.630499839782717,0.6949999928474426,0.6970000267028809,0.6660000085830688,0.6370000243186951
9982,True,1982.0,1976.979,0.0,0.0,0.0,1.0,2.0,1.0,0.0,288839,Zebra,2017-11-26,10,5.7,86.666046,3.65,0.67745686,0.5,0.5,0.0,0.0,53.0,1017.9,1018.1494,24.216522,275.11722,41.760002,5.05,6.25,10.05,13.35,0.673,0.642,0.56,0.586
10052,True,1986.0,1983.925,0.0,0.0,0.0,0.0,4.0,2.0,0.0,10271,Anton,2019-01-08,9,7.3,74.67881,3.1,-0.28651762,0.4,0.4,0.0,0.0,51.0,1015.9,1016.0235,41.079456,311.09134,72.72,6.4,6.45,7.65,11.85,0.63,0.618,0.568,0.595
10068,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394390,Duivendrecht,2022-02-21,10,5.024,79.23007,1.724,-3.2071939,1.0,0.6,0.28,0.0,73.0,992.0,991.75635,43.801807,244.69865,75.24,4.774,6.624,7.474,9.774,0.741,0.741,0.713,0.665
10079,True,1935.75,1939.363,0.0,0.0,3.0,1.0,0.0,0.0,0.0,334137,Victor,2019-11-19,16,5.0935,88.14869,3.2935,2.66811,0.1,0.1,0.0,0.0,51.0,1017.3,1017.4249,5.937272,255.96373,10.08,6.2435,6.4935,9.2935,13.1935,0.665,0.655,0.62,0.587
10079,True,1935.75,1939.363,0.0,0.0,3.0,1.0,0.0,0.0,0.0,424385,Victor,2023-03-13,14,14.543499946594238,59.90329360961914,6.843500137329102,6.121206283569336,0.0,0.0,0.0,0.0,0.0,991.5999755859376,991.718017578125,52.23102569580078,231.1551513671875,87.83999633789062,12.443499565124512,6.593500137329102,6.093500137329102,9.593500137329102,0.6980000138282776,0.6980000138282776,0.6660000085830688,0.6510000228881836
10080,True,1929.5,1928.378,0.0,0.0,4.0,0.0,0.0,0.0,0.0,393010,Victor,2022-02-18,15,9.237,65.424545,3.087,-1.4690208,0.1,0.1,0.0,0.0,51.0,985.7,985.7,62.454556,228.03741,105.479996,8.887,7.787,7.437,9.837001,0.736,0.724,0.695,0.663
10081,True,1929.0,1929.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,341582,Victor,2020-02-16,16,13.987,85.18122,11.537001,7.036104,1.0,1.0,0.0,0.0,55.0,991.8,991.8,50.92187,213.46541,90.36,11.437,8.887,7.487,10.137,0.725,0.701,0.693,0.632
10082,True,1929.0,1928.97,0.0,0.0,4.0,0.0,0.0,0.0,0.0,393866,Victor,2022-02-19,10,6.4435,60.254604,-0.7065,-0.35950947,0.0,0.0,0.0,0.0,0.0,1010.9,1011.02356,31.353085,254.68712,54.36,5.8935003,7.0935,7.4935,9.8435,0.706,0.717,0.697,0.664
10083,True,1938.25,1929.301,0.0,2.0,0.0,1.0,0.0,1.0,0.0,393831,Victor,2022-02-19,9,5.5805,65.78301,-0.3195,-0.9487958,0.0,0.0,0.0,0.0,0.0,1010.3,1010.1762,29.871325,257.4712,50.399998,5.3305,7.1305003,7.4805,9.830501,0.707,0.718,0.697,0.664
10085,True,1955.75,1971.782,0.0,0.0,4.0,0.0,1.0,3.0,0.0,322071,Victor,2019-06-08,16,16.161001,56.908546,7.611,9.723991,0.0,0.0,0.0,0.0,1.0,1015.6,1015.1203,39.888584,233.44028,74.88,16.661001,15.061001,13.361,9.961,0.623,0.537,0.525,0.61
10085,True,1955.75,1971.782,0.0,0.0,4.0,0.0,1.0,3.0,0.0,368680,Victor,2021-03-11,11,10.2045,69.90148,4.9545,1.1759663,0.1,0.1,0.0,0.0,51.0,991.1,990.50275,53.49847,241.02039,106.2,8.6545,5.8045,6.5545,9.2545,0.683,0.66,0.668,0.654
10087,True,1939.6,1949.831,0.0,3.0,0.0,1.0,0.0,0.0,1.0,364192,Victor,2021-01-05,13,3.648,89.28298,2.0479999,-1.5554926,0.0,0.0,0.0,0.0,3.0,1017.9,1017.1464,23.424908,46.24529,43.199997,3.348,3.748,6.998,11.748,0.682,0.686,0.684,0.607
10087,True,1939.6,1949.831,0.0,3.0,0.0,1.0,0.0,0.0,1.0,393553,Victor,2022-02-18,18,6.998,64.920815,0.848,-2.7513366,0.0,0.0,0.0,0.0,1.0,989.4,988.6765,53.208195,261.0476,91.439995,7.898,7.798,7.398,9.798,0.727,0.725,0.696,0.663
10087,True,1939.6,1949.831,0.0,3.0,0.0,1.0,0.0,0.0,1.0,422680,Victor,2023-02-18,12,10.878499984741213,85.42013549804688,8.5285005569458,6.251869201660156,0.0,0.0,0.0,0.0,3.0,1017.4000244140624,1016.2993774414062,29.07988929748535,254.93145751953125,61.560001373291016,9.678500175476074,7.928500175476074,6.828500270843506,10.128499984741213,0.652999997138977,0.6520000100135803,0.6759999990463257,0.6480000019073486
10089,True,1938.143,1908.523,0.0,7.0,0.0,1.0,0.0,6.0,0.0,265726,Victor,2017-02-02,19,10.0175,78.057396,6.3675003,5.695203,0.0,0.0,0.0,0.0,2.0,1002.0,1001.6375,23.358425,155.4099,41.399998,7.6175003,5.0175004,4.3675003,9.1675,0.652,0.65,0.632,0.617
10089,True,1938.143,1908.523,0.0,7.0,0.0,1.0,0.0,6.0,0.0,284987,Victor,2017-10-07,10,14.2175,81.62014,11.117499,10.564961,0.1,0.1,0.0,0.0,51.0,1014.0,1013.6386,27.41678,240.06857,47.88,12.2675,12.4675,13.9175,14.0675,0.628,0.617,0.543,0.598
10089,True,1938.143,1908.523,0.0,7.0,0.0,1.0,0.0,6.0,0.0,394366,Victor,2022-02-21,9,4.3805003,78.00302,0.88049996,-3.516614,1.2,1.0,0.14,0.0,71.0,993.2,993.0777,40.541176,232.21419,74.159996,4.9305,6.7305,7.4805,9.7805,0.738,0.741,0.713,0.665
10089,True,1938.143,1908.523,0.0,7.0,0.0,1.0,0.0,6.0,0.0,433538,Victor,2023-07-05,11,13.617499351501465,81.00039672851562,10.417499542236328,8.201964378356934,0.699999988079071,0.699999988079071,0.0,0.0,53.0,1007.0,1006.64013671875,38.07329940795898,256.883544921875,68.4000015258789,13.267499923706056,16.517499923706055,16.16750144958496,10.867499351501465,0.7039999961853027,0.4390000104904175,0.5360000133514404,0.6510000228881836
10089,True,1938.143,1908.523,0.0,7.0,0.0,1.0,0.0,6.0,0.0,434268,Victor,2023-07-05,11,13.617499351501465,81.00039672851562,10.417499542236328,8.201964378356934,0.699999988079071,0.699999988079071,0.0,0.0,53.0,1007.0,1006.64013671875,38.07329940795898,256.883544921875,68.4000015258789,13.267499923706056,16.517499923706055,16.16750144958496,10.867499351501465,0.7039999961853027,0.4390000104904175,0.5360000133514404,0.6510000228881836
10090,True,1964.333,1945.125,0.0,1.0,0.0,0.0,0.0,2.0,0.0,424310,Victor,2023-03-13,9,12.180500030517578,83.85357666015625,9.530500411987305,5.901795387268066,0.0,0.0,0.0,0.0,1.0,994.0999755859376,993.9810180664062,42.259765625,225.690185546875,70.91999816894531,9.280500411987305,5.730500221252441,6.030500411987305,9.580500602722168,0.7099999785423279,0.6980000138282776,0.6660000085830688,0.6510000228881836
10091,True,1996.6,1996.415,0.0,0.0,0.0,0.0,0.0,3.0,2.0,368703,Victor,2021-03-11,11,10.172,69.89498,4.922,1.1366282,0.1,0.1,0.0,0.0,51.0,991.1,989.9059,53.49847,241.02039,106.2,8.622,5.772,6.522,9.222,0.683,0.66,0.668,0.654
10103,True,1951.045,1951.21,0.0,0.0,0.0,21.0,0.0,1.0,0.0,392940,Zebra,2022-02-18,15,9.330501,65.445366,3.1805,-1.5714989,0.1,0.1,0.0,0.0,51.0,985.2,985.08093,63.91901,226.59743,103.67999,8.7805,7.6805,7.4305,9.8805,0.735,0.723,0.69,0.648
10103,True,1951.045,1951.21,0.0,0.0,0.0,21.0,0.0,1.0,0.0,393105,Zebra,2022-02-18,15,9.330501,65.445366,3.1805,-1.5714989,0.1,0.1,0.0,0.0,51.0,985.2,985.08093,63.91901,226.59743,103.67999,8.7805,7.6805,7.4305,9.8805,0.735,0.723,0.69,0.648
10103,True,1951.045,1951.21,0.0,0.0,0.0,21.0,0.0,1.0,0.0,394225,Zebra,2022-02-20,15,9.580501,90.36749,8.080501,3.0187683,0.3,0.3,0.0,0.0,51.0,998.6,998.4793,41.556225,234.51993,70.92,7.9805,6.5305004,7.4805,9.830501,0.747,0.739,0.698,0.649
10105,True,1971.714,1968.817,0.0,0.0,0.0,5.0,1.0,1.0,0.0,127509,Zebra,2012-09-24,16,14.261001,82.71431,11.361,7.9283314,0.1,0.1,0.0,0.0,51.0,987.4,986.81335,46.30725,210.35254,78.479996,14.461,12.811001,14.411,12.861,0.734,0.7,0.598,0.643
10105,True,1971.714,1968.817,0.0,0.0,0.0,5.0,1.0,1.0,0.0,279892,Zebra,2017-07-30,11,19.811,76.7493,15.611,17.764925,0.2,0.2,0.0,0.0,51.0,1004.3,1003.8316,27.105392,239.68887,55.079998,19.311,17.661001,16.661001,12.561001,0.682,0.597,0.481,0.601
10106,True,1980.0,1982.194,0.0,0.0,0.0,0.0,6.0,1.0,1.0,423407,Zebra,2023-02-28,7,1.2304999828338623,97.86673736572266,0.9304999709129332,-1.955521821975708,0.6000000238418579,0.5,0.0700000002980232,0.0,71.0,1031.5999755859375,1031.4716796875,8.287821769714355,145.61959838867188,14.75999927520752,2.8304998874664307,4.680500030517578,7.280500411987305,10.030500411987305,0.6589999794960022,0.6570000052452087,0.6660000085830688,0.6340000033378601
10181,True,2006.0,2005.34,0.0,0.0,0.0,0.0,0.0,0.0,4.0,293200,Anton,2018-01-17,14,5.163,74.03259,0.913,-1.769268,0.0,0.0,0.0,0.0,1.0,1000.6,1001.0916,33.96233,291.1248,64.799995,4.263,4.613,6.963,10.912999,0.716,0.714,0.686,0.617
10181,True,2006.0,2005.34,0.0,0.0,0.0,0.0,0.0,0.0,4.0,293520,Anton,2018-01-18,11,5.563,77.08046,1.863,-3.1458354,0.0,0.0,0.0,0.0,1.0,991.7,992.1866,47.24237,302.23676,128.52,5.163,4.863,6.913,10.912999,0.73,0.723,0.688,0.618
10182,True,1995.571,1993.376,0.0,0.0,0.0,0.0,0.0,4.0,3.0,293388,Anton,2018-01-18,10,5.1064997,81.53614,2.2065,-7.3875465,0.0,0.0,0.0,0.0,3.0,985.0,985.3629,73.61098,290.91687,130.68,5.0565,4.8564997,6.9065,10.9065,0.733,0.723,0.688,0.618
10184,True,1998.0,1996.286,0.0,0.0,0.0,0.0,0.0,2.0,0.0,341072,Anton,2020-02-10,8,5.9545,76.59653,2.1545,-2.0719943,0.2,0.2,0.0,0.0,51.0,992.7,992.09283,42.91405,266.6336,81.36,6.3045,7.1545,7.4545,10.304501,0.733,0.732,0.68,0.627
10189,True,1986.6,1984.352,0.0,0.0,0.0,0.0,3.0,2.0,0.0,344371,Duivendrecht,2020-03-29,18,3.024,46.561882,-7.326,-4.438556,0.0,0.0,0.0,0.0,0.0,1035.0,1034.7439,30.45566,32.938698,58.679996,6.574,7.324,7.674,9.374,0.603,0.63,0.679,0.672
10189,True,1986.6,1984.352,0.0,0.0,0.0,0.0,3.0,2.0,0.0,387942,Anton,2021-12-17,14,8.0175,95.99497,7.4175,6.3474255,0.0,0.0,0.0,0.0,3.0,1041.1,1040.7207,6.8777895,42.878906,15.84,8.0675,7.3675003,8.0175,11.9675,0.675,0.683,0.68,0.632
10195,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368721,Duivendrecht,2021-03-11,12,9.7805,70.30607,4.6305003,1.5156207,0.3,0.3,0.0,0.0,51.0,992.8,992.68024,47.79873,247.878,96.12,8.9805,5.9805,6.5805,9.2805,0.677,0.658,0.668,0.654
10196,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368742,Duivendrecht,2021-03-11,12,9.787001,70.30736,4.637,1.5234628,0.3,0.3,0.0,0.0,51.0,992.8,992.8,47.79873,247.878,96.12,8.987,5.987,6.587,9.287001,0.677,0.658,0.668,0.654
10198,True,1924.52,1924.43,0.0,0.0,25.0,0.0,0.0,0.0,0.0,138460,Duivendrecht,2013-04-18,17,11.5,66.61359,5.5,5.876045,0.0,0.0,0.0,0.0,0.0,1015.7,1015.9437,30.953718,236.86438,62.639996,12.95,10.6,6.25,6.65,0.575,0.59,0.602,0.66
10203,True,1955.615,1975.396,0.0,4.0,2.0,1.0,0.0,6.0,0.0,393653,Victor,2022-02-18,19,6.7805004,64.40485,0.5305,-2.2778335,0.0,0.0,0.0,0.0,1.0,991.7,991.57886,48.11895,254.82002,90.0,7.6305003,7.8305,7.4305,9.830501,0.724,0.724,0.696,0.663
10204,True,1950.333,1950.368,0.0,0.0,1.0,8.0,0.0,0.0,0.0,393727,Victor,2022-02-18,21,6.3805003,54.155556,-2.2195,-3.118761,0.0,0.0,0.0,0.0,1.0,995.1,994.9784,48.386196,252.239,83.159996,6.9805,7.7805004,7.4305,9.830501,0.72,0.724,0.696,0.663
10206,True,1929.75,1929.77,0.0,0.0,4.0,0.0,0.0,0.0,0.0,293697,Victor,2018-01-18,18,3.187,83.055565,0.587,-1.0561147,0.0,0.0,0.0,0.0,2.0,1000.5,1000.5,15.158522,274.08554,29.88,4.037,4.937,6.887,10.837001,0.727,0.725,0.689,0.618
10206,True,1929.75,1929.77,0.0,0.0,4.0,0.0,0.0,0.0,0.0,392986,Victor,2022-02-18,15,9.2305,65.423096,3.0805,-1.4767399,0.1,0.1,0.0,0.0,51.0,985.7,985.5809,62.454556,228.03741,105.479996,8.8805,7.7805004,7.4305,9.830501,0.736,0.724,0.695,0.663
10209,True,1925.5,1925.047,0.0,0.0,2.0,0.0,0.0,0.0,0.0,321795,Victor,2019-06-06,8,14.4545,74.38642,9.9545,10.745272,0.1,0.1,0.0,0.0,51.0,1009.6,1009.0005,25.455843,261.87,46.8,14.7545,16.0545,13.2045,9.9045,0.668,0.509,0.524,0.61
10209,True,1925.5,1925.047,0.0,0.0,2.0,0.0,0.0,0.0,0.0,340780,Victor,2020-02-09,15,11.1545,77.170166,7.3045,2.2888756,0.1,0.1,0.0,0.0,51.0,990.2,989.6052,56.03062,205.90645,102.6,8.7545,6.4545,7.4045,10.304501,0.67,0.672,0.675,0.627
10209,True,1925.5,1925.047,0.0,0.0,2.0,0.0,0.0,0.0,0.0,341184,Victor,2020-02-11,8,5.3045,56.738636,-2.5955,-2.861279,0.0,0.0,0.0,0.0,1.0,998.8,998.1875,38.90166,258.7941,68.03999,4.9545,6.5545,7.4545,10.2545,0.711,0.719,0.684,0.628
10209,True,1925.5,1925.047,0.0,0.0,2.0,0.0,0.0,0.0,0.0,342107,Victor,2020-02-23,14,9.7045,80.18981,6.4545,3.1764603,1.0,1.0,0.0,0.0,55.0,1008.5,1007.8913,38.6208,286.23892,82.799995,9.4045,8.0045,7.7545004,9.9545,0.755,0.745,0.699,0.638
10209,True,1925.5,1925.047,0.0,0.0,2.0,0.0,0.0,0.0,0.0,394192,Victor,2022-02-20,13,9.2045,90.03283,7.6545,2.883318,1.1,1.1,0.0,0.0,55.0,1001.5,1000.89435,39.172237,233.97253,69.479996,7.9045,6.5045004,7.4545,9.7545,0.745,0.732,0.7,0.664
10212,True,1922.8,1919.63,0.0,1.0,4.0,0.0,0.0,0.0,0.0,341232,Victor,2020-02-11,16,4.811,64.183495,-1.389,-2.245831,0.2,0.2,0.0,0.0,51.0,1003.0,1002.50714,32.41799,268.09088,69.12,5.861,6.461,7.461,10.261001,0.708,0.713,0.686,0.628
10214,True,1987.692,1987.007,0.0,0.0,0.0,0.0,1.0,12.0,0.0,340757,Victor,2020-02-09,14,10.8545,76.595726,6.9045,1.5411663,0.4,0.4,0.0,0.0,51.0,992.1,991.5034,58.442093,206.72282,116.64,8.6545,6.4045,7.4045,10.304501,0.67,0.672,0.675,0.627
10214,True,1987.692,1987.007,0.0,0.0,0.0,0.0,1.0,12.0,0.0,340914,Victor,2020-02-09,16,11.1045,77.42644,7.3045,1.9503374,0.5,0.5,0.0,0.0,53.0,988.3,987.7063,58.00917,208.9509,101.52,8.804501,6.5545,7.4045,10.304501,0.673,0.672,0.675,0.627
10216,True,1998.2,1999.263,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10330,Victor,2019-01-08,17,6.7,72.48021,2.1,-0.506588,0.0,0.0,0.0,0.0,1.0,1017.3,1017.5486,37.226505,322.46512,68.76,6.6,6.6,7.7,11.9,0.631,0.615,0.571,0.596
10216,True,1998.2,1999.263,0.0,0.0,0.0,0.0,0.0,5.0,0.0,394071,Victor,2022-02-19,19,3.1675,97.208496,2.7675,-2.3461509,2.8,2.0,0.56,0.0,73.0,1003.8,1003.42773,26.437336,186.25394,60.120003,5.1175003,6.9175,7.4675,9.8175,0.756,0.726,0.698,0.664
10217,True,1999.8,1999.618,0.0,0.0,0.0,0.0,0.0,5.0,0.0,47349,Victor,2007-01-20,16,8.7805,67.43867,3.0805,2.976932,0.0,0.0,0.0,0.0,0.0,1008.9,1008.65546,28.829233,254.05453,58.679996,8.8805,9.1305,9.1805,11.830501,0.714,0.72,0.713,0.63
10217,True,1999.8,1999.618,0.0,0.0,0.0,0.0,0.0,5.0,0.0,284589,Victor,2017-10-01,22,14.874,81.16751,11.674,11.118801,1.2,1.2,0.0,0.0,55.0,1012.3,1012.0599,29.301876,190.6196,50.399998,14.224,14.074,14.274,14.124,0.634,0.604,0.505,0.59
10217,True,1999.8,1999.618,0.0,0.0,0.0,0.0,0.0,5.0,0.0,340869,Victor,2020-02-09,16,11.148,77.6982,7.398,1.8072739,0.5,0.5,0.0,0.0,53.0,987.7,986.9883,59.444706,208.58267,101.52,8.848,6.498,7.398,10.348,0.671,0.672,0.675,0.619
10219,True,1953.5,1972.388,0.0,2.0,1.0,0.0,0.0,3.0,0.0,112245,Nico,2011-09-04,3,19.011,90.44585,17.411001,20.142385,1.9,1.9,0.0,0.0,61.0,1006.2,1005.612,10.44,223.60289,29.16,18.211,17.411001,14.961,11.911,0.652,0.631,0.593,0.617
10219,True,1953.5,1972.388,0.0,2.0,1.0,0.0,0.0,3.0,0.0,340875,Nico,2020-02-09,16,11.187,77.704254,7.437,1.8558159,0.5,0.5,0.0,0.0,53.0,987.7,987.7,59.444706,208.58267,101.52,8.887,6.537,7.437,10.387,0.671,0.672,0.675,0.619
10227,True,1958.81,1957.941,1.0,2.0,13.0,9.0,7.0,5.0,5.0,368755,Zebra,2021-03-11,13,9.3175,76.61002,5.4175,1.5970283,0.6,0.6,0.0,0.0,53.0,993.4,993.0397,45.206886,252.86363,81.36,8.7675,6.1175003,6.5175004,9.2675,0.683,0.658,0.668,0.657
10227,True,1958.81,1957.941,1.0,2.0,13.0,9.0,7.0,5.0,5.0,443441,Zebra,2023-11-02,16,10.067500114440918,78.60411071777344,6.517500400543213,1.6906805038452148,0.4000000059604645,0.4000000059604645,0.0,0.0,51.0,968.9000244140624,968.5494995117188,51.39811325073242,191.3098907470703,86.76000213623047,10.167499542236328,11.317500114440918,12.867499351501465,14.067500114440918,0.7409999966621399,0.7289999723434448,0.6830000281333923,0.621999979019165
10228,True,1952.688,1952.907,0.0,0.0,3.0,24.0,5.0,0.0,0.0,394165,Zebra,2022-02-20,11,9.6805,88.55101,7.8805003,3.3462782,1.1,1.1,0.0,0.0,55.0,1002.7,1002.5788,39.64906,237.60863,69.479996,7.6305003,6.3805003,7.4805,9.830501,0.754,0.74,0.697,0.649
10232,True,1972.4,1975.536,0.0,0.0,0.0,4.0,0.0,1.0,0.0,284416,Zebra,2017-09-29,18,17.8435,91.81371,16.4935,17.54466,0.8,0.8,0.0,0.0,53.0,1016.5,1016.61914,17.57744,235.0079,30.239998,18.1435,15.5435,14.2435,14.143499,0.657,0.583,0.503,0.59
10301,True,1994.333,1992.004,0.0,0.0,0.0,0.0,0.0,2.0,1.0,340823,Anton,2020-02-09,15,11.1,77.95655,7.4,2.3519697,0.1,0.1,0.0,0.0,51.0,990.6,990.7191,55.38387,206.23187,100.799995,8.7,6.55,7.45,10.3,0.678,0.676,0.678,0.629
10306,True,1982.5,1983.766,0.0,0.0,0.0,0.0,4.0,0.0,0.0,66221,Anton,2008-03-01,14,10.0,62.43661,3.15,2.7975202,0.0,0.0,0.0,0.0,1.0,1005.6,1005.8425,38.511585,290.80685,70.92,10.15,7.6,6.85,9.25,0.658,0.645,0.644,0.644
10323,True,1930.857,1932.755,0.0,0.0,23.0,5.0,0.0,0.0,0.0,340821,Diemen,2020-02-09,15,11.2,77.177376,7.35,2.3454466,0.1,0.1,0.0,0.0,51.0,990.2,990.4383,56.03062,205.90645,102.6,8.8,6.5,7.45,10.35,0.67,0.672,0.675,0.627
10323,True,1930.857,1932.755,0.0,0.0,23.0,5.0,0.0,0.0,0.0,393713,Duivendrecht,2022-02-18,20,6.55,61.38825,-0.35,-2.3446817,0.0,0.0,0.0,0.0,0.0,993.5,993.7428,46.060303,248.448,84.24,7.3,7.85,7.45,9.85,0.722,0.724,0.696,0.663
