Incident_ID,Date,Incident_Starttime,Incident_Endtime,Incident_Duration,Incident_Priority,Service_Area,Municipality,Damage_Type,LON,LAT
286721,2017-10-29,12:25:25,13:10:04,00:44:39,2,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.85774345689973,52.3805946990991
286723,2017-10-29,13:24:13,16:49:00,03:24:47,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.88552145386981,52.3516133846606
286815,2017-10-30,15:31:57,18:05:54,02:33:57,2,Willem,Ouder-Amstel,Building,4.93121061256371,52.3303534562673
286876,2017-10-31,10:51:03,11:24:56,00:33:53,2,Dirk,Amsterdam,Building,4.88419532892947,52.3637232318597
287724,2017-11-10,17:23:15,17:23:15,00:00:00,2,Hendrik,Amsterdam,Building,4.88119030756612,52.3826205784704
288839,2017-11-26,10:57:15,12:08:52,01:11:37,2,Zebra,Amsterdam,Building,4.93615817951756,52.3993170534681
289332,2017-12-02,14:02:49,14:43:52,00:41:03,5,Hendrik,Amsterdam,Tree,4.85027304441608,52.3740898989026
289725,2017-12-07,06:58:22,07:18:00,00:19:38,2,Anton,Amsterdam,"Fence, Road signs, Scaffolding",4.96114761589735,52.3064317410001
289770,2017-12-07,16:18:28,17:28:26,01:09:58,2,Nico,Amsterdam,Unknown,4.90901147043539,52.386466072993
289838,2017-12-08,19:19:31,19:47:41,00:28:10,2,Teunis,Amsterdam,Building,4.85676493892644,52.383816909221
289955,2017-12-10,15:00:30,18:36:15,03:35:45,2,Amstelveen,Ouder-Amstel,Tree,4.87286318867736,52.2558654938704
289961,2017-12-10,16:10:49,17:26:46,01:15:57,2,Uithoorn,Uithoorn,Tree,4.80346432904597,52.2407218997859
289969,2017-12-10,17:18:02,17:57:18,00:39:16,2,Willem,Amsterdam,Unknown,4.89524303402953,52.3458570902813
289970,2017-12-10,17:22:55,18:18:41,00:55:46,2,Amstelveen,Amstelveen,Tree,4.84747307229119,52.3085112167324
290038,2017-12-11,14:58:36,16:59:03,02:00:27,2,Aalsmeer,Aalsmeer,Tree,4.75399918733672,52.2618586233799
290055,2017-12-11,18:18:02,20:13:26,01:55:24,2,Willem,Amsterdam,Tree,4.89767551836588,52.3501812965561
290058,2017-12-11,18:35:01,21:05:01,02:30:00,5,Pieter,Amsterdam,Tree,4.83671731786348,52.3588293569455
290078,2017-12-11,22:51:43,00:38:49,01:47:06,2,Pieter,Amsterdam,Tree,4.85982224859125,52.3478166833997
290224,2017-12-13,15:22:15,15:22:15,00:00:00,2,Anton,Amsterdam,Tree,4.9739092945051,52.3121662814825
290290,2017-12-14,13:31:43,16:21:26,02:49:43,2,Willem,Amsterdam,Tree,4.90374910739197,52.3436901418157
291229,2017-12-27,19:13:41,21:07:31,01:53:50,2,Teunis,Amsterdam,Building,4.82419986252171,52.3827677924519
291405,2017-12-30,11:26:13,11:37:19,00:11:06,5,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.85397686925247,52.365271689893
291407,2017-12-30,12:24:17,13:38:45,01:14:28,2,Teunis,Amsterdam,Building,4.85680011898038,52.3833317303863
291408,2017-12-30,12:36:18,13:30:17,00:53:59,2,Amstelveen,Amstelveen,Building,4.87167013610572,52.3057520347877
291433,2017-12-30,16:36:47,17:04:52,00:28:05,2,Hendrik,Amsterdam,Tree,4.86162847262402,52.3638409036355
291491,2017-12-31,07:55:50,09:05:52,01:10:02,2,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.8514542994519,52.3832807031546
291495,2017-12-31,10:18:09,11:09:22,00:51:13,2,Osdorp,Amsterdam,Building,4.80333523026122,52.3766719244568
291496,2017-12-31,10:50:05,11:30:23,00:40:18,2,Hendrik,Amsterdam,Tree,4.86162847262402,52.3638409036355
291976,2018-01-03,02:34:28,03:52:58,01:18:30,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.85566862679354,52.3711213285439
291980,2018-01-03,03:46:40,05:27:17,01:40:37,2,Teunis,Amsterdam,Building,4.85678037887526,52.383754064402
291985,2018-01-03,06:11:28,06:58:58,00:47:30,2,Osdorp,Amsterdam,Tree,4.82138597067249,52.3581099472395
291990,2018-01-03,08:12:05,08:24:19,00:12:14,5,Zebra,Amsterdam,"Fence, Road signs, Scaffolding",4.98777450716726,52.3635427808606
291991,2018-01-03,08:20:21,10:28:12,02:07:51,2,Uithoorn,Amstelveen,Tree,4.83791870037882,52.2759850156606
291997,2018-01-03,08:59:46,10:28:17,01:28:31,2,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.89970164753345,52.370160389621
292002,2018-01-03,09:46:50,11:04:19,01:17:29,2,Dirk,Amsterdam,Unknown,4.8964598228912,52.3605750754798
292007,2018-01-03,10:16:03,11:08:02,00:51:59,2,Nico,Amsterdam,Unknown,4.89259277363564,52.3848257964429
292010,2018-01-03,10:28:28,11:08:10,00:39:42,2,Anton,Amsterdam,Unknown,4.97138676049961,52.3074927850177
292011,2018-01-03,10:32:50,11:38:37,01:05:47,2,Uithoorn,Uithoorn,Building,4.8270462151527,52.2457524775046
292014,2018-01-03,10:36:13,11:07:56,00:31:43,2,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.87128502536785,52.307350191
292018,2018-01-03,10:59:20,11:59:48,01:00:28,2,Hendrik,Amsterdam,Building,4.89300382238477,52.3743029200292
292019,2018-01-03,11:01:17,13:18:59,02:17:42,2,Victor,Amsterdam,Building,4.94676083236251,52.3718097860092
292020,2018-01-03,11:11:55,11:18:22,00:06:27,5,Aalsmeer,Aalsmeer,Unknown,4.80127002783235,52.2683939965817
292021,2018-01-03,11:17:46,11:47:47,00:30:01,5,Teunis,Amsterdam,Unknown,4.83794294169039,52.373664845905
292023,2018-01-03,11:28:42,11:58:52,00:30:10,2,Hendrik,Amsterdam,Building,4.88508878397248,52.3820709472957
292023,2018-01-03,11:28:42,11:58:52,00:30:10,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.88508878397248,52.3820709472957
292024,2018-01-03,11:32:20,12:03:19,00:30:59,2,Teunis,Amsterdam,Building,4.84979577087773,52.380756627055
292025,2018-01-03,11:34:11,13:18:54,01:44:43,2,Aalsmeer,Aalsmeer,"Fence, Road signs, Scaffolding",4.79472719080913,52.2833622583104
292028,2018-01-03,11:40:02,12:23:57,00:43:55,2,Pieter,Amsterdam,Building,4.84617877439928,52.353390439503
292028,2018-01-03,11:40:02,12:23:57,00:43:55,2,Pieter,Amsterdam,"Fence, Road signs, Scaffolding",4.84617877439928,52.353390439503
292029,2018-01-03,11:47:19,12:24:19,00:37:00,2,Pieter,Amsterdam,Tree,4.82091328388037,52.345686558058
292030,2018-01-03,11:54:37,13:17:20,01:22:43,2,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.87128502536785,52.307350191
292031,2018-01-03,11:49:11,12:31:44,00:42:33,2,GBA,Amsterdam,Tree,4.81765191779924,52.3882639363961
292035,2018-01-03,11:57:12,12:24:26,00:27:14,2,Amstelveen,Amstelveen,Tree,4.823661584647,52.2829374750299
292037,2018-01-03,12:02:17,12:02:44,00:00:27,2,Zebra,Amsterdam,Unknown,4.92108213621249,52.4063768993454
292038,2018-01-03,12:04:54,12:30:12,00:25:18,2,Aalsmeer,Aalsmeer,"Fence, Road signs, Scaffolding",4.78725996623317,52.2806821488134
292039,2018-01-03,12:07:39,12:45:54,00:38:15,2,IJsbrand,Amsterdam,Building,4.90129592693171,52.384133822527
292040,2018-01-03,12:08:17,13:18:49,01:10:32,2,Dirk,Amsterdam,Building,4.88775159754618,52.3608172758134
292040,2018-01-03,12:08:17,13:18:49,01:10:32,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.88775159754618,52.3608172758134
292041,2018-01-03,12:08:09,13:22:17,01:14:08,2,Victor,Amsterdam,Tree,4.91965248126198,52.3621968567257
292043,2018-01-03,12:15:04,13:19:14,01:04:10,2,Teunis,Amsterdam,Building,4.850093593293,52.3986075589704
292044,2018-01-03,12:14:31,12:45:05,00:30:34,2,Teunis,Amsterdam,Building,4.8566955241882,52.3822527363427
292045,2018-01-03,12:15:38,13:20:00,01:04:22,2,Amstelveen,Amstelveen,Tree,4.85667138397603,52.3044543730631
292047,2018-01-03,12:20:28,12:46:06,00:25:38,5,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.87927144071775,52.3141885417917
292048,2018-01-03,12:23:12,14:56:51,02:33:39,2,Nico,Amsterdam,Building,4.90496578900689,52.3613739867938
292050,2018-01-03,12:30:32,13:51:12,01:20:40,2,Uithoorn,Uithoorn,Building,4.80824978984811,52.234130280419
292056,2018-01-03,12:49:07,13:29:32,00:40:25,5,Amstelveen,Amstelveen,Unknown,4.87763098699799,52.3140107179849
292058,2018-01-03,12:48:46,13:53:55,01:05:09,2,Dirk,Amsterdam,Building,4.89179506182891,52.3641956762453
292063,2018-01-03,13:09:43,13:10:11,00:00:28,5,Victor,Amsterdam,Tree,4.93454568848232,52.3485844204827
292066,2018-01-03,13:21:43,13:54:57,00:33:14,2,Osdorp,Amsterdam,Building,4.83395192361676,52.3757583840923
292067,2018-01-03,13:24:41,14:56:58,01:32:17,2,Uithoorn,Uithoorn,Building,4.82372384166005,52.2479477215239
292068,2018-01-03,13:32:40,13:54:27,00:21:47,2,Amstelveen,Amstelveen,Tree,4.86747649058102,52.2907239619756
292071,2018-01-03,13:50:31,14:57:16,01:06:45,2,Hendrik,Amsterdam,Building,4.8813745993901,52.365176213607
292072,2018-01-03,13:50:02,14:57:03,01:07:01,2,Anton,Amsterdam,Tree,4.9872861887165,52.3183508992709
292073,2018-01-03,13:53:31,14:57:27,01:03:56,2,Dirk,Amsterdam,Building,4.8689874316333,52.3547417932438
292074,2018-01-03,13:54:06,14:57:33,01:03:27,2,Hendrik,Amsterdam,Building,4.86405426757796,52.3722731557093
292084,2018-01-03,14:28:53,17:56:33,03:27:40,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.89202359238207,52.3595050377251
292087,2018-01-03,14:32:32,16:41:50,02:09:18,2,Teunis,Amsterdam,Building,4.88293808589761,52.3903754221607
292090,2018-01-03,14:56:41,16:42:12,01:45:31,2,Uithoorn,Uithoorn,Building,4.81400143135823,52.2467504983164
292091,2018-01-03,15:14:06,17:57:40,02:43:34,5,Nico,Amsterdam,Tree,4.90122600088774,52.3797924827139
292093,2018-01-03,15:17:50,17:56:39,02:38:49,2,Diemen,Diemen,Building,4.96983665002486,52.3413981185925
292093,2018-01-03,15:17:50,17:56:39,02:38:49,2,Diemen,Diemen,"Fence, Road signs, Scaffolding",4.96983665002486,52.3413981185925
292095,2018-01-03,15:26:44,16:42:28,01:15:44,2,IJsbrand,Amsterdam,Building,4.89252263236956,52.4148083348165
292096,2018-01-03,15:45:33,17:56:48,02:11:15,2,Victor,Amsterdam,Building,4.93564213639666,52.3591042395373
292100,2018-01-03,16:58:57,17:57:12,00:58:15,2,Amstelveen,Amsterdam,Building,4.8802786789352,52.3235941142106
292104,2018-01-03,17:56:57,19:46:57,01:50:00,2,Hendrik,Amsterdam,Tree,4.88497031397919,52.3886404467024
292158,2018-01-04,16:09:14,19:09:59,03:00:45,2,Hendrik,Amsterdam,Unknown,4.85455885705266,52.3706040402718
292379,2018-01-07,10:15:52,11:23:53,01:08:01,2,Zebra,Amsterdam,Building,4.98619094121324,52.3616949541087
292427,2018-01-07,22:44:54,22:45:31,00:00:37,2,Victor,Amsterdam,Unknown,4.94623108255375,52.3645367753058
292990,2018-01-14,15:53:54,17:22:59,01:29:05,2,Hendrik,Amsterdam,Building,4.89663034844727,52.3743629389482
293200,2018-01-17,14:22:46,18:21:16,03:58:30,2,Anton,Amsterdam,Building,4.94111863306246,52.3078948161749
293245,2018-01-18,07:37:49,08:06:27,00:28:38,2,Pieter,Amsterdam,"Fence, Road signs, Scaffolding",4.84611874476145,52.3547023797635
293247,2018-01-18,07:54:03,09:29:10,01:35:07,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.87776248262629,52.3549776150819
293249,2018-01-18,08:49:11,09:23:00,00:33:49,2,Hendrik,Amsterdam,Building,4.88677659821719,52.3860866021715
293251,2018-01-18,08:50:03,09:58:09,01:08:06,2,Nico,Amsterdam,Building,4.92774967459614,52.375602249503
293253,2018-01-18,08:51:54,09:36:47,00:44:53,2,Anton,Amsterdam,Building,4.95157592857747,52.3001503569631
293253,2018-01-18,08:51:54,09:36:47,00:44:53,2,Anton,Amsterdam,"Fence, Road signs, Scaffolding",4.95157592857747,52.3001503569631
293254,2018-01-18,08:53:48,08:55:20,00:01:32,2,Willem,Amsterdam,Unknown,4.91352625730998,52.3474685786969
293255,2018-01-18,08:54:57,09:37:01,00:42:04,2,Anton,Amsterdam,"Fence, Road signs, Scaffolding",4.94199719544068,52.3094799780624
293256,2018-01-18,08:59:08,09:38:15,00:39:07,1,Willem,Amsterdam,Building,4.89266777657598,52.338584244564
293258,2018-01-18,08:58:00,09:36:39,00:38:39,2,Osdorp,Amsterdam,Building,4.82277578133836,52.3792557954253
293259,2018-01-18,09:00:24,09:37:24,00:37:00,2,Zebra,Amsterdam,Tree,4.9373964841466,52.4018113361384
293260,2018-01-18,09:07:07,09:59:22,00:52:15,2,Zebra,Amsterdam,Building,4.96682865291548,52.3739229310639
293261,2018-01-18,09:10:40,10:03:15,00:52:35,2,Amstelveen,Amstelveen,Building,4.84419633267439,52.2910687426844
293263,2018-01-18,09:31:08,09:49:12,00:18:04,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.89134524330647,52.3610930269025
293264,2018-01-18,09:12:59,09:24:37,00:11:38,5,Uithoorn,Uithoorn,Tree,4.82308513397614,52.2371051720713
293265,2018-01-18,09:14:51,09:42:51,00:28:00,2,Aalsmeer,Aalsmeer,Building,4.74592438734483,52.232639952492
293268,2018-01-18,09:21:47,10:37:23,01:15:36,2,Pieter,Amsterdam,Building,4.86414319355586,52.3472965918727
293271,2018-01-18,09:22:08,11:22:31,02:00:23,5,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.84241152994603,52.3900431478991
293276,2018-01-18,09:32:32,09:54:35,00:22:03,2,Teunis,Amsterdam,Building,4.85676493892644,52.383816909221
293278,2018-01-18,09:33:20,09:53:44,00:20:24,2,Duivendrecht,Ouder-Amstel,Tree,4.94607822154716,52.3341307448064
293281,2018-01-18,09:36:12,11:22:47,01:46:35,5,Osdorp,Amsterdam,Tree,4.81031503608192,52.3786205278437
293283,2018-01-18,09:37:05,11:01:33,01:24:28,2,Willem,Amsterdam,Building,4.91315139538334,52.3495881847285
293286,2018-01-18,09:40:28,10:20:29,00:40:01,2,Aalsmeer,Aalsmeer,Building,4.7879533777544,52.269459717687
293288,2018-01-18,09:38:09,10:37:42,00:59:33,2,Teunis,Amsterdam,Building,4.84144288796082,52.3911621517606
293292,2018-01-18,09:42:58,10:57:11,01:14:13,2,Amstelveen,Amstelveen,Building,4.87128502536785,52.307350191
293292,2018-01-18,09:42:58,10:57:11,01:14:13,2,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.87128502536785,52.307350191
293295,2018-01-18,09:43:22,11:00:57,01:17:35,2,Hendrik,Amsterdam,Building,4.88633977394258,52.3831457805864
293295,2018-01-18,09:43:22,11:00:57,01:17:35,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.88633977394258,52.3831457805864
293300,2018-01-18,09:47:06,13:59:21,04:12:15,2,Hendrik,Amsterdam,Building,4.88609578620559,52.3722426636028
293303,2018-01-18,09:47:18,10:30:04,00:42:46,2,Amstelveen,Amstelveen,Building,4.87832056528289,52.2781251891241
293308,2018-01-18,09:46:40,10:14:40,00:28:00,2,Duivendrecht,Ouder-Amstel,Tree,4.9419522371571,52.3329918235611
293310,2018-01-18,09:49:39,11:38:37,01:48:58,2,Hendrik,Amsterdam,Building,4.86429171083859,52.3608507902282
293310,2018-01-18,09:49:39,11:38:37,01:48:58,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.86429171083859,52.3608507902282
293312,2018-01-18,09:48:07,10:09:44,00:21:37,2,Nico,Amsterdam,Tree,4.92240266156562,52.3687417476849
293314,2018-01-18,09:49:42,10:21:31,00:31:49,2,Amstelveen,Amstelveen,Tree,4.87469704472856,52.310277082415
293315,2018-01-18,09:52:44,10:16:28,00:23:44,2,Diemen,Diemen,Building,4.97645612646662,52.3364780280768
293319,2018-01-18,09:53:04,10:24:23,00:31:19,2,Uithoorn,Uithoorn,Building,4.80023983017438,52.2465391316632
293324,2018-01-18,09:51:37,10:29:47,00:38:10,2,Zebra,Amsterdam,Building,4.96893670442987,52.3715037256951
293328,2018-01-18,09:56:06,10:42:11,00:46:05,2,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.90795780603331,52.3562002193144
293329,2018-01-18,09:56:00,11:28:09,01:32:09,2,Hendrik,Amsterdam,Building,4.87924458702604,52.376815179278
293330,2018-01-18,09:57:19,11:23:15,01:25:56,5,Anton,Amsterdam,"Fence, Road signs, Scaffolding",4.94987016519864,52.3006743425071
293331,2018-01-18,09:57:05,10:37:11,00:40:06,2,Pieter,Amsterdam,Building,4.85546907733294,52.3534684900061
293332,2018-01-18,09:59:08,09:59:56,00:00:48,2,Uithoorn,Amstelveen,Unknown,4.83611803819467,52.268759335574
293337,2018-01-18,10:04:38,10:20:46,00:16:08,2,Aalsmeer,Aalsmeer,Unknown,4.75949760507401,52.2614745064397
293339,2018-01-18,10:02:32,11:43:16,01:40:44,2,IJsbrand,Amsterdam,Building,4.90594125649561,52.3851324481411
293344,2018-01-18,10:05:25,10:30:31,00:25:06,2,Amstelveen,Ouder-Amstel,Building,4.91852305413031,52.2925910615263
293347,2018-01-18,10:06:09,10:25:23,00:19:14,5,Nico,Amsterdam,Unknown,4.89577573899454,52.3653447196315
293353,2018-01-18,10:07:08,11:18:04,01:10:56,2,Victor,Amsterdam,Tree,4.93212277477255,52.3530060787673
293359,2018-01-18,10:10:01,11:50:09,01:40:08,2,Pieter,Amsterdam,Building,4.84112987041441,52.3545536405289
293362,2018-01-18,10:10:10,12:11:00,02:00:50,2,Dirk,Amsterdam,Unknown,4.86842160092242,52.3416171734541
293363,2018-01-18,10:11:02,12:48:14,02:37:12,1,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.90524516064906,52.3599820273306
293365,2018-01-18,10:12:49,12:41:36,02:28:47,2,Hendrik,Amsterdam,Building,4.88867594825176,52.368703407573
293369,2018-01-18,10:15:39,11:38:00,01:22:21,2,Teunis,Amsterdam,Unknown,4.87627531466409,52.3834263434899
293372,2018-01-18,10:16:03,15:30:49,05:14:46,2,Anton,Amsterdam,Building,4.98563580472787,52.3192081337009
293373,2018-01-18,10:17:57,11:06:23,00:48:26,1,Pieter,Amsterdam,Building,4.85361863190076,52.3620974002719
293375,2018-01-18,10:19:49,12:04:30,01:44:41,2,Nico,Amsterdam,Building,4.92069936898505,52.371539210541
293379,2018-01-18,10:19:42,12:04:07,01:44:25,2,Hendrik,Amsterdam,Building,4.88523362363843,52.3718705153326
293380,2018-01-18,10:20:58,12:17:18,01:56:20,2,Dirk,Amsterdam,Building,4.88787280779914,52.3630916831783
293381,2018-01-18,10:21:36,11:30:48,01:09:12,2,Hendrik,Amsterdam,Building,4.89434040086753,52.3769239124408
293384,2018-01-18,10:23:02,11:20:11,00:57:09,5,Amstelveen,Amstelveen,Tree,4.90505107258459,52.3048771954959
293385,2018-01-18,10:23:53,12:05:44,01:41:51,2,Nico,Amsterdam,Building,4.92492520192599,52.371843390495
293385,2018-01-18,10:23:53,12:05:44,01:41:51,2,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.92492520192599,52.371843390495
293387,2018-01-18,10:24:53,12:33:00,02:08:07,2,Dirk,Amsterdam,Unknown,4.88985734183485,52.3563142974981
293388,2018-01-18,10:26:41,12:11:27,01:44:46,2,Anton,Amsterdam,Building,4.94057835229292,52.3105891159068
293390,2018-01-18,10:25:52,10:37:57,00:12:05,2,Uithoorn,Uithoorn,Tree,4.82878202070016,52.2381119263082
293391,2018-01-18,10:24:29,11:23:09,00:58:40,5,IJsbrand,Amsterdam,Unknown,4.91038580428053,52.4184766141289
293403,2018-01-18,10:29:05,12:12:49,01:43:44,2,GBA,Amsterdam,Unknown,4.78849700341695,52.3944834563092
293404,2018-01-18,10:30:54,12:11:24,01:40:30,5,Teunis,Amsterdam,Building,4.85009450531899,52.3803445472416
293405,2018-01-18,10:30:25,12:15:08,01:44:43,2,Victor,Amsterdam,Unknown,4.92268547847067,52.3627660341322
293407,2018-01-18,10:34:12,11:21:49,00:47:37,1,Teunis,Amsterdam,Tree,4.85805317842386,52.3755629600221
293411,2018-01-18,10:31:10,11:20:21,00:49:11,2,Victor,Amsterdam,Tree,4.92801983265371,52.3693658410633
293412,2018-01-18,10:31:54,12:59:04,02:27:10,1,Aalsmeer,Aalsmeer,Tree,4.78027831336726,52.2542937942177
293416,2018-01-18,10:34:36,12:23:29,01:48:53,2,GBA,Amsterdam,Building,4.78404994939479,52.39198926375
293417,2018-01-18,10:35:00,11:20:18,00:45:18,5,GBA,Amsterdam,"Fence, Road signs, Scaffolding",4.84159060499674,52.3946770245581
293419,2018-01-18,10:36:09,10:39:54,00:03:45,2,Pieter,Amsterdam,Tree,4.84681557481873,52.3517216225426
