Date,grid_id,LAT,LON,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,Incident_ID
2022-02-18,3356,52.39840796442864,4.779504057570492,18,True,8.4,0.75,1001.111,4.0,0.0,0.0,2.0,7.0,18.0,0.0,9.0,13.0,15.0,3.0,0.0,2.0,4.0,3.0,46.0,0.0,6.987,66.09657,1.087,-2.447761,0.0,0.0,0.0,0.0,1.0,989.0,988.8795,21.900002,15.0,14.0,0.0,0.079142675,0.34012067,51.31989,79.26951,261.52893,261.90677,102.6,7.787,7.887,7.537,9.837001,0.729,0.727,0.702,0.681,N859
2013-02-24,9115,52.41462418064488,4.915099595456067,7,True,10.96,0.365,1986.026,0.0,0.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,18.0,0.0,0.1435,81.14901,-2.7065,-6.1363697,0.1,0.0,0.07,0.01,71.0,1018.7,1018.7,100.0,98.0,96.0,98.0,0.029469175,0.11674929,25.864943,39.6752,34.7961,36.14214,44.28,-0.056500003,0.9435,4.0435004,8.6935,0.661,0.672,0.695,0.699,N860
2017-09-11,4033,52.26687643289695,4.797190432077306,13,True,11.663,0.202,1997.367,4.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3565,63.89613,9.5065,10.976774,0.0,0.0,0.0,0.0,2.0,992.7,993.16846,72.0,32.0,30.0,84.0,0.23234525,0.6721662,36.04497,52.63884,219.73225,220.0062,66.6,16.1565,15.2065,16.0065,16.1565,0.375,0.373,0.286,0.331,N861
2011-09-06,10327,52.346155712176326,4.944576886300758,18,True,9.351,0.2,1734.605,0.0,1.0,19.0,1.0,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,0.0,16.263,82.68761,13.313,11.4151745,0.4,0.4,0.0,0.0,51.0,1005.7,1006.1752,100.0,97.0,100.0,100.0,0.07087017,0.3203436,40.502796,63.91901,210.43964,212.34741,72.36,15.363,15.813,15.162999,12.212999,0.682,0.63,0.587,0.597,N862
2022-02-18,11559,52.31372327974385,4.974054177145448,17,True,14.275,0.0,1865.538,24.0,3.0,1.0,0.0,11.0,6.0,3.0,0.0,13.0,0.0,5.0,0.0,4.0,4.0,0.0,30.0,0.0,7.724,68.90866,2.374,-1.7065048,0.0,0.0,0.0,0.0,1.0,986.7,986.46014,43.5,21.0,41.0,0.0,0.08049596,0.32801634,52.810905,81.219696,244.1337,245.93437,102.24,8.324,7.824,7.424,9.824,0.729,0.725,0.695,0.663,N863
2023-07-16,11163,52.27588544190598,4.965210989892042,11,True,10.571,0.4,1999.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,1.0,20.4065,58.536583,12.0065,16.026978,0.1,0.1,0.0,0.0,51.0,1011.4,1011.6358,7.7999997,6.0,4.0,0.0,0.38578066,0.9946066,36.68822,51.242813,227.38597,228.13255,63.36,20.1565,19.0065,16.5565,11.3065,0.484,0.461,0.52,0.655,N864
2021-03-11,3041,52.28129084731138,4.773608599401553,10,True,8.261,0.255,1938.69,20.0,4.0,0.0,2.0,9.0,0.0,0.0,9.0,2.0,0.0,51.0,2.0,0.0,0.0,0.0,16.0,1.0,10.637,68.54374,5.087,1.3210211,0.1,0.1,0.0,0.0,51.0,990.4,990.51917,100.0,74.0,74.0,0.0,0.16679786,0.40375054,55.661633,82.81956,233.94528,234.37538,113.76,8.337001,5.987,5.487,6.637,0.395,0.382,0.369,0.401,N865
2020-02-09,7607,52.40020976623045,4.87972684644244,11,True,14.411,0.0,1922.553,0.0,1.0,0.0,0.0,83.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,13.0,0.0,17.0,1.0,8.4065,82.830376,5.6565,0.45751238,0.4,0.4,0.0,0.0,51.0,997.7,997.94196,100.0,100.0,53.0,99.0,0.059781466,0.18973064,47.131134,73.82019,198.71184,200.55612,101.159996,6.6064997,6.2064996,7.4564996,10.3065,0.685,0.677,0.685,0.653,N866
2018-05-15,9963,52.36597553199617,4.935733699047351,18,True,16.5,1.214,1828.533,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.374,64.131294,11.474,16.303429,0.0,0.0,0.0,0.0,0.0,1015.7,1015.46204,0.0,0.0,0.0,0.0,0.15074365,0.7583765,17.313717,29.339449,3.5762644,6.3401003,31.68,19.974,16.324001,12.174,8.624,0.568,0.579,0.63,0.651,N867
2020-05-11,9503,52.21282237884284,4.926890511793944,9,True,10.109,0.0,1983.42,0.0,0.0,15.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,9.5565,40.90011,-3.0935,1.7124286,0.0,0.0,0.0,0.0,3.0,1014.1,1014.4679,91.8,80.0,33.0,0.0,0.24528886,0.7057227,36.26006,50.589928,24.020248,24.376457,66.24,10.9065,13.2065,11.2065,9.5065,0.438,0.464,0.542,0.667,N868
2022-02-18,8452,52.346155712176326,4.900360950033722,18,True,11.378,0.365,1839.797,25.0,3.0,14.0,1.0,95.0,10.0,6.0,0.0,2.0,2.0,0.0,1.0,54.0,11.0,0.0,17.0,0.0,6.9545,65.14513,0.8545,-2.510851,0.0,0.0,0.0,0.0,1.0,989.6,988.9968,37.199997,28.0,20.0,0.0,0.0813806,0.34888726,51.268097,77.33969,261.92688,262.5112,97.56,7.9545,7.9545,7.5545,9.8545,0.724,0.72,0.7,0.679,N869
2022-02-19,3356,52.39840796442864,4.779504057570492,8,True,8.4,0.75,1001.111,4.0,0.0,0.0,2.0,7.0,18.0,0.0,9.0,13.0,15.0,3.0,0.0,2.0,4.0,3.0,46.0,0.0,4.887,67.080795,-0.713,-1.8844824,0.0,0.0,0.0,0.0,0.0,1009.6,1009.476,18.6,20.0,1.0,0.0,0.06250399,0.28563094,31.129074,49.15022,264.02576,264.95764,58.32,5.387,7.337,7.587,9.837001,0.709,0.719,0.703,0.681,N870
2022-02-18,13434,52.31372327974385,5.018270113412484,22,True,10.175,0.0,1691.384,13.0,8.0,14.0,0.0,8.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.7935004,58.138447,-1.8065,-3.5500221,0.0,0.0,0.0,0.0,0.0,996.5,996.62177,2.6999998,3.0,0.0,0.0,0.09026423,0.38681263,47.70102,71.30908,251.97519,253.57774,82.079994,6.6935,7.7935004,7.4435,9.8435,0.719,0.723,0.696,0.663,N871
2023-07-16,6405,52.26147102749154,4.853197284682216,13,True,10.209,0.0,1858.025,16.0,3.0,31.0,0.0,0.0,6.0,1.0,9.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0,29.0,0.0,21.1695,49.94208,10.3195,17.230593,0.0,0.0,0.0,0.0,1.0,1012.3,1013.0055,35.7,10.0,7.0,75.0,0.48130834,1.258515,34.417206,48.384857,232.65057,233.47105,64.799995,22.119501,19.2695,17.469501,13.5195,0.258,0.252,0.257,0.363,N872
2020-02-23,11878,52.21282237884284,4.982897364398856,16,True,12.011,0.272,1825.354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,32.0,0.0,7.0,0.0,7.95,80.49984,4.8,1.8514237,0.0,0.0,0.0,0.0,3.0,1013.0,1013.2463,96.0,56.0,32.0,88.0,0.06403026,0.20891362,33.1845,49.653908,298.51114,299.5387,64.799995,8.95,8.2,7.9,10.1,0.748,0.75,0.704,0.645,N873
2022-02-20,8625,52.20741697343743,4.90625640820266,22,True,11.421,0.385,1746.539,39.0,3.0,17.0,38.0,17.0,9.0,9.0,12.0,0.0,1.0,0.0,6.0,40.0,63.0,0.0,30.0,0.0,7.626,81.302124,4.626,0.03376627,1.6,1.6,0.0,0.0,61.0,991.2,991.92377,100.0,48.0,100.0,0.0,0.03821701,0.19594938,43.17899,65.42201,277.18417,277.90707,104.76,8.276,7.276,7.626,9.826,0.76,0.761,0.715,0.678,N874
2012-07-01,11884,52.22363318965365,4.982897364398856,0,True,10.714,0.321,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.05,75.73843,10.8,13.109133,0.0,0.0,0.0,0.0,0.0,1011.3,1011.4198,10.8,0.0,18.0,0.0,0.03130688,0.41547954,15.021105,28.227304,225.97093,232.25313,24.84,16.65,17.85,13.9,9.85,0.628,0.634,0.628,0.658,N875
2017-09-13,13086,52.36237192839256,5.009426926159078,14,True,15.592,0.0,1964.141,26.0,0.0,1.0,9.0,6.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,20.0,0.0,15.987,57.059147,7.487,9.492035,0.0,0.0,0.0,0.0,1.0,998.2,998.2,34.5,21.0,26.0,0.0,0.26295674,0.7809191,40.076588,58.501934,255.96373,256.4768,77.76,15.937,14.687,15.487,13.987,0.684,0.66,0.48,0.6,N876
2020-05-10,12579,52.349759315779934,4.997636009821202,19,True,13.442,0.0,1965.351,25.0,4.0,12.0,0.0,5.0,5.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,38.0,1.0,11.0,0.0,8.587001,64.12828,2.187,1.3253269,0.0,0.0,0.0,0.0,3.0,1011.8,1011.8,96.3,11.0,100.0,88.0,0.093358256,0.4012788,37.71075,54.48502,20.684166,21.309387,70.2,13.937,14.387,10.987,9.387,0.422,0.473,0.552,0.661,N877
2022-02-18,4219,52.37678634280699,4.800138161161775,16,True,21.5,0.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7175,68.6272,3.2675,-0.42766857,0.1,0.1,0.0,0.0,51.0,984.7,984.22284,21.6,16.0,12.0,0.0,0.10270205,0.35405993,51.984802,81.31299,233.44743,234.5507,106.92,8.5675,7.8675003,7.5175004,9.8175,0.733,0.727,0.702,0.681,N878
2023-07-05,6058,52.31192147794205,4.844354097428811,10,True,10.869,0.0,1678.868,23.0,2.0,39.0,29.0,20.0,11.0,2.0,4.0,15.0,0.0,3.0,0.0,76.0,12.0,5.0,16.0,0.0,13.187,84.81283,10.687,7.609043,2.3,2.3,0.0,0.0,61.0,1005.0,1005.0,100.0,24.0,100.0,100.0,0.07129726,0.23054028,39.732323,63.102768,265.32266,266.72958,86.399994,13.087001,16.437,15.987,10.837001,0.727,0.486,0.538,0.661,N879
2023-07-05,11577,52.346155712176326,4.974054177145448,10,True,3.0,0.0,1995.75,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.137,85.65786,10.787001,7.4877033,2.5,2.5,0.0,0.0,63.0,1004.8,1004.8,100.0,62.0,100.0,100.0,0.07433251,0.2170031,40.42593,62.3372,261.2927,263.36758,83.159996,13.237,16.637,16.187,10.887,0.721,0.431,0.536,0.651,N880
2023-07-05,4905,52.26147102749154,4.8178245356685885,10,True,12.131,0.0,1631.076,26.0,5.0,9.0,1.0,1.0,16.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,13.35,80.42512,10.05,7.565323,1.6,1.6,0.0,0.0,61.0,1005.4,1005.75977,100.0,33.0,100.0,45.0,0.08771625,0.30032563,39.875587,62.57997,263.26004,264.38788,76.67999,13.35,15.85,16.6,12.65,0.405,0.252,0.267,0.369,N881
2023-07-05,9115,52.41462418064488,4.915099595456067,10,True,10.96,0.365,1986.026,0.0,0.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,18.0,0.0,13.2935,84.54293,10.7435,7.579296,2.6,2.6,0.0,0.0,63.0,1004.4,1004.4,100.0,29.0,100.0,100.0,0.071757846,0.23627043,40.78182,64.83598,265.9505,268.09088,91.079994,13.1935,16.3935,15.9935,10.7935,0.731,0.519,0.547,0.666,N882
2008-08-13,10353,52.39300255902323,4.944576886300758,20,True,12.64,0.0,1981.907,1.0,0.0,0.0,0.0,15.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,15.837001,77.12962,11.837001,10.415556,0.0,0.0,0.0,0.0,2.0,1004.3,1004.18134,69.9,29.0,48.0,50.0,0.07086539,0.41188228,41.079456,61.77331,228.90865,229.25392,75.24,16.737,17.036999,16.337,12.087001,0.65,0.623,0.536,0.636,N883
2023-06-19,13256,52.21822778424824,5.015322384328015,0,True,9.444,0.0,1933.055,0.0,2.0,1.0,0.0,2.0,58.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,71.0,0.0,19.293499,77.410934,15.2435,19.219694,0.0,0.0,0.0,0.0,2.0,1007.8,1007.9174,69.0,2.0,62.0,100.0,0.02725647,0.50568736,12.599998,26.903828,143.13002,155.49261,28.44,20.5935,19.6435,15.1935,10.1935,0.353,0.427,0.562,0.673,N884
2023-07-05,5531,52.26327282929334,4.832563181090935,10,True,21.5,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.356501,80.42601,10.0565,7.573683,1.6,1.6,0.0,0.0,61.0,1005.4,1005.87946,100.0,33.0,100.0,45.0,0.08773818,0.300439,39.875587,62.57997,263.26004,264.38788,76.67999,13.356501,15.856501,16.6065,12.6565,0.405,0.252,0.267,0.369,N885
2023-07-05,2678,52.30291246893303,4.764765412148146,10,True,11.697,0.0,1937.05,21.0,17.0,40.0,0.0,0.0,0.0,9.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,13.212999,84.81568,10.712999,7.6427727,2.3,2.3,0.0,0.0,61.0,1005.0,1005.4799,100.0,24.0,100.0,100.0,0.0713681,0.23088789,39.732323,63.102768,265.32266,266.72958,86.399994,13.113,16.463001,16.013,10.863,0.727,0.486,0.538,0.661,N886
2020-09-25,8660,52.270480036500565,4.90625640820266,17,True,7.34,0.0,1997.277,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,11.75,87.83921,9.8,8.979622,0.0,0.0,0.0,0.0,1.0,990.1,990.45605,25.800001,11.0,23.0,7.0,0.038573533,0.1680075,18.72,30.147717,180.0,191.71245,44.28,12.6,13.45,15.65,15.95,0.352,0.31,0.277,0.33,N887
2023-07-05,4048,52.29390345992402,4.797190432077306,15,True,13.944,0.0,1447.091,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,17.124,73.865814,12.424,14.426493,0.0,0.0,0.0,0.0,1.0,1011.1,1010.9809,28.2,30.0,2.0,0.0,0.30175474,0.5107467,26.661882,37.095722,272.32147,271.6683,55.44,16.974,15.674,16.474,12.624,0.375,0.291,0.268,0.369,N888
2023-07-05,5890,52.234444000464485,4.841406368344342,15,True,13.076,0.0,1914.526,24.0,4.0,8.0,7.0,1.0,28.0,0.0,3.0,7.0,98.0,2.0,0.0,18.0,0.0,0.0,102.0,0.0,17.1435,73.86921,12.4435,14.452398,0.0,0.0,0.0,0.0,1.0,1011.1,1011.3382,28.2,30.0,2.0,0.0,0.3019615,0.51130986,26.661882,37.095722,272.32147,271.6683,55.44,16.9935,15.6935,16.4935,12.643499,0.375,0.291,0.268,0.369,N889
2018-09-24,9319,52.33174129776189,4.920995053625006,11,True,12.859,0.0,1973.359,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,14.311001,52.102997,4.611,9.631267,0.0,0.0,0.0,0.0,0.0,1033.4,1032.9089,18.3,9.0,17.0,0.0,0.26799726,0.7822492,23.185787,31.76375,323.8417,324.6887,43.92,12.961,12.811001,15.811001,13.961,0.606,0.502,0.459,0.614,N890
2010-08-24,12923,52.29390345992402,5.006479197074608,0,True,13.221,0.0,1873.659,0.0,2.0,9.0,2.0,0.0,7.0,7.0,12.0,0.0,0.0,6.0,4.0,2.0,22.0,10.0,49.0,0.0,16.043499,74.65845,11.5435,13.162735,0.0,0.0,0.0,0.0,1.0,1001.6,1001.6,33.9,15.0,34.0,0.0,0.05289522,0.4624461,23.023119,37.777702,260.0959,262.33328,45.0,16.8935,18.3435,15.893499,11.4935,0.633,0.528,0.487,0.626,N891
2012-06-28,11376,52.209218775239215,4.971106448060979,9,True,13.237,0.557,1866.265,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,7.0,1.0,0.0,22.456501,78.867004,18.6065,23.607073,0.0,0.0,0.0,0.0,1.0,1009.8,1010.03345,27.0,0.0,5.0,80.0,0.33782694,0.57437253,15.1884165,19.770523,121.42952,123.11135,29.88,19.956501,15.9565,13.4565,9.7565,0.654,0.661,0.632,0.659,N892
2017-08-03,5359,52.40381336983405,4.826667722921996,14,True,21.5,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.324001,63.9307,13.274,15.792707,0.0,0.0,0.0,0.0,1.0,1007.9,1007.548,35.1,27.0,18.0,0.0,0.36901665,0.8607645,41.348312,60.22338,234.92616,234.97984,75.24,20.724,18.024,16.474,12.574,0.624,0.585,0.484,0.611,N893
2020-08-26,5580,52.35156111758174,4.832563181090935,3,True,8.994,0.15,1998.844,16.0,0.0,0.0,1.0,0.0,12.0,0.0,14.0,5.0,0.0,3.0,0.0,3.0,1.0,2.0,102.0,1.0,16.724,82.47537,13.724,11.462265,1.0,1.0,0.0,0.0,55.0,997.3,997.0651,100.0,55.0,95.0,89.0,0.056942727,0.33389926,44.326805,69.45295,249.06264,250.62576,82.799995,16.074001,17.424002,17.774,12.724,0.642,0.551,0.474,0.625,N894
2022-02-18,12586,52.36237192839256,4.997636009821202,15,True,10.336,0.0,1889.855,0.0,1.0,1.0,3.0,47.0,10.0,0.0,25.0,8.0,0.0,1.0,1.0,3.0,2.0,8.0,0.0,0.0,9.237,65.424545,3.087,-1.4690208,0.1,0.1,0.0,0.0,51.0,985.7,985.7,15.9,7.0,16.0,0.0,0.13032417,0.40411383,62.454556,93.368484,228.03741,228.75183,105.479996,8.887,7.787,7.437,9.837001,0.736,0.724,0.695,0.663,N895
2022-02-18,14959,52.35876832478895,5.053642862426113,16,True,10.579,0.355,1987.744,25.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.937,65.589615,2.837,-0.923131,0.0,0.0,0.0,0.0,0.0,985.3,985.3,18.0,12.0,12.0,0.0,0.11330017,0.3941387,56.335114,84.966866,231.22581,232.40173,108.72,8.687,7.837,7.437,9.837001,0.732,0.725,0.695,0.663,N896
2006-05-19,6061,52.31732688334747,4.844354097428811,9,True,9.012,0.0,1931.908,11.0,6.0,6.0,9.0,24.0,9.0,1.0,2.0,27.0,0.0,12.0,0.0,32.0,7.0,6.0,66.0,0.0,12.724,85.900764,10.424,6.643635,0.0,0.0,0.0,0.0,3.0,1001.2,1000.96075,87.6,72.0,38.0,0.0,0.08759237,0.20765245,42.645947,62.00471,234.96828,236.12537,72.0,12.874,13.924,12.274,7.824,0.43,0.347,0.408,0.461,N897
2022-02-20,12211,52.36237192839256,4.988792822567794,15,True,14.5,0.329,1990.943,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.6305,90.37113,8.1305,3.2279158,0.4,0.4,0.0,0.0,51.0,999.0,998.8793,100.0,100.0,100.0,100.0,0.037119538,0.11554587,40.552364,63.601925,234.75787,236.3099,70.56,8.080501,6.6305003,7.4805,9.7805,0.745,0.734,0.701,0.665,N898
2008-08-13,3358,52.40201156803226,4.779504057570492,18,True,5.32,0.0,1971.02,0.0,0.0,0.0,7.0,6.0,65.0,0.0,0.0,7.0,8.0,15.0,0.0,0.0,0.0,3.0,34.0,2.0,16.963001,72.872925,12.063,10.4750805,0.7,0.7,0.0,0.0,53.0,1003.1,1003.3363,39.0,12.0,25.0,44.0,0.13286056,0.5247898,48.885826,68.99708,226.1934,226.0569,78.84,17.663,17.113,16.513,12.712999,0.594,0.569,0.486,0.568,N899
2018-01-18,6226,52.38939895541962,4.84730182651328,11,True,6.992,0.279,1380.584,2.0,79.0,30.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.4435,78.16982,1.9435,-3.2218757,0.1,0.1,0.0,0.0,51.0,991.9,991.9,42.0,30.0,25.0,0.0,0.0677873,0.1968944,47.040302,71.52051,305.028,305.37012,125.27999,5.1935,4.9935,6.8935003,10.893499,0.73,0.721,0.692,0.63,N900
2008-06-22,10523,52.24885841487891,4.950472344469697,15,True,8.484,0.0,1942.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,21.913,60.254112,13.863,19.170717,0.0,0.0,0.0,0.0,0.0,1010.2,1010.5507,13.8,3.0,11.0,15.0,0.4021449,1.0454957,30.45566,42.86873,241.01128,240.85202,56.519997,22.813,17.313,14.013,10.113,0.538,0.505,0.553,0.66,N901
2011-09-12,14295,52.2884980545186,5.038904217003768,17,True,16.5,0.0,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.5065,73.14743,13.606501,13.996651,0.0,0.0,0.0,0.0,2.0,1005.0,1005.23553,62.1,69.0,0.0,0.0,0.12781554,0.572407,38.881664,59.84452,233.6605,234.30197,70.2,18.2565,16.706501,15.0065,12.0565,0.656,0.659,0.606,0.62,N902
2020-05-22,14278,52.25786742388793,5.038904217003768,14,True,5.625,0.2,1623.312,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.2565,79.39045,13.6565,14.589603,0.3,0.3,0.0,0.0,51.0,1017.1,1017.3396,88.8,0.0,100.0,96.0,0.13955651,0.40613544,26.368616,38.01709,231.09586,232.69597,46.44,19.2565,16.3565,11.4565,9.5065,0.363,0.425,0.526,0.66,N903
2010-09-12,13952,52.346155712176326,5.03006102975036,16,True,15.286,0.0,1863.875,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.237,80.55277,12.887,15.100025,0.0,0.0,0.0,0.0,1.0,1021.2,1021.0794,39.9,23.0,32.0,0.0,0.105409086,0.3592595,14.05845,19.64228,309.8055,311.2846,31.319998,16.937,15.737,14.437,12.037001,0.684,0.637,0.531,0.621,N904
2011-07-14,10698,52.33894850496912,4.953420073554166,22,True,8.739,0.0,1907.391,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,88.34601,12.3,10.264942,1.3,1.3,0.0,0.0,61.0,1012.2,1012.3205,100.0,100.0,100.0,2.0,0.022947626,0.1889199,31.912327,49.85837,281.05637,284.6383,62.279995,14.2,15.4,14.65,10.2,0.729,0.577,0.495,0.63,N905
2009-10-07,3358,52.40201156803226,4.779504057570492,9,True,5.32,0.0,1971.02,0.0,0.0,0.0,7.0,6.0,65.0,0.0,0.0,7.0,8.0,15.0,0.0,0.0,0.0,3.0,34.0,2.0,17.263,93.25465,16.163,17.63987,1.4,1.4,0.0,0.0,61.0,1008.7,1008.9377,100.0,100.0,96.0,85.0,0.06470758,0.1329577,12.015589,19.45333,278.61557,272.12103,53.28,15.863,14.013,14.363,13.763,0.548,0.452,0.44,0.549,N906
2018-05-20,3712,52.364173730194366,4.788347244823899,17,True,15.0,0.0,2004.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9935,63.857845,12.9435,18.7394,0.0,0.0,0.0,0.0,0.0,1020.4,1020.5189,10.8,0.0,18.0,0.0,0.22046815,0.84509623,14.982228,21.817902,54.782326,52.373703,27.72,19.2435,13.8435,12.2435,8.8435,0.542,0.567,0.632,0.668,N907
2019-05-26,10509,52.22363318965365,4.950472344469697,13,True,12.246,0.75,1974.444,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,2.0,25.0,8.0,2.0,0.0,20.0,0.0,1.0,0.0,19.4065,66.9357,13.106501,16.088696,0.0,0.0,0.0,0.0,2.0,1011.2,1011.55426,73.5,12.0,57.0,95.0,0.29972312,0.7455046,29.515608,40.77069,239.99516,240.94548,55.44,18.706501,14.2065,11.8065,9.8065,0.423,0.459,0.54,0.619,N908
2019-08-10,9319,52.33174129776189,4.920995053625006,18,True,12.859,0.0,1973.359,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,20.011,59.412914,11.861,14.939299,0.0,0.0,0.0,0.0,0.0,1009.2,1008.72974,5.4,4.0,3.0,0.0,0.20932464,0.9501138,38.723015,59.164986,227.26053,228.45341,71.28,21.161001,19.211,17.261,12.361,0.538,0.434,0.472,0.597,N909
2020-08-26,10149,52.25066021668071,4.941629157216289,11,True,13.531,0.317,1866.959,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,132.0,0.0,1.0,0.0,17.263,80.16881,13.813,12.978252,0.3,0.3,0.0,0.0,51.0,1005.5,1005.85474,100.0,95.0,97.0,0.0,0.122601025,0.39095354,37.84283,56.201527,267.27374,267.79745,74.88,16.563,17.263,17.713001,12.763,0.635,0.516,0.446,0.615,N910
2021-10-31,4031,52.26327282929334,4.797190432077306,13,True,10.573,0.27,1983.561,0.0,0.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,86.17509,10.35,8.856437,0.1,0.1,0.0,0.0,51.0,997.2,997.55743,99.3,11.0,99.0,100.0,0.05941825,0.20196664,26.474077,41.798775,157.61983,159.84816,52.199997,11.5,11.1,12.45,14.45,0.383,0.38,0.377,0.357,N911
2023-07-05,8280,52.26147102749154,4.897413220949254,8,True,11.277,0.326,1876.145,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,13.1,81.20228,9.95,5.724679,2.5,2.5,0.0,0.0,63.0,1000.5,1000.858,100.0,87.0,100.0,96.0,0.07638992,0.28374207,50.587368,78.09594,253.8865,257.7577,88.56,13.4,16.2,16.6,12.65,0.414,0.235,0.267,0.369,N912
