,Date,grid_id,LAT,LON,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
1377,2012-09-24,8131,52.21822778424824,4.894465491864784,17,True,11.543,0.0,1621.0,3.0,0.0,3.0,3.0,63.0,23.0,0.0,2.0,12.0,0.0,0.0,8.0,1.0,4.0,0.0,18.0,0.0,14.476,75.896706,10.276,8.700606,0.0,0.0,0.0,0.0,2.0,990.2,990.90625,79.8,15.0,89.0,43.0,0.09181199,0.39780033,40.257275,63.06168,218.09972,220.60121,71.64,13.926,13.226,14.326,14.176,0.566,0.54,0.465,0.512
1378,2022-02-18,12408,52.26687643289695,4.994688280736732,15,True,16.014,0.0,1975.48,18.0,4.0,9.0,1.0,68.0,8.0,3.0,8.0,4.0,37.0,9.0,0.0,0.0,63.0,8.0,12.0,2.0,9.162999,66.33945,3.213,-1.2665911,0.1,0.1,0.0,0.0,51.0,986.3,986.65784,19.2,4.0,26.0,0.0,0.12679341,0.39146572,60.72166,90.94401,228.84613,229.81699,101.52,9.063,7.963,7.463,9.813,0.739,0.73,0.704,0.679
1379,2018-12-12,4403,52.25786742388793,4.806033619330712,7,True,10.5,0.15,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.8935,98.54833,-1.0935,-4.3475695,0.0,0.0,0.0,0.0,3.0,1025.8,1026.315,91.2,100.0,2.0,0.0,0.0,0.008337557,7.9932976,17.373497,82.234924,95.94677,12.959999,1.6565,4.8564997,9.0065,12.3065,0.382,0.383,0.34,0.328
1380,2008-07-21,8280,52.26147102749154,4.897413220949254,18,True,11.277,0.326,1876.145,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,14.7565,86.38991,12.5065,11.926615,0.2,0.2,0.0,0.0,51.0,1019.0,1019.3627,100.0,92.0,89.0,0.0,0.07891044,0.22869503,24.798225,39.02639,320.30096,322.4958,49.32,15.106501,14.9565,14.9065,11.356501,0.656,0.587,0.503,0.619
1381,2023-11-02,7586,52.36237192839256,4.8797268464424395,13,True,11.721,0.0,1962.667,13.0,9.0,0.0,29.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,11.274,71.82687,6.374,3.42943,0.8,0.8,0.0,0.0,53.0,968.7,968.4673,100.0,100.0,99.0,100.0,0.1079853,0.3772152,47.521362,72.74228,179.56596,181.4179,88.56,11.224,11.274,12.824,13.974,0.745,0.743,0.706,0.631
1382,2022-01-31,11001,52.209218775239215,4.962263260807573,13,True,9.727,0.325,1986.133,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,46.0,2.0,0.0,4.0,0.0,0.0,15.0,0.0,6.1064997,79.67303,2.8565,-1.8565927,0.2,0.2,0.0,0.0,51.0,1010.8,1011.17114,100.0,100.0,82.0,84.0,0.056122333,0.19194305,43.34974,65.365524,318.36655,319.46722,79.92,5.1565,6.1064997,6.8564997,10.356501,0.691,0.66,0.675,0.672
1383,2007-05-10,11222,52.3821917482124,4.965210989892042,7,True,14.554,0.662,1765.0,10.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.9805,85.92704,10.6805,8.312153,0.0,0.0,0.0,0.0,3.0,1006.1,1005.9799,92.4,62.0,13.0,96.0,0.07729326,0.21076751,33.481934,50.142193,253.12364,254.16754,66.24,12.580501,13.2305,12.4805,10.080501,0.585,0.471,0.577,0.662
1384,2007-03-17,9148,52.24885841487891,4.918047324540537,12,True,11.149,0.0,1936.754,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,32.0,0.0,25.0,0.0,11.7565,75.18814,7.5065,6.5605,0.1,0.1,0.0,0.0,51.0,1018.9,1019.2665,91.5,59.0,64.0,0.0,0.16191277,0.3429612,31.205997,44.41297,286.76263,286.96622,60.839996,10.856501,8.6565,8.106501,9.2065,0.521,0.526,0.553,0.547
1385,2012-12-23,13094,52.37678634280699,5.009426926159078,14,True,13.715,0.0,1758.944,9.0,6.0,9.0,12.0,0.0,13.0,22.0,17.0,4.0,0.0,5.0,12.0,1.0,42.0,0.0,26.0,0.0,10.4935,86.54534,8.3435,5.7303085,0.0,0.0,0.0,0.0,2.0,1003.0,1003.12067,51.6,5.0,30.0,97.0,0.045773577,0.17104006,29.68636,47.532272,247.1663,248.68202,56.88,8.643499,6.5435004,6.3935003,11.0935,0.739,0.745,0.708,0.669
1386,2007-06-09,8840,52.36957913559978,4.90920413728713,10,True,11.029,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,19.661001,84.959465,17.061,20.989445,0.4,0.4,0.0,0.0,51.0,1017.9,1017.3064,100.0,98.0,31.0,26.0,0.28143287,0.3444276,8.049845,10.239453,259.69522,259.8754,24.48,21.011,18.561,14.261001,10.861,0.576,0.562,0.561,0.658
1387,2022-02-19,14617,52.41822778424848,5.044799675172706,13,True,11.692,0.364,1713.368,18.0,1.0,6.0,25.0,8.0,37.0,7.0,19.0,39.0,0.0,1.0,0.0,15.0,12.0,10.0,38.0,3.0,7.0,63.532047,0.55,0.37778044,0.4,0.4,0.0,0.0,51.0,1011.1,1011.3464,98.700005,13.0,95.0,100.0,0.14052987,0.3661726,31.435646,43.987816,240.49937,241.12767,60.479996,7.25,6.9,7.5,9.9,0.707,0.714,0.693,0.649
1388,2023-07-05,7248,52.42903859505931,4.870883659189032,8,True,12.375,0.32,1456.433,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,13.4675,81.79482,10.4175,4.8517876,8.6,8.6,0.0,0.0,65.0,998.0,997.52423,100.0,100.0,100.0,83.0,0.081166595,0.28145087,60.017513,93.635994,257.88126,259.81342,108.72,13.367499,16.6175,15.9675,10.7675,0.723,0.5,0.547,0.666
1389,2023-07-05,3818,52.32993949596009,4.791294973908368,10,True,21.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.2,84.81424,10.7,7.625906,2.3,2.3,0.0,0.0,61.0,1005.0,1005.2399,100.0,24.0,100.0,100.0,0.07133266,0.23071396,39.732323,63.102768,265.32266,266.72958,86.399994,13.1,16.45,16.0,10.85,0.727,0.486,0.538,0.661
1390,2023-07-05,3995,52.423633189653906,4.794242702992836,8,True,16.992,0.711,0.0,0.0,0.0,14.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5065,81.79985,10.4565,4.9022045,8.6,8.6,0.0,0.0,65.0,998.0,998.2377,100.0,100.0,100.0,83.0,0.081297286,0.28208756,60.017513,93.635994,257.88126,259.81342,108.72,13.4065,16.6565,16.0065,10.8065,0.723,0.5,0.547,0.666
1391,2023-07-05,13096,52.38038994641061,5.009426926159078,10,True,13.633,0.635,1952.9,1.0,2.0,4.0,3.0,13.0,17.0,1.0,0.0,11.0,0.0,2.0,5.0,0.0,49.0,9.0,22.0,1.0,13.2935,84.26219,10.6935,7.1766357,2.6,2.6,0.0,0.0,63.0,1004.2,1004.3196,100.0,90.0,100.0,100.0,0.0773947,0.2405622,43.440826,65.91441,260.4597,263.729,92.88,13.1935,16.6435,16.1935,10.9935,0.725,0.439,0.533,0.651
1392,2018-12-16,8668,52.28489445091499,4.90625640820266,10,True,8.836,0.0,1397.571,0.0,0.0,0.0,0.0,32.0,22.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,37.0,0.0,13.0,0.0,2.7,91.801765,1.5,-1.1274896,0.0,0.0,0.0,0.03,1.0,1008.9,1009.2749,48.899998,46.0,0.0,25.0,0.024789942,0.060996234,13.339445,22.61419,183.094,193.81505,25.919998,2.2,2.85,7.15,11.95,0.365,0.367,0.347,0.328
1393,2007-01-18,5743,52.4200295860503,4.835510910175403,14,True,11.45,0.276,1959.178,0.0,7.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,11.8545,86.38901,9.6545,2.752719,2.5,2.5,0.0,0.0,63.0,981.2,980.37714,94.5,55.0,75.0,0.0,0.056903303,0.18934345,61.85508,89.54814,259.6057,260.04544,126.72,9.9045,8.7045,9.2545,11.7045,0.683,0.673,0.639,0.58
1394,2008-11-25,12400,52.25246201848251,4.994688280736732,17,True,5.55,0.253,1448.864,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,3.05,85.16184,0.8,-0.4985113,0.0,0.0,0.0,0.02,0.0,1017.9,1018.0257,16.199999,18.0,0.0,0.0,0.0018795453,0.113168836,10.630672,24.535524,331.69934,345.5559,11.879999,3.7,4.7,9.25,12.4,0.679,0.665,0.653,0.628
1395,2009-04-18,9671,52.2902998563204,4.929838240878413,11,True,9.044,0.0,1383.16,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,7.0,0.0,26.0,0.0,14.2695,55.459923,5.4694996,11.44454,0.0,0.0,0.0,0.0,0.0,1015.7,1016.3041,0.90000004,0.0,0.0,3.0,0.35598278,0.7254624,18.440998,24.122686,51.34017,52.274952,39.239998,14.169499,11.5195,9.4695,7.5195,0.571,0.571,0.616,0.641
1396,2020-07-10,8308,52.31192147794205,4.897413220949254,19,True,7.432,0.0,1982.065,8.0,7.0,0.0,0.0,0.0,0.0,7.0,12.0,30.0,3.0,10.0,0.0,35.0,10.0,0.0,33.0,0.0,14.076,72.59291,9.226,12.68593,0.0,0.0,0.0,0.0,0.0,1018.8,1019.5273,8.7,7.0,4.0,0.0,0.06775671,0.44079947,8.161764,15.281989,311.42358,316.90915,24.48,17.026,16.126,15.276,11.076,0.613,0.498,0.486,0.645
1397,2022-02-18,8776,52.25426382028433,4.90920413728713,20,True,9.0,0.325,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.563,60.946407,-0.43699998,-2.013235,0.0,0.0,0.0,0.0,0.0,994.1,994.4644,12.6,8.0,9.0,0.0,0.084039025,0.3805446,43.78701,64.255714,248.286,249.33116,82.079994,7.463,7.963,7.463,9.813,0.726,0.729,0.705,0.679
1398,2023-07-05,11024,52.25066021668071,4.962263260807573,9,True,13.083,0.0,1892.837,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0,0.0,12.9565,85.07056,10.5065,6.5082607,1.8,1.8,0.0,0.0,61.0,1002.8,1003.03937,100.0,100.0,100.0,100.0,0.064272255,0.22324657,45.33428,69.84093,257.61926,259.90652,84.24,13.1565,16.6065,16.0065,10.856501,0.695,0.422,0.538,0.661
1399,2023-07-05,5022,52.24705661307711,4.820772264753058,9,True,17.389,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0435,84.51506,10.4935,6.79488,2.0,2.0,0.0,0.0,61.0,1003.1,1003.3394,100.0,88.0,100.0,100.0,0.06703263,0.23287189,43.939175,68.6421,262.4675,265.18652,88.2,13.3435,16.043499,16.5935,12.643499,0.411,0.244,0.267,0.369
1400,2008-07-21,10185,52.31552508154565,4.941629157216289,17,True,18.333,0.0,2000.385,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1565,86.429214,12.9065,12.042643,0.3,0.3,0.0,0.0,51.0,1018.5,1018.8619,100.0,91.0,88.0,0.0,0.10910005,0.23396969,27.661497,41.616997,321.34018,322.73352,49.32,15.3065,14.9565,14.9065,11.356501,0.655,0.586,0.503,0.619
1401,2022-02-18,6919,52.286696252716794,4.864988201020093,17,True,12.853,0.15,1878.558,0.0,6.0,6.0,14.0,0.0,12.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1935,71.04184,2.2935,-1.6575541,0.0,0.0,0.0,0.0,1.0,987.2,987.4406,46.5,19.0,49.0,0.0,0.07068933,0.2946468,48.73847,74.54173,247.41264,248.76375,94.67999,8.1935,7.9435,7.2935004,7.7935004,0.418,0.42,0.412,0.401
1402,2022-09-28,14097,52.3821917482124,5.03300875883483,15,True,10.2,0.18,1780.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,12.687,70.391846,7.437,11.130711,0.0,0.0,0.0,0.0,3.0,997.4,997.4,81.00001,19.0,76.0,61.0,0.12764363,0.4350574,6.1305785,7.9932966,310.2363,305.83774,20.519999,14.287001,11.787001,14.937,13.887,0.626,0.52,0.462,0.606
1403,2007-08-22,9321,52.335344901365495,4.920995053625006,9,True,14.417,0.0,1982.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,18.2175,81.07862,14.9175,14.908333,0.2,0.2,0.0,0.0,51.0,1006.3,1005.946,48.899998,54.0,0.0,1.0,0.16288005,0.39607584,33.933697,49.552006,48.871357,49.714832,65.159996,17.567501,16.8675,15.9675,13.2675,0.644,0.61,0.597,0.621
1404,2019-06-06,10368,52.4200295860503,4.944576886300758,12,True,5.25,0.0,2013.833,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.8,60.241302,9.05,14.57781,0.0,0.0,0.0,0.0,2.0,1012.4,1012.63855,52.199997,26.0,27.0,42.0,0.3745092,0.76136136,19.130875,24.821732,250.20103,250.51378,38.16,18.15,16.3,13.4,10.0,0.638,0.487,0.524,0.6
1405,2023-07-05,7071,52.335344901365495,4.867935930104563,10,True,11.516,0.0,1995.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.2,84.81424,10.7,7.625906,2.3,2.3,0.0,0.0,61.0,1005.0,1005.2399,100.0,24.0,100.0,100.0,0.07133266,0.23071396,39.732323,63.102768,265.32266,266.72958,86.399994,13.1,16.45,16.0,10.85,0.727,0.486,0.538,0.661
1406,2023-07-05,13979,52.394804360825034,5.03006102975036,10,True,6.818,0.0,1992.917,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.287001,84.261475,10.687,7.168207,2.6,2.6,0.0,0.0,63.0,1004.2,1004.2,100.0,90.0,100.0,100.0,0.07737507,0.24047196,43.440826,65.91441,260.4597,263.729,92.88,13.187,16.637,16.187,10.987,0.725,0.439,0.533,0.651
1407,2011-09-07,9345,52.37858814460879,4.920995053625006,0,True,3.0,0.0,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4565,78.98797,10.856501,9.579064,0.0,0.0,0.0,0.0,1.0,1002.1,1002.33795,43.2,14.0,51.0,0.0,0.05452567,0.34633732,35.27449,55.29136,255.8219,257.5926,54.719997,14.4565,15.7065,15.106501,12.0065,0.719,0.695,0.595,0.617
1408,2011-09-12,7936,52.31732688334747,4.888570033695846,17,True,11.0,0.273,1875.392,18.0,0.0,3.0,0.0,0.0,3.0,6.0,6.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,18.4065,73.12975,13.5065,13.861607,0.0,0.0,0.0,0.0,2.0,1005.0,1005.35333,62.1,69.0,0.0,0.0,0.12746395,0.56921434,38.881664,59.84452,233.6605,234.30197,70.2,18.2565,16.7565,15.106501,12.4065,0.635,0.639,0.603,0.597
1409,2023-07-11,13944,52.331741297761894,5.03006102975036,14,True,11.216,0.0,1960.691,58.0,1.0,1.0,1.0,32.0,26.0,8.0,3.0,9.0,0.0,3.0,10.0,5.0,2.0,14.0,15.0,0.0,25.030499,57.584106,16.0805,24.338089,0.1,0.1,0.0,0.0,51.0,1010.7,1010.5841,57.9,19.0,20.0,96.0,0.4406925,1.3458804,21.470612,28.961546,235.24402,235.1246,41.399998,25.2305,20.2305,16.380499,11.1305,0.456,0.444,0.519,0.648
1410,2019-06-08,6737,52.40921877523947,4.859092742851156,9,True,8.25,0.247,1984.7,0.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.424,83.04233,9.624,6.9101458,0.4,0.4,0.0,0.0,51.0,1009.2,1008.83777,100.0,100.0,100.0,0.0,0.0837143,0.24489856,37.19342,58.28443,205.82094,207.19804,70.56,13.324,14.974,13.274,9.924,0.669,0.593,0.536,0.617
1411,2012-06-10,6079,52.349759315779934,4.844354097428811,14,True,10.255,0.246,2000.776,7.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.198,64.083694,10.348,17.104095,0.0,0.0,0.0,0.0,2.0,1009.1,1008.388,55.2,13.0,40.0,65.0,0.393015,0.705284,8.311245,9.6932955,287.6502,285.06854,21.599998,19.148,14.648,12.548,9.548,0.432,0.438,0.425,0.465
1412,2023-07-05,7453,52.34795751397813,4.8767791173579695,15,True,6.967,0.402,676.005,12.0,1.0,10.0,15.0,6.0,36.0,24.0,10.0,28.0,4.0,4.0,5.0,0.0,17.0,4.0,261.0,0.0,16.1415,75.41806,11.7915,13.005367,0.1,0.1,0.0,0.0,51.0,1011.1,1010.26465,13.5,9.0,9.0,0.0,0.27084136,0.45138884,26.727423,37.883907,274.63538,273.814,58.679996,16.1915,16.0915,15.9415,10.7915,0.673,0.51,0.538,0.661
1413,2023-07-05,11035,52.270480036500565,4.962263260807573,15,True,7.441,0.25,1986.937,5.0,0.0,2.0,0.0,3.0,1.0,0.0,17.0,22.0,5.0,8.0,0.0,0.0,0.0,0.0,15.0,1.0,17.3,72.933205,12.4,14.348484,0.0,0.0,0.0,0.0,1.0,1011.1,1011.21906,34.5,37.0,2.0,0.0,0.29837582,0.5348879,27.729347,38.16679,271.48782,271.0809,55.8,16.8,16.25,16.0,10.85,0.666,0.467,0.538,0.66
1414,2007-08-22,13270,52.2434530094735,5.015322384328015,8,True,13.5,0.0,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3565,86.92135,15.1565,14.200596,0.1,0.1,0.0,0.0,51.0,1005.7,1005.9363,73.799995,82.0,0.0,0.0,0.09940398,0.25933754,33.510952,50.226128,39.3327,41.803986,60.839996,16.956501,16.9065,16.0065,13.1565,0.675,0.632,0.622,0.647
1415,2011-09-12,10816,52.32633589235648,4.956367802638635,18,True,8.217,0.272,1808.856,59.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,0.0,17.3545,72.70396,12.4045,12.625509,0.0,0.0,0.0,0.0,1.0,1005.8,1005.0907,35.1,39.0,0.0,0.0,0.10097299,0.5412768,37.5851,58.044903,233.56905,234.3383,69.12,17.654501,16.654501,14.9545,12.0045,0.656,0.659,0.606,0.62
1416,2022-02-20,11013,52.23084039686088,4.962263260807573,11,True,10.643,0.0,1905.34,0.0,0.0,0.0,0.0,6.0,3.0,7.0,0.0,5.0,6.0,2.0,0.0,0.0,11.0,0.0,10.0,0.0,9.7565,89.4648,8.106501,3.640504,0.9,0.9,0.0,0.0,53.0,1003.6,1003.96344,100.0,100.0,100.0,100.0,0.05551428,0.1274941,38.545227,59.27004,237.20047,238.91695,67.32,7.9564996,6.7064996,7.6064997,9.856501,0.752,0.742,0.707,0.678
1417,2017-09-13,9293,52.28489445091499,4.920995053625006,10,True,21.378,0.0,1298.597,0.0,0.0,0.0,26.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,15.0065,64.46112,8.356501,7.1612997,0.0,0.0,0.0,0.0,1.0,995.5,995.7358,39.9,27.0,26.0,0.0,0.22476992,0.606964,50.840363,73.570465,257.73523,258.14023,87.84,14.6565,14.5565,15.4565,13.856501,0.706,0.671,0.502,0.605
1418,2017-10-29,9297,52.2921016581222,4.920995053625006,7,True,10.233,0.0,1987.297,0.0,16.0,0.0,4.0,50.0,0.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,50.791565,1.65,5.142126,0.0,0.0,0.0,0.0,3.0,1011.5,1011.6217,100.0,91.0,91.0,1.0,0.13002382,0.668825,30.871965,48.22522,328.3488,329.98996,56.88,12.0,12.85,13.65,13.95,0.636,0.635,0.596,0.602
1419,2017-09-13,9110,52.40561517163585,4.915099595456067,9,True,13.231,0.409,1975.879,13.0,0.0,6.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,10.0,1.0,14.8175,66.86409,8.7175,7.209051,0.0,0.0,0.0,0.0,1.0,993.3,992.8287,34.5,19.0,29.0,0.0,0.19646983,0.55907893,49.864872,74.77695,257.06738,257.7704,90.36,14.367499,14.5675,15.367499,13.867499,0.716,0.693,0.5,0.602
1420,2017-09-13,3482,52.400209766230454,4.78245178665496,9,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.8175,66.86409,8.7175,7.209051,0.0,0.0,0.0,0.0,1.0,993.3,992.8287,34.5,19.0,29.0,0.0,0.19646983,0.55907893,49.864872,74.77695,257.06738,257.7704,90.36,14.367499,14.5675,15.367499,13.867499,0.716,0.693,0.5,0.602
1421,2018-01-18,4724,52.385795351816014,4.81192907749965,9,True,6.634,0.261,723.934,4.0,1.0,0.0,58.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,16.0,0.0,5.937,77.96898,2.387,-5.40359,0.0,0.0,0.0,0.0,3.0,980.6,980.4798,90.0,100.0,0.0,0.0,0.060380228,0.20561308,65.92326,101.882545,256.41907,259.20627,114.12,5.087,4.937,6.887,10.887,0.736,0.721,0.692,0.63
1422,2019-06-08,3554,52.304714270734834,4.785399515739429,18,True,13.361,0.38,1966.308,36.0,7.0,5.0,5.0,10.0,11.0,6.0,18.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,14.8195,69.157936,9.2195,10.234747,0.1,0.1,0.0,0.0,51.0,1017.2,1017.8037,26.1,11.0,27.0,0.0,0.14642477,0.52043355,30.05515,46.668278,226.94147,228.43996,63.0,16.219501,14.919499,13.2695,9.9695,0.681,0.631,0.556,0.634
1423,2009-10-03,9298,52.29390345992402,4.920995053625006,13,True,6.524,0.15,2000.276,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,9.0,0.0,15.637,72.63402,10.737,10.448301,0.0,0.0,0.0,0.0,3.0,1005.2,1005.2,88.8,86.0,0.0,38.0,0.1524205,0.48661327,37.162045,55.418957,234.46223,235.58727,70.56,15.137,13.787001,14.537001,13.187,0.478,0.463,0.474,0.591
1424,2010-08-17,8157,52.265074631095146,4.894465491864784,17,True,11.162,0.0,2008.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,16.7565,78.29001,12.9565,15.107206,0.0,0.0,0.0,0.0,3.0,1007.6,1007.95605,100.0,83.0,81.0,56.0,0.09836994,0.41451514,17.731598,27.77838,264.17374,266.2848,42.839996,17.5565,17.5065,15.8065,11.5565,0.576,0.493,0.471,0.603
1425,2010-09-27,12196,52.335344901365495,4.988792822567794,16,True,12.227,0.333,1980.087,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,12.9305,95.201256,12.1805,12.910215,0.3,0.3,0.0,0.0,51.0,1011.1,1010.8586,100.0,100.0,98.0,90.0,0.0239056,0.07163048,4.802999,9.346143,257.00537,285.6423,16.199999,12.0305,11.9805,13.7805,12.2805,0.664,0.633,0.561,0.619
1426,2007-08-22,4162,52.27408364010417,4.800138161161775,10,True,16.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,19.4065,77.67686,15.4065,16.258314,0.1,0.1,0.0,0.0,51.0,1007.0,1007.3527,62.699997,51.0,28.0,0.0,0.25732288,0.50325,34.114628,46.58489,44.145004,44.68694,63.72,18.6565,17.1565,16.4065,14.606501,0.473,0.457,0.433,0.451
1427,2017-02-23,3827,52.346155712176326,4.791294973908368,22,True,16.78,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,4.5935,79.165474,1.2935,-3.2061205,0.3,0.3,0.0,0.0,51.0,993.3,993.42194,100.0,41.0,100.0,97.0,0.035389405,0.17711622,40.340885,62.735096,327.01898,328.13406,81.72,6.2435,7.1935,5.5435004,8.3435,0.727,0.719,0.666,0.637
1428,2023-07-05,3714,52.367777333797974,4.788347244823899,9,True,8.932,0.0,1997.384,6.0,3.0,21.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,13.4,81.78612,10.35,6.4725533,3.2,3.2,0.0,0.0,63.0,1002.3,1002.53925,100.0,88.0,100.0,100.0,0.07522935,0.28035235,48.305775,75.25378,267.0097,268.9036,97.92,13.1,16.55,16.0,10.85,0.733,0.474,0.538,0.661
1429,2023-07-05,4385,52.22543499145546,4.806033619330712,9,True,9.255,0.15,2001.271,13.0,0.0,9.0,24.0,10.0,5.0,0.0,13.0,21.0,3.0,5.0,2.0,4.0,0.0,3.0,54.0,0.0,12.893499,85.3477,10.4935,6.914011,2.0,2.0,0.0,0.0,61.0,1003.7,1003.93964,100.0,91.0,100.0,18.0,0.06390717,0.21820223,42.093834,65.04453,257.15228,260.12067,82.439995,13.3435,16.043499,16.5935,12.643499,0.411,0.241,0.268,0.369
1430,2023-07-05,8490,52.41462418064488,4.900360950033722,15,True,3.0,0.0,2012.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.337001,78.33598,11.587001,11.888664,1.2,1.2,0.0,0.0,55.0,1011.1,1010.9803,59.7,47.0,29.0,0.0,0.23558606,0.3778783,27.009598,38.546906,271.5275,272.14084,57.239998,15.987,16.137,15.987,10.787001,0.685,0.508,0.547,0.666
